회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
삼정펄프(주),009770,2017/12,12499855,12499855,12499855,12499855,143391797,143391797
삼정펄프(주),009770,2018/12,12499855,12499855,12499855,12499855,135612627,135612627
삼정펄프(주),009770,2019/12,12499855,12499855,,,147064265,
삼지전자(주),037460,2011/12,6343050,6343050,,,63113783,
삼지전자(주),037460,2012/12,6343050,6343050,,,71458564,
삼지전자(주),037460,2013/12,6506395,6343050,,,59194010,
삼지전자(주),037460,2014/12,6579896,6506395,,,34284091,
삼지전자(주),037460,2015/12,7095671,6579896,7095671,6579896,27722870,831807278
삼지전자(주),037460,2016/12,7318162,7095671,7318162,7095671,38461219,1101581287
삼지전자(주),037460,2017/12,8309261,7318162,8309261,7318162,32224523,1304640081
삼지전자(주),037460,2018/12,8309261,8309261,8309261,8309261,45484002,1439625525
삼지전자(주),037460,2019/12,8309261,8309261,8309261,8309261,54526218,1494980608
삼진제약(주),005500,2011/12,13900000,13500000,,,201756104,
삼진제약(주),005500,2012/12,13900000,13900000,,,185702080,
삼진제약(주),005500,2013/12,13900000,13900000,,,192006713,
삼진제약(주),005500,2014/12,13900000,13900000,,,201305290,
삼진제약(주),005500,2015/12,13900000,13900000,,,216511472,
삼진제약(주),005500,2016/12,13900000,13900000,,,239312894,
삼진제약(주),005500,2017/12,13900000,13900000,,,245271928,
삼진제약(주),005500,2018/12,13900000,13900000,,,260016571,
삼진제약(주),005500,2019/12,13900000,13900000,,,241926177,
삼천당제약(주),000250,2011/12,10000000,10000000,,,77565622,
삼천당제약(주),000250,2012/12,10000000,10000000,10000000,10000000,76650143,76650143
삼천당제약(주),000250,2013/12,10000000,10000000,10000000,10000000,80391265,104543010
삼천당제약(주),000250,2014/12,10526454,10000000,10526454,10000000,91518179,118924048
삼천당제약(주),000250,2015/12,10618583,10526454,10618583,10526454,100514070,132062479
삼천당제약(주),000250,2016/12,11000262,10618583,11000262,10618583,111520809,147373000
삼천당제약(주),000250,2017/12,11052907,11000262,11052907,11000262,120421592,161111597
삼천당제약(주),000250,2018/12,11052907,11052907,11052907,11052907,121919884,159960312
삼천당제약(주),000250,2019/12,11052907,11052907,11052907,11052907,138758402,186602477
삼천리자전거(주),024950,2011/12,6636789,6636789,,,89769966,
삼천리자전거(주),024950,2012/12,6636789,6636789,,,108964429,
삼천리자전거(주),024950,2013/12,6636789,6636789,,,110794531,
삼천리자전거(주),024950,2014/12,6636789,6636789,,,121947439,
삼천리자전거(주),024950,2015/12,6636789,6636789,,,126743719,
삼천리자전거(주),024950,2016/12,6636789,6636789,6636789,6636789,102321230,142772046
삼천리자전거(주),024950,2017/12,6636789,6636789,6636789,6636789,77516846,111058056
삼천리자전거(주),024950,2018/12,6636789,6636789,6636789,6636789,55958419,79612479
삼천리자전거(주),024950,2019/12,6636789,6636789,6636789,6636789,70620031,87105784
삼현철강(주),017480,2011/12,8551445,8551445,,,212328038,
삼현철강(주),017480,2012/12,8551445,8551445,,,247294843,
삼현철강(주),017480,2013/12,8551445,8551445,,,245093584,
삼현철강(주),017480,2014/12,8551445,8551445,,,223105496,
삼현철강(주),017480,2015/12,8551445,8551445,,,170938743,
삼현철강(주),017480,2016/12,8551445,8551445,,,140571783,
삼현철강(주),017480,2017/12,8551445,8551445,,,169208696,
삼현철강(주),017480,2018/12,8551445,8551445,,,227980186,
삼현철강(주),017480,2019/12,8551445,8551445,,,237603984,
삼호개발(주),010960,2011/12,12500000,12500000,12500000,12500000,183377376,185199950
삼호개발(주),010960,2012/12,12500000,12500000,12500000,12500000,208666152,213076747
삼호개발(주),010960,2013/12,12500000,12500000,12500000,12500000,230635764,236980111
삼호개발(주),010960,2014/12,12500000,12500000,12500000,12500000,206658712,210837072
삼호개발(주),010960,2015/12,12500000,12500000,12500000,12500000,263489064,266875785
삼호개발(주),010960,2016/12,12500000,12500000,12500000,12500000,271296022,274457791
삼호개발(주),010960,2017/12,12500000,12500000,12500000,12500000,262874513,265716560
삼호개발(주),010960,2018/12,12500000,12500000,12500000,12500000,296298960,298667874
삼호개발(주),010960,2019/12,12500000,12500000,12500000,12500000,360826473,364581696
삼화왕관(주),004450,2011/12,10771895,10771895,,,91290258,
삼화왕관(주),004450,2012/12,10771895,10771895,,,93144703,
삼화왕관(주),004450,2013/12,10771895,10771895,,,93638093,
삼화왕관(주),004450,2014/12,10771895,10771895,,,96261971,
삼화왕관(주),004450,2015/12,10771895,10771895,,,96956950,
삼화왕관(주),004450,2016/12,10771895,10771895,,,101631217,
삼화왕관(주),004450,2017/12,10771895,10771895,,,104885994,
삼화왕관(주),004450,2018/12,10771895,10771895,,,108048039,
삼화왕관(주),004450,2019/12,10771895,10771895,10771895,10771895,110318451,115980220
삼화전기(주),009470,2011/12,6613820,6613820,6613820,6613820,143449877,175698794
삼화전기(주),009470,2012/12,6613820,6613820,6613820,6613820,147374635,181523689
삼화전기(주),009470,2013/12,6613820,6613820,6613820,6613820,149827338,186325805
삼화전기(주),009470,2014/12,6613820,6613820,6613820,6613820,135592578,168587371
삼화전기(주),009470,2015/12,6613820,6613820,6613820,6613820,135970171,171306517
삼화전기(주),009470,2016/12,6613820,6613820,6613820,6613820,144067046,199587558
삼화전기(주),009470,2017/12,6613820,6613820,6613820,6613820,153869066,207039768
삼화전기(주),009470,2018/12,6613820,6613820,6613820,6613820,144581902,204664225
삼화전기(주),009470,2019/12,6613820,6613820,6613820,6613820,147247643,195087851
삼화전자공업(주),011230,2011/12,11617800,11617800,11617800,11617800,41957854,51590675
삼화전자공업(주),011230,2012/12,11617800,11617800,11617800,11617800,39000499,48299999
삼화전자공업(주),011230,2013/12,11617800,11617800,11617800,11617800,34442937,44189549
삼화전자공업(주),011230,2014/12,11617800,11617800,11617800,11617800,30269147,43938395
삼화전자공업(주),011230,2015/12,14273820,11617800,14273820,11617800,23282338,36070299
삼화전자공업(주),011230,2016/12,14273820,14273820,14273820,14273820,28021627,38819906
삼화전자공업(주),011230,2017/12,4757940,14273820,4757940,14273820,31129045,44179995
삼화전자공업(주),011230,2018/12,10457940,4757940,10457940,4757940,32049830,42084172
삼화전자공업(주),011230,2019/12,10457940,10457940,10457940,10457940,31689603,41787723
삼화콘덴서공업(주),001820,2011/12,10395000,10395000,10395000,10395000,119786144,165480781
삼화콘덴서공업(주),001820,2012/12,10395000,10395000,10395000,10395000,117750269,169578215
삼화콘덴서공업(주),001820,2013/12,10395000,10395000,10395000,10395000,122229644,175766892
삼화콘덴서공업(주),001820,2014/12,10395000,10395000,10395000,10395000,111064899,162122161
삼화콘덴서공업(주),001820,2015/12,10395000,10395000,10395000,10395000,116216062,158813273
삼화콘덴서공업(주),001820,2016/12,10395000,10395000,10395000,10395000,128380617,172452362
삼화콘덴서공업(주),001820,2017/12,10395000,10395000,10395000,10395000,153407440,199316582
삼화콘덴서공업(주),001820,2018/12,10395000,10395000,10395000,10395000,226553882,274444671
삼화콘덴서공업(주),001820,2019/12,10395000,10395000,10395000,10395000,187799184,254537567
삼화페인트공업(주),000390,2011/12,11200000,11200000,11200000,11200000,393078719,416800932
삼화페인트공업(주),000390,2012/12,11200000,11200000,11200000,11200000,411274076,434895966
삼화페인트공업(주),000390,2013/12,11200000,11200000,11200000,11200000,451858780,499092724
삼화페인트공업(주),000390,2014/12,11200000,11200000,11200000,11200000,467335289,526728516
삼화페인트공업(주),000390,2015/12,11334285,11200000,11334285,11200000,453640041,507187890
삼화페인트공업(주),000390,2016/12,12694337,11334285,12694337,11334285,442507882,482191530
삼화페인트공업(주),000390,2017/12,13098214,12694337,13098214,12694337,449697315,488121071
삼화페인트공업(주),000390,2018/12,13219376,13098214,13219376,13098214,477093761,524223807
삼화페인트공업(주),000390,2019/12,13219376,13219376,13219376,13219376,474149235,540276700
상신브레이크(주),041650,2011/12,10735725,10735725,10735725,10735725,219214336,256005080
상신브레이크(주),041650,2012/12,10735725,10735725,10735725,10735725,235099380,286267862
상신브레이크(주),041650,2013/12,10735725,10735725,10735725,10735725,251897152,305341601
상신브레이크(주),041650,2014/12,10735725,10735725,10735725,10735725,283668868,336506172
상신브레이크(주),041650,2015/12,10735725,10735725,10735725,10735725,294441139,363028518
상신브레이크(주),041650,2016/12,10735725,10735725,10735725,10735725,301380620,379554306
상신브레이크(주),041650,2017/12,10735725,10735725,10735725,10735725,301012456,384512039
상신브레이크(주),041650,2018/12,10735725,10735725,10735725,10735725,296088570,378699323
상신브레이크(주),041650,2019/12,10735725,10735725,10735725,10735725,304956150,391905866
상신이디피(주),091580,2011/12,5647525,3820846,5647525,3820846,104677854,122350433
상신이디피(주),091580,2012/12,5647525,5647525,5647525,5647525,92063349,114514071
상신이디피(주),091580,2013/12,5647525,5647525,5647525,5647525,92871266,116145598
상신이디피(주),091580,2014/12,5647525,5647525,5647525,5647525,75538748,99108303
상신이디피(주),091580,2015/12,5647525,5647525,5647525,5647525,58466420,77831736
상신이디피(주),091580,2016/12,5647525,5647525,5647525,5647525,59372839,76825470
상신이디피(주),091580,2017/12,5647525,5647525,5647525,5647525,68576416,99827047
상신이디피(주),091580,2018/12,6332525,5647525,6332525,5647525,103857460,150148161
상신이디피(주),091580,2019/12,6332525,6332525,6332525,6332525,99801512,141203717
상신전자(주),263810,2017/12,1960500,320000,1960500,320000,78577126,84969004
상신전자(주),263810,2018/12,4058668,1960500,4058668,1960500,77932496,83048455
상신전자(주),263810,2019/12,7122359,4058668,7122359,4058668,76034690,81974667
새론오토모티브(주),075180,2011/12,9600000,9600000,9600000,9600000,120233877,163053692
새론오토모티브(주),075180,2012/12,9600000,9600000,9600000,9600000,128142885,176292449
새론오토모티브(주),075180,2013/12,9600000,9600000,9600000,9600000,136132779,192758686
새론오토모티브(주),075180,2014/12,9600000,9600000,9600000,9600000,139486691,199130616
새론오토모티브(주),075180,2015/12,9600000,9600000,9600000,9600000,144051715,202725702
새론오토모티브(주),075180,2016/12,9600000,9600000,9600000,9600000,139327369,197510586
새론오토모티브(주),075180,2017/12,9600000,9600000,9600000,9600000,124970710,183457105
새론오토모티브(주),075180,2018/12,9600000,9600000,9600000,9600000,118720022,167560737
새론오토모티브(주),075180,2019/12,9600000,9600000,9600000,9600000,121102993,152727148
샘표(주),007540,2011/12,4444000,4444000,4444000,4444000,226284354,237923108
샘표(주),007540,2012/12,4444000,4444000,4444000,4444000,227069149,239374422
샘표(주),007540,2013/12,4444000,4444000,4444000,4444000,239157211,249813108
샘표(주),007540,2014/12,4444000,4444000,4444000,4444000,236668609,250236685
샘표(주),007540,2015/12,4444000,4444000,4444000,4444000,246646695,261353626
샘표(주),007540,2016/12,2159857,4444000,2159857,4444000,2779083,20311154
샘표(주),007540,2017/12,2875800,2159857,2875800,2159857,6204961,274795118
샘표(주),007540,2018/12,2875800,2875800,2875800,2875800,9584716,275861156
샘표(주),007540,2019/12,2875800,2875800,2875800,2875800,15082219,281023046
샘표식품(주),248170,2016/12,2284143,0,2284143,0,131196285,135065520
샘표식품(주),248170,2017/12,2284143,2284143,2284143,2284143,267885199,274669189
샘표식품(주),248170,2018/12,2284143,2284143,2284143,2284143,269105522,275613738
샘표식품(주),248170,2019/12,2284143,2284143,2284143,2284143,272026469,280808644
서암기계공업(주),100660,2011/12,6300000,4725000,,,46103490,
서암기계공업(주),100660,2012/12,6300000,6300000,,,40920759,
서암기계공업(주),100660,2013/12,6300000,6300000,,,31897899,
서암기계공업(주),100660,2014/12,6300000,6300000,,,32623272,
서암기계공업(주),100660,2015/12,6300000,6300000,,,34413171,
서암기계공업(주),100660,2016/12,6300000,6300000,,,31780020,
서암기계공업(주),100660,2017/12,6300000,6300000,,,40848028,
서암기계공업(주),100660,2018/12,6300000,6300000,,,42459109,
서암기계공업(주),100660,2019/12,6300000,6300000,,,38451030,
서울도시가스(주),017390,2011/12,35000000,35000000,35000000,35000000,1688504781,1702310505
서울도시가스(주),017390,2012/12,35000000,35000000,35000000,35000000,1885154496,1928279733
서울도시가스(주),017390,2013/12,35000000,35000000,35000000,35000000,1885865900,2139658063
서울도시가스(주),017390,2014/12,35000000,35000000,35000000,35000000,1826773812,2032868145
서울도시가스(주),017390,2015/12,35000000,35000000,35000000,35000000,1533173469,1540271201
서울도시가스(주),017390,2016/12,35000000,35000000,35000000,35000000,1265359733,1272040228
서울도시가스(주),017390,2017/12,35000000,35000000,35000000,35000000,1343898038,1350420753
서울도시가스(주),017390,2018/12,35000000,35000000,35000000,35000000,1382043300,1388970384
서울도시가스(주),017390,2019/12,35000000,35000000,35000000,35000000,1352527720,1361002172
서울반도체(주),046890,2011/12,29152700,29152700,29152700,29152700,739476905,749801965
서울반도체(주),046890,2012/12,29152700,29152700,29152700,29152700,855269714,858655037
서울반도체(주),046890,2013/12,29152700,29152700,29152700,29152700,974604411,1032067688
서울반도체(주),046890,2014/12,29152700,29152700,29152700,29152700,841790280,939312598
서울반도체(주),046890,2015/12,29152700,29152700,29152700,29152700,963648600,1011224402
서울반도체(주),046890,2016/12,29152700,29152700,29152700,29152700,892627548,953841046
서울반도체(주),046890,2017/12,29152700,29152700,29152700,29152700,1039810665,1110410474
서울반도체(주),046890,2018/12,29152700,29152700,29152700,29152700,1134503757,1194179669
서울반도체(주),046890,2019/12,29152700,29152700,29152700,29152700,976702742,1129902382
서울식품공업(주),004410,2011/12,33263450,33263450,33263450,33263450,36340419,36551352
서울식품공업(주),004410,2012/12,33263450,33263450,33263450,33263450,38556823,39432971
서울식품공업(주),004410,2013/12,33263450,33263450,33263450,33263450,41385743,43030502
서울식품공업(주),004410,2014/12,33263450,33263450,33263450,33263450,41668723,43464819
서울식품공업(주),004410,2015/12,33263450,33263450,33263450,33263450,47001209,49906800
서울식품공업(주),004410,2016/12,33963450,33263450,,,43898321,
서울식품공업(주),004410,2017/12,33963450,33963450,,,56483181,
서울식품공업(주),004410,2018/12,33963450,33963450,,,70764347,
서울식품공업(주),004410,2019/12,33963450,33963450,,,62148306,
서울전자통신(주),027040,2011/12,30270819,30270819,30270819,30270819,13551735,176245708
서울전자통신(주),027040,2012/12,30270819,30270819,30270819,30270819,11326718,114538539
서울전자통신(주),027040,2013/12,30270819,30270819,30270819,30270819,18703058,169640240
서울전자통신(주),027040,2014/12,30270819,30270819,30270819,30270819,23263640,44959014
서울전자통신(주),027040,2015/12,30270819,30270819,30270819,30270819,22024579,46808106
서울전자통신(주),027040,2016/12,30270819,30270819,30270819,30270819,63472126,89121783
서울전자통신(주),027040,2017/12,32382143,30270819,32382143,30270819,62957787,91827962
서울전자통신(주),027040,2018/12,32382143,32382143,32382143,32382143,59903532,84617869
서울전자통신(주),027040,2019/12,34794424,32382143,34794424,32382143,38717411,65589252
서호전기(주),065710,2011/12,2575000,2575000,2575000,2575000,21888198,22600338
서호전기(주),065710,2012/12,2575000,2575000,2575000,2575000,25168666,26509191
서호전기(주),065710,2013/12,2575000,2575000,2575000,2575000,26241490,27289068
서호전기(주),065710,2014/12,2575000,2575000,2575000,2575000,34066244,34605634
서호전기(주),065710,2015/12,2575000,2575000,2575000,2575000,51884472,52780844
서호전기(주),065710,2016/12,2575000,2575000,2575000,2575000,58404177,59369554
서호전기(주),065710,2017/12,2575000,2575000,2575000,2575000,43617806,44670866
서호전기(주),065710,2018/12,2575000,2575000,2575000,2575000,30280041,31190680
서호전기(주),065710,2019/12,2575000,2575000,2575000,2575000,64058562,64884056
선도전기(주),007610,2011/12,9000000,9000000,9000000,9000000,64159266,67360469
선도전기(주),007610,2012/12,9000000,9000000,9000000,9000000,54365399,57215359
선도전기(주),007610,2013/12,9000000,9000000,9000000,9000000,108287011,110128539
선도전기(주),007610,2014/12,9000000,9000000,9000000,9000000,88927844,90970556
선도전기(주),007610,2015/12,9000000,9000000,9000000,9000000,90034499,93995672
선도전기(주),007610,2016/12,9000000,9000000,9000000,9000000,93020438,93949806
선도전기(주),007610,2017/12,9000000,9000000,9000000,9000000,106565980,108394118
선도전기(주),007610,2018/12,9000000,9000000,9000000,9000000,82274211,83770850
선도전기(주),007610,2019/12,9000000,9000000,9000000,9000000,88162759,89348990
성문전자(주),014910,2011/12,7110881,7110881,7110881,7110881,62241804,74339067
성문전자(주),014910,2012/12,7110881,7110881,7110881,7110881,42129352,54422921
성문전자(주),014910,2013/12,7110881,7110881,7110881,7110881,40416719,54800152
성문전자(주),014910,2014/12,7110881,7110881,7110881,7110881,36396816,53938521
성문전자(주),014910,2015/12,8247243,7110881,8247243,7110881,33941143,48199756
성문전자(주),014910,2016/12,8577155,8247243,8577155,8247243,30117580,45409077
성문전자(주),014910,2017/12,10043429,8577155,10043429,8577155,28785476,46069106
성문전자(주),014910,2018/12,10043429,10043429,10043429,10043429,24871502,41332762
성문전자(주),014910,2019/12,10043429,10043429,10043429,10043429,18083090,35927661
성보화학(주),003080,2011/12,10010000,10010000,,,41202632,
성보화학(주),003080,2012/12,10010000,10010000,,,45320184,
성보화학(주),003080,2013/12,10010000,10010000,,,49657475,
성보화학(주),003080,2014/12,10010000,10010000,,,54541843,
성보화학(주),003080,2015/12,10010000,10010000,,,56047134,
성보화학(주),003080,2016/12,10010000,10010000,,,58011681,
성보화학(주),003080,2017/12,10010000,10010000,,,58368809,
성보화학(주),003080,2018/12,10010000,10010000,,,49517681,
성보화학(주),003080,2019/12,10010000,10010000,,,41863998,
성신양회(주),004980,2011/12,104197455,104180055,104197455,104180055,467569894,485854401
성신양회(주),004980,2012/12,104197455,104197455,104197455,104197455,521280255,546544826
성신양회(주),004980,2013/12,126109360,104197455,126109360,104197455,583899300,608544957
성신양회(주),004980,2014/12,126109360,126109360,126109360,126109360,595267493,613706077
성신양회(주),004980,2015/12,126109360,126109360,126109360,126109360,650769293,678697759
성신양회(주),004980,2016/12,128508590,126109360,128508590,126109360,653607912,686598737
성신양회(주),004980,2017/12,128508590,128508590,128508590,128508590,615327599,647180228
성신양회(주),004980,2018/12,128508590,128508590,128508590,128508590,616931967,688070396
성신양회(주),004980,2019/12,128508590,128508590,128508590,128508590,528739216,707435741
성우전자(주),081580,2011/12,3650000,3650000,3650000,3650000,76949140,90996160
성우전자(주),081580,2012/12,7300000,3650000,7300000,3650000,79595599,103284252
성우전자(주),081580,2013/12,7300000,7300000,7300000,7300000,102500588,147955180
성우전자(주),081580,2014/12,7300000,7300000,7300000,7300000,102397407,155496902
성우전자(주),081580,2015/12,7754072,7300000,7754072,7300000,105255153,166318816
성우전자(주),081580,2016/12,7754072,7754072,7754072,7754072,90917219,172747327
성우전자(주),081580,2017/12,7754072,7754072,7754072,7754072,65709109,183524222
성우전자(주),081580,2018/12,7754072,7754072,7754072,7754072,51106858,158592174
성우전자(주),081580,2019/12,7754072,7754072,7754072,7754072,37520219,118739390
성우테크론(주),045300,2011/12,3373988,3277739,3373988,3277739,19397725,21286792
성우테크론(주),045300,2012/12,3469968,3373988,3469968,3373988,20652093,21955311
성우테크론(주),045300,2013/12,3634727,3469968,3634727,3469968,23351985,24575341
성우테크론(주),045300,2014/12,3807715,3634727,3807715,3634727,22566640,23211829
성우테크론(주),045300,2015/12,3989344,3807715,3989344,3807715,26044679,27812143
성우테크론(주),045300,2016/12,4180045,3989344,4180045,3989344,28247940,29179541
성우테크론(주),045300,2017/12,4400293,4180045,4400293,4180045,37223014,38160324
성우테크론(주),045300,2018/12,4527028,4400293,4527028,4400293,38117718,39516946
성우테크론(주),045300,2019/12,4614047,4527028,4614047,4527028,31784490,32959022
성창기업지주(주),000180,2011/12,30000000,30000000,30000000,30000000,13601926,148546751
성창기업지주(주),000180,2012/12,30000000,30000000,30000000,30000000,9811033,161245788
성창기업지주(주),000180,2013/12,30000000,30000000,30000000,30000000,7890424,150768568
성창기업지주(주),000180,2014/12,30000000,30000000,30000000,30000000,9067705,163451490
성창기업지주(주),000180,2015/12,36000000,30000000,36000000,30000000,8722598,177305114
성창기업지주(주),000180,2016/12,36000000,36000000,36000000,36000000,8310453,181373614
성창기업지주(주),000180,2017/12,36000000,36000000,36000000,36000000,8291306,178284387
성창기업지주(주),000180,2018/12,36000000,36000000,36000000,36000000,7975931,161073904
성창기업지주(주),000180,2019/12,36000000,36000000,36000000,36000000,5761619,151041607
성호전자(주),043260,2011/12,14285782,14026177,14285782,14026177,109718770,132360728
성호전자(주),043260,2012/12,14753071,14285782,14753071,14285782,85155137,106883145
성호전자(주),043260,2013/12,14753071,14753071,14753071,14753071,62555169,86800280
성호전자(주),043260,2014/12,14753071,14753071,14753071,14753071,58565302,83191420
성호전자(주),043260,2015/12,14753071,14753071,14753071,14753071,59538142,80378015
성호전자(주),043260,2016/12,14753071,14753071,14753071,14753071,65731443,87687299
성호전자(주),043260,2017/12,14753071,14753071,14753071,14753071,64863161,92259444
성호전자(주),043260,2018/12,15456306,14753071,15456306,14753071,65451988,91355590
성호전자(주),043260,2019/12,17799022,15456306,17799022,15456306,67898101,99288438
세기상사(주),002420,2011/12,2037960,2037960,2037960,2037960,6029083,6029083
세기상사(주),002420,2012/12,2037960,2037960,2037960,2037960,6103971,6103971
세기상사(주),002420,2013/12,2037960,2037960,2037960,2037960,5191682,5191682
세기상사(주),002420,2014/12,2037960,2037960,2037960,2037960,5535295,5535295
세기상사(주),002420,2015/12,2037960,2037960,2037960,2037960,5477134,5477134
세기상사(주),002420,2016/12,2037960,2037960,2037960,2037960,5466215,5466215
세기상사(주),002420,2017/12,2037960,2037960,,,5629906,
세기상사(주),002420,2018/12,2037960,2037960,,,5182509,
세기상사(주),002420,2019/12,2037960,2037960,,,5146683,
세명전기공업(주),017510,2011/12,7623000,7623000,,,19424320,
세명전기공업(주),017510,2012/12,7623000,7623000,,,18666395,
세명전기공업(주),017510,2013/12,7623000,7623000,,,22852094,
세명전기공업(주),017510,2014/12,7623000,7623000,,,19729642,
세명전기공업(주),017510,2015/12,7623000,7623000,,,20084613,
세명전기공업(주),017510,2016/12,7623000,7623000,,,16636027,
세명전기공업(주),017510,2017/12,7623000,7623000,,,20871761,
세명전기공업(주),017510,2018/12,7623000,7623000,,,19017116,
세명전기공업(주),017510,2019/12,7623000,7623000,,,18453516,
세방(주),004360,2011/12,11498970,11498970,11498970,11498970,584358431,764646218
세방(주),004360,2012/12,11498970,11498970,11498970,11498970,572103304,717999370
세방(주),004360,2013/12,11498970,11498970,11498970,11498970,526007052,646453571
세방(주),004360,2014/12,11498970,11498970,11498970,11498970,567009184,665187719
세방(주),004360,2015/12,11498970,11498970,11498970,11498970,563696715,665864126
세방(주),004360,2016/12,11498970,11498970,11498970,11498970,557125402,649012217
세방(주),004360,2017/12,11498970,11498970,11498970,11498970,570767359,666130126
세방(주),004360,2018/12,11498970,11498970,11498970,11498970,563000756,651682250
세방(주),004360,2019/12,11498970,11498970,11498970,11498970,570753164,723284022
세방전지(주),004490,2011/12,7000000,7000000,,,953871595,
세방전지(주),004490,2012/12,7000000,7000000,,,846330248,
세방전지(주),004490,2013/12,7000000,7000000,,,918797329,
세방전지(주),004490,2014/12,7000000,7000000,,,955578136,
세방전지(주),004490,2015/12,7000000,7000000,7000000,7000000,956255739,956255739
세방전지(주),004490,2016/12,7000000,7000000,7000000,7000000,958982089,959775757
세방전지(주),004490,2017/12,7000000,7000000,7000000,7000000,1108228132,1111084178
세방전지(주),004490,2018/12,7000000,7000000,7000000,7000000,1165728777,1180886079
세방전지(주),004490,2019/12,7000000,7000000,7000000,7000000,1129805365,1139007566
세원이앤씨(주),091090,2011/12,18111097,18111097,18111097,18111097,237196238,238731345
세원이앤씨(주),091090,2012/12,18111097,18111097,18111097,18111097,285107113,285814306
세원이앤씨(주),091090,2013/12,20157481,18111097,20157481,18111097,185262099,185381205
세원이앤씨(주),091090,2014/12,20157481,20157481,20157481,20157481,201420146,202012101
세원이앤씨(주),091090,2015/12,28904940,20157481,28904940,20157481,274627619,275282619
세원이앤씨(주),091090,2016/12,30296589,28904940,30296589,28904940,221930919,222174097
세원이앤씨(주),091090,2017/12,30495396,30296589,30495396,30296589,157832955,158138172
세원이앤씨(주),091090,2018/12,30495396,30495396,30495396,30495396,133662140,133830066
세원이앤씨(주),091090,2019/12,30495396,30495396,30495396,30495396,181902461,181937239
세종공업(주),033530,2011/12,10027215,10027215,10027215,10027215,436724862,937716034
세종공업(주),033530,2012/12,10027215,10027215,10027215,10027215,461709027,1017676960
세종공업(주),033530,2013/12,10027215,10027215,10027215,10027215,462827846,1093718722
세종공업(주),033530,2014/12,10027215,10027215,10027215,10027215,450138772,1116740824
세종공업(주),033530,2015/12,10027215,10027215,10027215,10027215,461830488,1199065672
세종공업(주),033530,2016/12,10027215,10027215,10027215,10027215,432800292,1154386863
세종공업(주),033530,2017/12,10027215,10027215,10027215,10027215,392039032,1035914243
세종공업(주),033530,2018/12,10226240,10027215,10226240,10027215,388387082,1099512616
세종공업(주),033530,2019/12,11277206,10226240,11277206,10226240,384180227,1221703004
세종텔레콤(주),036630,2011/12,31660229,94980686,31660229,94980686,316463698,316669606
세종텔레콤(주),036630,2012/12,100163063,31660229,100163063,31660229,232747264,233028857
세종텔레콤(주),036630,2013/12,100163063,100163063,100163063,100163063,131676900,131824118
세종텔레콤(주),036630,2014/12,100163063,100163063,100163063,100163063,112769669,112779226
세종텔레콤(주),036630,2015/12,100163063,100163063,100163063,100163063,157829663,157829434
세종텔레콤(주),036630,2016/12,150163063,100163063,150163063,100163063,184108301,184113311
세종텔레콤(주),036630,2017/12,300163063,150163063,300163063,150163063,161140535,161140611
세종텔레콤(주),036630,2018/12,300163063,300163063,300163063,300163063,179586010,211221597
세종텔레콤(주),036630,2019/12,300163063,300163063,300163063,300163063,226977558,269640868
세하(주),027970,2011/12,34201705,33544675,,,187584156,
세하(주),027970,2012/12,43436831,34201705,,,171017820,
세하(주),027970,2013/12,43511730,43436831,,,173750482,
세하(주),027970,2014/12,63511730,43511730,,,151055420,
세하(주),027970,2015/12,19682220,63511730,,,147953493,
세하(주),027970,2016/12,23499013,19682220,,,159354400,
세하(주),027970,2017/12,29562997,23499013,,,164484704,
세하(주),027970,2018/12,29562997,29562997,,,177242604,
세하(주),027970,2019/12,29562997,29562997,,,177653879,
소니드(주),060230,2011/12,12125611,8694961,12125611,8694961,45700350,46940592
소니드(주),060230,2012/12,3444680,12125611,3444680,12125611,55336592,55583649
소니드(주),060230,2013/12,3801521,3444680,3801521,3444680,72119356,72119356
소니드(주),060230,2014/12,4344850,3801521,4344850,3801521,77415043,77093269
소니드(주),060230,2015/12,9096296,4344850,9096296,4344850,46533022,51241483
소니드(주),060230,2016/12,15596296,9096296,15596296,9096296,45406835,46181471
소니드(주),060230,2017/12,20661288,15596296,20661288,15596296,44893095,43605386
소니드(주),060230,2018/12,25361497,20661288,25361497,20661288,25826175,33437512
소니드(주),060230,2019/12,35798408,25361497,35798408,25361497,20699567,36946795
소프트캠프(주),258790,2017/12,,,,,,
소프트캠프(주),258790,2018/12,,,,,,
소프트캠프(주),258790,2019/12,2165975,800266,2165975,800266,18782084,19738974
솔루스첨단소재(주),336370,2019/12,3960221,0,3960221,0,44849479,69994768
솔브레인홀딩스(주),036830,2011/12,7343494,7343494,7343494,7343494,458054993,481273343
솔브레인홀딩스(주),036830,2012/12,8103372,7343494,8103372,7343494,585243055,663609836
솔브레인홀딩스(주),036830,2013/12,8103372,8103372,8103372,8103372,528183039,635105676
솔브레인홀딩스(주),036830,2014/12,8226025,8103372,8226025,8103372,467899038,538585350
솔브레인홀딩스(주),036830,2015/12,8281581,8226025,8281581,8226025,529874274,627917401
솔브레인홀딩스(주),036830,2016/12,8281581,8281581,8281581,8281581,598517720,722520542
솔브레인홀딩스(주),036830,2017/12,8699136,8281581,8699136,8281581,644771254,775598356
