회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원)
펌텍코리아(주),251970,2019/12,214705584,294174682,55771913,113923021,124740936,171658109,157065562,186178795
페이퍼코리아(주),001020,2011/12,400911563,418284547,253744927,275982871,116057563,119649103,122863042,118392910
페이퍼코리아(주),001020,2012/12,403772344,434804634,257019522,283822220,110803471,129034789,126404236,122965915
페이퍼코리아(주),001020,2013/12,422837836,453347281,274917082,300748507,112366574,129516903,116618165,112854676
페이퍼코리아(주),001020,2014/12,477722444,504606288,290806409,308110732,148186280,168339596,165917892,161948777
페이퍼코리아(주),001020,2015/12,479181315,554699622,293359989,312644468,129683478,215714298,138692038,117617877
페이퍼코리아(주),001020,2016/12,457225841,541922930,271044569,307354897,120005911,210154564,144525108,118742629
페이퍼코리아(주),001020,2017/12,473049078,667698215,136133130,254230802,244451493,390380180,75154104,62658124
페이퍼코리아(주),001020,2018/12,458451986,588414093,149810264,235133137,238192246,337697980,33512941,27851949
페이퍼코리아(주),001020,2019/12,415525790,627860659,150292406,235715988,193649405,372899056,23701385,13041225
평화산업(주),090080,2011/12,65895748,66945856,8527507,8735043,55674543,56614731,19005569,19970496
평화산업(주),090080,2012/12,68575630,69784966,7626552,7801012,59335508,60463614,16711021,17546166
평화산업(주),090080,2013/12,67839223,68160050,7530289,8505238,58115597,57727437,18384178,18374348
평화산업(주),090080,2014/12,160316857,161204694,65445719,66677987,66820162,66584312,56521593,56534917
평화산업(주),090080,2015/12,163659850,164280658,66122432,67523084,69960094,68938784,59268989,59607410
평화산업(주),090080,2016/12,164187430,165068412,70680877,72417822,66428782,63818026,59133361,58838505
평화산업(주),090080,2017/12,179756366,178292605,89896765,91481485,65914112,63328668,69896909,68157033
평화산업(주),090080,2018/12,180335918,178368753,66360869,67728260,94559487,93361179,25239710,22137690
평화산업(주),090080,2019/12,190995353,194159754,71034439,73351196,102665464,103943293,33134874,33473566
평화홀딩스(주),010770,2011/12,210322310,602375346,319902,183606502,87971769,295049678,116152718,175290534
평화홀딩스(주),010770,2012/12,209023259,566324408,286026,164868941,73943513,264597506,115669715,173198639
평화홀딩스(주),010770,2013/12,212127018,563167943,417275,150090802,65471811,264672190,116612493,169460592
평화홀딩스(주),010770,2014/12,201795518,452378447,405994,143701764,56202066,167308099,118947940,158412055
평화홀딩스(주),010770,2015/12,195677735,454722206,541543,144602853,54424800,182272411,121629297,157863486
평화홀딩스(주),010770,2016/12,196049853,455219603,654054,152051964,54081971,171163722,124793132,157682313
평화홀딩스(주),010770,2017/12,192537983,509012525,638848,186611552,39951052,170621153,128086058,186728447
평화홀딩스(주),010770,2018/12,200896196,495396871,555043,161028269,62292565,196958781,139117910,139171890
평화홀딩스(주),010770,2019/12,202193059,502912079,569329,165624469,33608679,204655593,133590526,124045145
포스코스틸리온(주),058430,2011/12,521470744,,208298967,,257885459,,223523863,
포스코스틸리온(주),058430,2012/12,468910265,,185904017,,217561003,,174192036,
포스코스틸리온(주),058430,2013/12,449660945,451584709,171697898,172865272,204061432,207364635,169564118,171472868
포스코스틸리온(주),058430,2014/12,423833493,438621813,162299982,176762606,200737436,203658830,166468263,168204786
포스코스틸리온(주),058430,2015/12,413900752,431890799,151611674,165919245,208880117,215080846,179055457,175674230
포스코스틸리온(주),058430,2016/12,382814995,405761030,125198081,139982990,220567822,231237284,207304083,204958148
포스코스틸리온(주),058430,2017/12,407627992,426747278,136033773,148554814,235640784,244983597,220618083,216561569
포스코스틸리온(주),058430,2018/12,433862877,454196339,158262687,170655976,243533462,251894807,222237980,218686812
포스코스틸리온(주),058430,2019/12,473494909,503427114,150572402,166359976,282641476,307750186,220422262,221082570
포스코홀딩스(주),005490,2011/12,52727876388,78408837832,21533134776,28453184150,13924795314,33556910427,37598016659,40729920334
포스코홀딩스(주),005490,2012/12,52320436140,79265850804,22166735299,32276379318,12609470892,31566116095,39164548452,42429418415
포스코홀딩스(주),005490,2013/12,54242277654,84455406685,23240602989,35760118644,11953479014,31666211066,42311461501,45822030030
포스코홀딩스(주),005490,2014/12,52597323083,85252172613,22323214762,35241195102,11623129859,32627381902,42475431291,45291364178
포스코홀딩스(주),005490,2015/12,51309408699,80408759246,21514149550,34522854931,11427638423,29180888772,43025557447,45070221970
포스코홀딩스(주),005490,2016/12,52055752946,79762994520,22257409289,33770338871,11732675843,29303834312,44329446924,45838394306
포스코홀딩스(주),005490,2017/12,53692257510,79024959080,21561270165,31883534695,14840421236,31127418057,45941454934,47464008541
포스코홀딩스(주),005490,2018/12,54125979686,78248265217,20154333945,30018272832,16796400047,33651002030,45272101775,46759550870
포스코홀딩스(주),005490,2019/12,55710766417,79058661131,20132198550,29925972800,18216066010,34842373722,45614185131,47794706820
풍국주정공업(주),023900,2011/12,87288795,110676243,15571654,38254794,21331092,30371567,78667223,89816676
풍국주정공업(주),023900,2012/12,86813041,116479112,15677745,41147970,19698236,32286934,80119388,93761717
풍국주정공업(주),023900,2013/12,92042390,122531167,14314465,38292728,24454150,39319357,84603589,101139906
풍국주정공업(주),023900,2014/12,94223368,128761473,12742727,39893981,27397522,43050080,87223993,105738052
풍국주정공업(주),023900,2015/12,100198927,138654863,11183733,44750469,33584082,47391780,92895520,111904578
풍국주정공업(주),023900,2016/12,104342531,152041005,9966491,52031644,40298403,54761528,98008396,118001107
풍국주정공업(주),023900,2017/12,115525044,162812567,9755042,50672323,57452231,72904392,109293253,130631991
풍국주정공업(주),023900,2018/12,122733584,174072139,19496519,65111331,51651272,66115656,116800021,140912072
풍국주정공업(주),023900,2019/12,124685857,180073444,20718140,70409259,50822224,64882462,119911962,147482681
피씨엘(주),241820,2017/12,15873793,,2953391,,12804370,,15436576,
피씨엘(주),241820,2018/12,10620981,,4601333,,5342370,,9742522,
피씨엘(주),241820,2019/12,15745442,,4729068,,10231344,,5821879,
피앤씨테크(주),237750,2016/12,57878055,,5588870,,48123851,,51178395,
피앤씨테크(주),237750,2017/12,64071370,,20822445,,38373072,,55233522,
피앤씨테크(주),237750,2018/12,65162377,,21494343,,37708239,,57618216,
피앤씨테크(주),237750,2019/12,68213532,,21375363,,41314026,,59584601,
피에스케이(주),319660,2019/12,212387286,223929932,28220882,28410467,157546678,169815139,179320689,187250843
피에스케이홀딩스(주),031980,2011/12,142146244,141796262,21905088,22036201,100750876,102720802,125575194,124749200
피에스케이홀딩스(주),031980,2012/12,146183792,157196774,21287560,21614298,70989494,90876342,135117853,134188223
피에스케이홀딩스(주),031980,2013/12,176653215,189782574,21628216,22024919,103513589,125108570,145878791,152456406
피에스케이홀딩스(주),031980,2014/12,189258913,198582776,24045814,24556243,105342280,123583967,167329831,169916235
피에스케이홀딩스(주),031980,2015/12,192889570,206561951,28494828,29166375,108977685,129079814,177824448,182815025
피에스케이홀딩스(주),031980,2016/12,224655313,235455514,25113872,25775198,141770282,162018578,195978566,198907427
피에스케이홀딩스(주),031980,2017/12,272529708,276692093,27129119,27996700,185460306,203881129,230184731,228315563
피에스케이홀딩스(주),031980,2018/12,311767437,319834249,45122554,45932688,204903212,228216663,271020354,271596797
피에스케이홀딩스(주),031980,2019/12,101016381,101648328,13385886,13906357,35272372,53196440,94209876,88832339
피에스텍(주),002230,2011/12,81101088,90823304,3724788,3730867,24839965,36697877,60037446,67647498
피에스텍(주),002230,2012/12,80630018,100375881,3320625,3326704,24757611,36543924,59652732,75035797
피에스텍(주),002230,2013/12,133245652,133918376,3133758,3139837,114514178,119925978,100837397,101464955
피에스텍(주),002230,2014/12,116376036,117182202,3460060,3466139,96497491,98444519,108921812,109669189
피에스텍(주),002230,2015/12,136712121,137522138,9645746,9651825,107857196,109799708,126676522,127410393
피에스텍(주),002230,2016/12,144884086,145598819,11460240,11466319,99045237,100943088,130268555,130921772
피에스텍(주),002230,2017/12,157509294,160860295,13103774,13109853,100730642,105530714,141573020,144278630
피에스텍(주),002230,2018/12,163770235,164245869,12980764,12986843,107713795,109933912,142670817,143249196
피에스텍(주),002230,2019/12,163986607,168595348,12689670,17579081,97943672,106629392,142425098,143189253
피에이치에이(주),043370,2011/12,386164374,570279444,92570445,182985423,173144053,289858220,235080829,304350231
피에이치에이(주),043370,2012/12,411378256,640523876,100010997,211896960,177269565,326209190,258627874,338037606
피에이치에이(주),043370,2013/12,456009537,713758966,125519659,240480544,177937510,357685357,283370813,382268221
피에이치에이(주),043370,2014/12,476579483,790229269,130174741,260691893,184538297,406275016,291728124,417734728
피에이치에이(주),043370,2015/12,547489788,885010749,142808923,301819125,225960107,459474028,274434035,421177040
피에이치에이(주),043370,2016/12,570740768,914289386,126184105,277002738,239553506,486159776,318735017,483355838
피에이치에이(주),043370,2017/12,557222137,896344885,133290696,301117194,241318808,488156291,338183293,506548464
피에이치에이(주),043370,2018/12,606651728,907869461,163335398,300880769,297258453,524896463,372732255,543091919
피에이치에이(주),043370,2019/12,571696674,920596014,187485128,354392367,239759318,477960511,392892332,576493741
하나마이크론(주),067310,2011/12,306532766,304071209,206343398,206445165,64433679,65549439,154832999,149681627
하나마이크론(주),067310,2012/12,313914493,310429015,219620887,219725457,55318108,52179753,147246697,138317456
하나마이크론(주),067310,2013/12,327442640,368146437,214963654,249924758,70497828,88121202,134085519,125602691
하나마이크론(주),067310,2014/12,345047692,384967704,232575824,272018952,87672323,95312463,139957836,139745834
하나마이크론(주),067310,2015/12,349696365,394754214,246295051,291972192,76567337,91199341,146444388,147388705
하나마이크론(주),067310,2016/12,353711672,408520469,210534500,261515405,70079273,87633460,126309493,140300926
하나마이크론(주),067310,2017/12,393772776,511669698,193503280,345564640,139527442,133189515,124643934,173369686
하나마이크론(주),067310,2018/12,381914598,604901999,188467867,424541873,131263353,144439764,132054676,206250270
하나마이크론(주),067310,2019/12,445931059,706702384,217790624,484803281,110090568,167918673,159245451,236459621
하나머티리얼즈(주),166090,2017/12,135008497,,102051185,,28039105,,85549607,
하나머티리얼즈(주),166090,2018/12,248816460,,193418998,,40973688,,119653787,
하나머티리얼즈(주),166090,2019/12,295094740,,204118930,,66495618,,145433211,
하나제약(주),293480,2018/12,242379668,,46313803,,171571778,,205385681,
하나제약(주),293480,2019/12,263033794,,75726742,,158888033,,220331561,
하이록코리아(주),013030,2011/12,219987300,224127128,67217956,71432156,140434231,146144943,156650798,159392010
하이록코리아(주),013030,2012/12,244417364,248403024,68933917,73077592,161743878,167333466,183321883,186911250
하이록코리아(주),013030,2013/12,271349660,275802244,65818203,69980983,187559996,196392437,212556148,216426246
하이록코리아(주),013030,2014/12,298292366,305540416,69188205,69574196,207178435,218110117,242209031,248876968
하이록코리아(주),013030,2015/12,327999871,335220136,78440024,78857665,226235005,237623547,278882785,285384578
하이록코리아(주),013030,2016/12,345731034,353324345,77689640,78000767,237253396,248533511,301478105,308852739
하이록코리아(주),013030,2017/12,360355376,379437474,77525507,84551818,237014230,261529812,320182435,334978965
하이록코리아(주),013030,2018/12,351513112,371320917,77608853,85108796,228623314,252324223,326548085,342644362
하이록코리아(주),013030,2019/12,361032353,381305426,75119156,82044251,244749121,269227063,332582434,349045500
하이즈항공(주),221840,2015/12,124460894,,48691843,,71845077,,82409178,
하이즈항공(주),221840,2016/12,127456363,,70805333,,51829330,,75698915,
하이즈항공(주),221840,2017/12,128532042,130846672,71660351,71688360,50434583,53864193,73322350,74092611
하이즈항공(주),221840,2018/12,128266572,130513801,71743339,71840014,45135012,51232442,74413388,74977682
하이즈항공(주),221840,2019/12,130308140,137289915,70265791,70479131,48692015,59359037,77120029,77673453
하이트진로(주),000080,2011/12,3435692574,3573282814,2080653573,2179988221,778902122,1030882874,1382156056,1423259475
하이트진로(주),000080,2012/12,3464862523,3518666190,2104075805,2187835806,652782687,811948777,1406585310,1409071832
하이트진로(주),000080,2013/12,3398638439,3553146711,2074180711,2338012621,665942509,797394866,1407656368,1383120810
하이트진로(주),000080,2014/12,3304646403,3422364424,2022795793,2283177741,622300528,732583913,1372966765,1327928418
하이트진로(주),000080,2015/12,3336555973,3460482406,1997726854,2241463282,716126225,851937709,1360089704,1324599999
하이트진로(주),000080,2016/12,3280274823,3401085182,1865463177,2103577954,818526814,957650663,1331600633,1291903198
하이트진로(주),000080,2017/12,3403415556,3507595838,1834420830,2068332321,976313955,1110999896,1272250133,1217509273
하이트진로(주),000080,2018/12,3316699691,3428143515,1810718922,2053096399,867586289,1064966843,1216367203,1162378535
하이트진로(주),000080,2019/12,3132012663,3270859605,1798592699,2052109075,643041403,782267639,1081806251,1033196057
하이트진로홀딩스(주),000140,2011/12,1815175627,4714754951,615877,2400779286,8269674,1053368141,756440126,1362279806
하이트진로홀딩스(주),000140,2012/12,1780971764,4443598671,4962,2370877829,1850209,840714134,950284025,1350013357
하이트진로홀딩스(주),000140,2013/12,1768073953,4262180556,2051,2335406377,1420977,836354265,927558205,1238316156
하이트진로홀딩스(주),000140,2014/12,1777288625,4017988232,444,2282268752,1236149,757315078,952309055,1094238220
하이트진로홀딩스(주),000140,2015/12,1779992359,4068786993,10,2243398492,3676509,881305661,960951522,1111460678
하이트진로홀딩스(주),000140,2016/12,1641786913,3967110668,1402,2097415952,16008823,986589919,982913625,1203496143
하이트진로홀딩스(주),000140,2017/12,1623305761,4059346912,2148,2066001723,1514968,1128847079,989417165,1134968791
하이트진로홀딩스(주),000140,2018/12,1626823311,3989286143,1532,2051320612,1496326,1083713642,998285347,1095786557
하이트진로홀딩스(주),000140,2019/12,1625389666,3836704100,916,2053263848,1616299,805127511,1000755687,982563610
한국가스공사(주),036460,2011/12,34234501920,36010498709,16356187473,17492994575,11489561624,11982501495,7373603428,8043899871
한국가스공사(주),036460,2012/12,39356467009,40621718532,17200538897,19582966268,11071305555,11785655291,7966011863,8368965281
한국가스공사(주),036460,2013/12,42271827597,43666375501,18341015164,22457632740,11525220943,12239446870,8495848475,8932779001
한국가스공사(주),036460,2014/12,45116042355,46772022425,19259124256,25032074893,13040918736,13791330038,8966199199,9724375471
한국가스공사(주),036460,2015/12,40389768736,42385339683,19511548195,26455473855,9400819007,10014573909,8835610495,10056943419
한국가스공사(주),036460,2016/12,37630880088,39927835678,19021337740,26042367626,7459431960,8543873479,7839389116,9386485759
한국가스공사(주),036460,2017/12,35330024259,37139439444,19465513109,24723252586,6797610037,7582189943,6959361076,8140413962
한국가스공사(주),036460,2018/12,37771848692,39689691576,19372081855,24764086041,9120718504,9924942161,7081074122,8497984433
한국가스공사(주),036460,2019/12,37259513824,39311854558,19179371787,24377427684,8427929743,9232764529,6704200739,8146520783
한국공항(주),005430,2011/12,362907479,395898225,116545596,116580117,86457309,148335352,246543613,276614400
한국공항(주),005430,2012/12,373149195,,123084661,,128372796,,241290043,
한국공항(주),005430,2013/12,371858216,,146137790,,122710121,,243708277,
한국공항(주),005430,2014/12,379616809,388018468,150325868,150325868,155132773,162488130,262214225,265759866
한국공항(주),005430,2015/12,372435171,381351995,153331057,153331057,176262486,183345965,264554853,268553259
한국공항(주),005430,2016/12,363128650,373405154,173904378,173904378,155176056,165200873,277145081,281781344
한국공항(주),005430,2017/12,405858743,416391199,183049478,183049478,176812606,187253278,311696207,315792485
한국공항(주),005430,2018/12,412465651,424415405,178307085,178307085,189719577,201497896,316042396,319118853
한국공항(주),005430,2019/12,453705583,464725240,169788365,169788365,195127896,203736502,319367755,323034622
한국기업평가(주),034950,2011/09,83271530,97009809,554981,3301033,48504504,69595441,69251101,78281659
한국기업평가(주),034950,2012/09,94289406,104074848,795559,3683937,53067627,75697965,74212262,79418675
한국기업평가(주),034950,2013/12,91543606,105787960,677013,3675022,47808968,75795159,76114743,84444122
한국기업평가(주),034950,2014/12,92695003,109550500,1240218,4068921,47233194,77685784,76727172,87760115
한국기업평가(주),034950,2015/12,97905357,116535368,2107172,4845436,56822500,88759072,79715545,92641287
한국기업평가(주),034950,2016/12,98038010,122711460,1875010,4779192,57710005,95972949,82726913,100175800
한국기업평가(주),034950,2017/12,97991709,127666774,1385021,4124395,58471598,101576536,81023513,102774366
한국기업평가(주),034950,2018/12,98926072,130727075,2364623,5183765,53633288,103236121,80571005,102611699
한국기업평가(주),034950,2019/12,122705216,160337154,1580239,5705021,75615063,129534222,97187038,124425854
한국내화(주),010040,2011/12,189906757,,78688830,,70642273,,73246396,
한국내화(주),010040,2012/12,185082477,,79788385,,67725582,,92800873,
한국내화(주),010040,2013/12,197446456,,87957935,,67263739,,96681273,
한국내화(주),010040,2014/12,198386270,,86630060,,67621234,,99311985,
한국내화(주),010040,2015/12,201235778,,85750323,,63338135,,101451357,
한국내화(주),010040,2016/12,205577085,,80844456,,71412670,,108024576,
한국내화(주),010040,2017/12,215430995,,78241685,,80536940,,123176063,
한국내화(주),010040,2018/12,204551880,,76226039,,67811470,,129430013,
한국내화(주),010040,2019/12,209255064,,76770265,,70234539,,140470350,
한국단자공업(주),025540,2011/12,461597307,477379456,157238367,203985441,223749699,244177044,349700737,360023667
한국단자공업(주),025540,2012/12,472879462,498541217,170759102,227649270,213511685,238067791,379864668,395720054
한국단자공업(주),025540,2013/12,535594845,572070390,200034716,261473949,236253549,270572034,411391916,438278681
한국단자공업(주),025540,2014/12,600622472,646696686,234372935,309103170,239147965,281751920,464907394,498972698
한국단자공업(주),025540,2015/12,640139786,703874182,248507167,323548258,261859983,320640360,514059448,559638390
한국단자공업(주),025540,2016/12,764409929,821786178,249271781,326683751,362542908,427911925,565077808,614409027
한국단자공업(주),025540,2017/12,817318864,875170056,268796625,369964582,362966057,415062554,624219420,675562703
한국단자공업(주),025540,2018/12,797186604,860534743,248813050,366956795,343854295,418866909,635269012,690898913
한국단자공업(주),025540,2019/12,806215017,885601836,254645215,402703555,310019186,399432421,645259772,710190468
한국맥널티(주),222980,2015/12,35219911,,12020194,,22193228,,25493249,
한국맥널티(주),222980,2016/12,37803456,37782412,16420650,16421140,20183581,20234432,27645622,27624577
한국맥널티(주),222980,2017/12,40588924,40563919,21293263,21293647,17385397,17432393,28245738,28220733
한국맥널티(주),222980,2018/12,41100683,44301261,22192240,26191110,13923419,15341727,27419154,30093317
한국맥널티(주),222980,2019/12,49056454,52878565,23050450,26921459,20631013,22730555,27104640,30332805
한국석유공업(주),004090,2011/12,180704762,236295082,88776691,116906888,64665225,108519248,92887366,100573058
한국석유공업(주),004090,2012/12,167749363,215853209,88103811,115726224,54830743,90318899,95799136,103836511
한국석유공업(주),004090,2013/12,175346545,230020630,88032339,112460150,63093020,108183192,102375955,111099778
한국석유공업(주),004090,2014/12,179156771,231035732,88598791,112699429,64319846,108556096,108159371,117238238
한국석유공업(주),004090,2015/12,183723189,240164602,87701386,114259685,63714250,115198371,121516296,129167879
한국석유공업(주),004090,2016/12,184870531,262226687,87588984,128964055,65769680,123741516,127373540,138978752
한국석유공업(주),004090,2017/12,205954428,284829421,85798202,131350342,62386986,137327359,147698385,146748696
한국석유공업(주),004090,2018/12,226406453,307288012,86152735,134017895,75290853,152510069,148606483,147706017
한국석유공업(주),004090,2019/12,229081816,292834924,59773665,105651036,80591266,141615905,141870959,138714160
한국선재(주),025550,2011/12,186809418,,57246141,,127203096,,61494529,
한국선재(주),025550,2012/12,155954884,165123321,59498248,67458554,91611290,95780084,70708615,70398711
한국선재(주),025550,2013/12,148974276,158668391,53988069,63013949,82527310,87685918,76612245,74800493
한국선재(주),025550,2014/12,144492333,156378156,53738421,62566705,78653755,86742130,80091471,77644479
한국선재(주),025550,2015/12,136903310,150755671,55704333,64234504,66473776,73713119,82262127,82262127
한국선재(주),025550,2016/12,154273366,166355848,57896351,66193409,63581053,72255571,81950128,81950128
한국선재(주),025550,2017/12,169792597,182356940,58171423,70580153,78765476,84949209,83458839,84282739
한국선재(주),025550,2018/12,182601381,234583248,57872798,103419194,76656624,94660241,87832078,89522149
한국선재(주),025550,2019/12,182154763,229003496,59097484,103194470,65547619,92285021,89039016,91195012
한국수출포장공업(주),002200,2011/12,286554900,287387803,205344277,206483667,75284770,76192548,186782448,187308722
한국수출포장공업(주),002200,2012/12,267944276,269327436,196479498,197555048,66489521,67993879,210297614,211278005
한국수출포장공업(주),002200,2013/12,277868796,279964685,209535645,210581186,63357643,65619770,217782441,219454046
한국수출포장공업(주),002200,2014/12,289785823,292505708,226494396,227500885,58305919,61221380,226084780,228353385
한국수출포장공업(주),002200,2015/12,298075678,301046858,215044397,215998768,66075173,69269621,223329176,225899466
한국수출포장공업(주),002200,2016/12,296138557,299682673,206593692,207603859,66281032,69952512,221261921,224105130
한국수출포장공업(주),002200,2017/12,295880468,299116741,218821662,220651853,71671770,74174476,213875607,216920407
한국수출포장공업(주),002200,2018/12,294696834,298826766,208599292,210280080,82508825,86074007,228750979,231971448
한국수출포장공업(주),002200,2019/12,303353076,308084432,206954371,209095704,92994326,96587845,244080408,247767937
한국쉘석유(주),002960,2011/12,119139746,,11375060,,103575449,,77283722,
한국쉘석유(주),002960,2012/12,116670671,,11156242,,101373061,,85967716,
한국쉘석유(주),002960,2013/12,122825707,,11902157,,106446841,,90034204,
한국쉘석유(주),002960,2014/12,115064149,,11771196,,98527578,,90582548,
한국쉘석유(주),002960,2015/12,126542699,,12391245,,108910827,,96854045,
한국쉘석유(주),002960,2016/12,122973241,,13165671,,105043501,,97319787,
한국쉘석유(주),002960,2017/12,130947310,,14332705,,111860781,,99442434,
한국쉘석유(주),002960,2018/12,144599598,,19964351,,119949157,,99550961,
한국쉘석유(주),002960,2019/12,141114506,,24760623,,110606230,,97919403,
한국알콜산업(주),017890,2011/12,241579378,255849669,31180856,34148870,106556447,114214697,169825888,167601076
한국알콜산업(주),017890,2012/12,233239897,240855821,35340380,38132647,80205815,82577289,175332309,171665845
한국알콜산업(주),017890,2013/12,231951868,243850038,32991359,33128512,85048753,102832422,177268933,177174279
한국알콜산업(주),017890,2014/12,241037371,257918539,32598316,32695831,93948713,113756860,186439567,190036398
한국알콜산업(주),017890,2015/12,234459790,265095131,39235396,39334198,80848638,104337235,195038768,208939453
한국알콜산업(주),017890,2016/12,266496333,305869191,36743223,36840203,101835439,127164250,218214026,238823907
한국알콜산업(주),017890,2017/12,268016147,328626342,51832593,58051925,99781079,102770285,233051705,253123444
한국알콜산업(주),017890,2018/12,308443641,376499891,58846774,62754271,112892760,117715858,266553389,294138683
한국알콜산업(주),017890,2019/12,324588968,437078589,60619034,77803457,112575904,134385579,290521607,334447623
한국앤컴퍼니(주),000240,2011/12,4554851566,7436379614,1430678818,3333178978,2287454666,3776632319,2767460200,3216698137
한국앤컴퍼니(주),000240,2012/12,974311229,,31466296,,522025304,,825252470,
한국앤컴퍼니(주),000240,2013/12,2353168061,,31180296,,429558230,,2271331174,
한국앤컴퍼니(주),000240,2014/12,2506418760,,30341586,,455726687,,2415114681,
한국앤컴퍼니(주),000240,2015/12,2666933001,,29118292,,462803421,,2566643963,
한국앤컴퍼니(주),000240,2016/12,2269355862,3097491376,28593456,150772224,513074620,735097408,2187561579,2869379769
한국앤컴퍼니(주),000240,2017/12,2288702912,3252509953,27978786,158925090,201226919,495375041,2206255387,2996107573
한국앤컴퍼니(주),000240,2018/12,2307991836,3498590608,22875366,158359983,212340695,590386119,2226581424,3235872326
한국앤컴퍼니(주),000240,2019/12,2333723849,3607086238,22333484,252469654,217280496,524366995,2252292950,3378572141
한국유나이티드제약(주),033270,2011/12,169921672,170085610,53423140,53645315,88100872,87950091,113110316,113042759
한국유나이티드제약(주),033270,2012/12,187869271,187577461,59507154,59685988,92921345,93183965,134038653,133477206
한국유나이티드제약(주),033270,2013/12,192185644,193539435,65302271,65494251,92631525,92825198,140393040,141437364
한국유나이티드제약(주),033270,2014/12,214291253,217100751,66814470,67003054,111406573,111427276,159349262,161834784
한국유나이티드제약(주),033270,2015/12,230508701,,76602439,,112131902,,171990874,
한국유나이티드제약(주),033270,2016/12,234220477,,77255138,,115385108,,177387076,
한국유나이티드제약(주),033270,2017/12,265796462,,95822973,,127815618,,201681539,
한국유나이티드제약(주),033270,2018/12,301954582,,106537759,,152454566,,228482237,
한국유나이티드제약(주),033270,2019/12,331243656,,118765079,,164516968,,255098992,
한국유니온제약(주),080720,2018/12,85662982,85701587,17331840,17397056,60907823,61361213,57822696,57811665
한국유니온제약(주),080720,2019/12,95814762,96427861,32996451,33413505,51663559,52339604,58279770,58048420
한국전력공사(주),015760,2011/12,94769898000,136467850000,54175944000,112384881000,6501384000,14125902000,44439305000,53803950000
한국전력공사(주),015760,2012/12,96234698000,146152820000,55922112000,122376140000,7204171000,13933483000,41271080000,51064202000
한국전력공사(주),015760,2013/12,98249927000,155527334000,57359689000,129637596000,7773201000,15269078000,41659546000,51450736000
한국전력공사(주),015760,2014/12,99719106000,163708289000,57653543000,135812499000,9898537000,16819855000,43381068000,54825010000
한국전력공사(주),015760,2015/12,106306250000,175257359000,60053716000,141361351000,13948785000,22025325000,53181368000,67942475000
한국전력공사(주),015760,2016/12,105321129000,177837042000,62472645000,145743056000,9953230000,19708526000,55466708000,73050545000
한국전력공사(주),015760,2017/12,106540154000,181788915000,64367240000,150882414000,9344127000,19141707000,55782356000,72964641000
한국전력공사(주),015760,2018/12,107486379000,185249061000,66281160000,152743194000,8916468000,19745068000,54081769000,71092762000
한국전력공사(주),015760,2019/12,109809255000,197597792000,69148633000,164701827000,8741190000,19483001000,51458574000,68889649000
한국전력기술(주),052690,2011/12,739893313,,80312632,,542495338,,379628934,
한국전력기술(주),052690,2012/12,861882138,,99770075,,637560492,,425968698,
한국전력기술(주),052690,2013/12,760503659,,150046986,,478851129,,382049946,
한국전력기술(주),052690,2014/12,777612450,,290233461,,355292164,,407130507,
한국전력기술(주),052690,2015/12,839120535,,337840859,,320404814,,400749872,
한국전력기술(주),052690,2016/12,775474577,,328118689,,255846357,,410687549,
한국전력기술(주),052690,2017/12,762165844,,314362618,,257528889,,457031472,
한국전력기술(주),052690,2018/12,771479987,,300680323,,281389537,,461380108,
한국전력기술(주),052690,2019/12,735206871,,290322843,,257592435,,492212759,
한국전자금융(주),063570,2011/12,115726606,122404624,37089085,41007202,52681367,57107365,71582075,74027220
한국전자금융(주),063570,2012/12,120699200,128990884,39604243,40934740,55708582,62857943,74280233,76737206
한국전자금융(주),063570,2013/12,130009615,131071258,34893520,35798443,65018860,66822583,83135478,85425453
한국전자금융(주),063570,2014/12,129501917,129791372,35017688,36170103,80216124,81939817,88075948,89649551
한국전자금융(주),063570,2015/12,162727145,186860381,37156973,43169932,81504598,102481396,95870906,104266321
한국전자금융(주),063570,2016/12,200991762,221789132,38492656,44333420,114449658,138811795,106916419,116472475
한국전자금융(주),063570,2017/12,265881789,381285563,44358758,69011795,132767276,249932832,117866723,157106393
한국전자금융(주),063570,2018/12,381877405,410851152,76922413,84688788,204554949,237660647,155839556,164982753
한국전자금융(주),063570,2019/12,418595503,455809892,89507312,115423207,197220429,220297476,155874839,162219195
한국전자인증(주),041460,2011/12,31739238,,613053,,25332250,,20319817,
한국전자인증(주),041460,2012/12,34388955,33795515,642716,701762,27416371,30131904,22616653,22008178
한국전자인증(주),041460,2013/12,37505566,35589598,806311,854194,28486980,32104228,25450535,23403167
한국전자인증(주),041460,2014/12,42213954,38786130,1017111,1039699,28389346,33988318,29483581,25885539
한국전자인증(주),041460,2015/12,40969039,42081764,664407,685235,33279755,37891446,27339789,27443589
한국전자인증(주),041460,2016/12,46478671,46225243,582131,586713,35361089,42194869,31964171,31663961
한국전자인증(주),041460,2017/12,48167920,48493863,586683,590080,38489612,42440158,33194960,33330059
한국전자인증(주),041460,2018/12,52338956,52746564,559970,587729,42552548,46473931,34926637,35125221
한국전자인증(주),041460,2019/12,57137539,57585101,477686,503649,49068591,52480625,40490295,40668021
