회사명,거래소코드,회계년도,매출총이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
한국전력공사(주),015760,2014/12,2896161000,57334440000,7711931000,57474883000
한국전력공사(주),015760,2015/12,5777024000,58540389000,13499993000,58957722000
한국전력공사(주),015760,2016/12,6581818000,60289581000,14640831000,60190384000
한국전력공사(주),015760,2017/12,3237056000,59965739000,7716007000,59814862000
한국전력공사(주),015760,2018/12,-502298000,60271500000,2419889000,60627610000
한국전력공사(주),015760,2019/12,-974672000,58933180000,1393055000,59172890000
한국전력기술(주),052690,2010/12,200033462,580153714,,
한국전력기술(주),052690,2011/12,228432092,663334830,,
한국전력기술(주),052690,2012/12,257200927,785585937,,
한국전력기술(주),052690,2013/12,150502667,755483851,,
한국전력기술(주),052690,2014/12,172178049,841917293,,
한국전력기술(주),052690,2015/12,141169016,657603285,,
한국전력기술(주),052690,2016/12,171568274,506012235,,
한국전력기술(주),052690,2017/12,152096756,490192814,,
한국전력기술(주),052690,2018/12,136798957,433700598,,
한국전력기술(주),052690,2019/12,124139121,448634709,,
한국전자금융(주),063570,2010/12,25057816,112389108,27695881,114624111
한국전자금융(주),063570,2011/12,21620550,117870363,25311761,129111230
한국전자금융(주),063570,2012/12,22742865,124351520,26535150,140338073
한국전자금융(주),063570,2013/12,23827433,136509617,25216736,137882895
한국전자금융(주),063570,2014/12,128853928,139554553,129544355,140202046
한국전자금융(주),063570,2015/12,131590581,142168323,135052540,152512435
한국전자금융(주),063570,2016/12,135189469,138114376,154635898,215501525
한국전자금융(주),063570,2017/12,147409117,153091197,186356192,241043736
한국전자금융(주),063570,2018/12,200611651,208903837,234889955,294423482
한국전자금융(주),063570,2019/12,210891388,223334469,236489769,282876178
한국전자인증(주),041460,2010/12,16570550,16570550,,
한국전자인증(주),041460,2011/12,18854130,18854130,,
한국전자인증(주),041460,2012/12,21788171,21788171,21788251,21788251
한국전자인증(주),041460,2013/12,23334374,23334374,23372237,23372237
한국전자인증(주),041460,2014/12,24277881,24277881,24409197,24409197
한국전자인증(주),041460,2015/12,25124271,25124271,25223248,25223248
한국전자인증(주),041460,2016/12,26473889,26473889,26595766,26595766
한국전자인증(주),041460,2017/12,26685497,26685497,26724833,26724833
한국전자인증(주),041460,2018/12,26353041,26353041,26569095,26569095
한국전자인증(주),041460,2019/12,28465774,28465774,28670274,28670274
한국정밀기계(주),101680,2010/12,43668023,167332500,,
한국정밀기계(주),101680,2011/12,31973200,147208861,,
한국정밀기계(주),101680,2012/12,16268745,100215290,,
한국정밀기계(주),101680,2013/12,5848595,48066259,,
한국정밀기계(주),101680,2014/12,-4360983,59755789,,
한국정밀기계(주),101680,2015/12,-6555116,35571865,,
한국정밀기계(주),101680,2016/12,-2001911,23000968,,
한국정밀기계(주),101680,2017/12,-7280464,44688539,,
한국정밀기계(주),101680,2018/12,-6987857,42878767,,
한국정밀기계(주),101680,2019/12,4801318,45269694,,
한국정보공학(주),039740,2010/12,9146919,134138399,12404640,143251275
한국정보공학(주),039740,2011/12,9651376,155500393,11855570,167883253
한국정보공학(주),039740,2012/12,9682856,159873303,17946795,177043239
한국정보공학(주),039740,2013/12,7854050,149528296,17827348,167137393
한국정보공학(주),039740,2014/12,7495318,135694347,17576687,154762421
한국정보공학(주),039740,2015/12,7499353,138073994,15217023,156702208
한국정보공학(주),039740,2016/12,5485235,112055665,9456743,128523179
한국정보공학(주),039740,2017/12,7275731,143411686,14651193,161555482
한국정보공학(주),039740,2018/12,6130035,163806779,12019855,176139687
한국정보공학(주),039740,2019/12,6215181,150497146,13446501,161734399
한국정보인증(주),053300,2014/12,29394464,29394464,29531353,29531353
한국정보인증(주),053300,2015/12,32405585,32405585,32405585,32405585
한국정보인증(주),053300,2016/12,34922138,34922138,34922138,34922138
한국정보인증(주),053300,2017/12,36125042,36125042,36125042,36125042
한국정보인증(주),053300,2018/12,38912669,38912669,38912669,38912669
한국정보인증(주),053300,2019/12,42589991,42589991,42606443,42606443
한국정보통신(주),025770,2010/12,34274567,131920553,34274567,131920553
한국정보통신(주),025770,2011/12,40898059,157119530,41357720,157579191
한국정보통신(주),025770,2012/12,41330259,183472644,41871914,184380094
한국정보통신(주),025770,2013/12,45405064,205725119,46321320,206750520
한국정보통신(주),025770,2014/12,46678621,226055675,47535249,227078373
한국정보통신(주),025770,2015/12,55100080,268799794,57599257,271599514
한국정보통신(주),025770,2016/12,54484236,333129563,57712974,336422790
한국정보통신(주),025770,2017/12,48659290,373961730,51020435,376594860
한국정보통신(주),025770,2018/12,42864297,440800501,44786458,443528825
한국정보통신(주),025770,2019/12,42067870,494677892,45900960,498756811
한국조선해양(주),009540,2010/12,4744836781,22408120186,7492954828,37342403730
한국조선해양(주),009540,2011/12,3847619960,25019604058,6927220402,53711665784
한국조선해양(주),009540,2012/12,2812353904,25055014302,4642754516,54973701392
한국조선해양(주),009540,2013/12,2106481846,24282737183,3255111350,54188096316
한국조선해양(주),009540,2014/12,-590027963,23463461064,-717037580,52582404205
한국조선해양(주),009540,2015/12,85854916,24472344053,1502699196,46317640151
한국조선해양(주),009540,2016/12,2136793927,19541421822,4468194184,39320377292
한국조선해양(주),009540,2017/12,804516261,10105838945,1033899512,15468835510
한국조선해양(주),009540,2018/12,318696835,8066701721,356710729,13119891213
한국조선해양(주),009540,2019/12,196566434,3356828769,991366219,15182553166
한국주강(주),025890,2010/12,7682435,40734999,,
한국주강(주),025890,2011/12,5078068,44414471,,
한국주강(주),025890,2012/12,3732977,46845156,,
한국주강(주),025890,2013/12,1251473,35097159,,
한국주강(주),025890,2014/12,2956740,37779006,,
한국주강(주),025890,2015/12,4511863,35572028,,
한국주강(주),025890,2016/12,2072848,26502235,,
한국주강(주),025890,2017/12,411458,29920640,,
한국주강(주),025890,2018/12,-5898157,39136733,,
한국주강(주),025890,2019/12,-2175700,36271402,,
한국주철관공업(주),000970,2010/03,23542233,157299524,27919089,225980058
한국주철관공업(주),000970,2011/03,14148533,125280462,71069755,268256436
한국주철관공업(주),000970,2012/03,18634180,149960000,70872077,317632431
한국주철관공업(주),000970,2013/03,25659221,149021969,70355848,327030444
한국주철관공업(주),000970,2014/03,19748897,138997688,63279470,326485090
한국주철관공업(주),000970,2015/03,17247398,112465952,71628571,315476202
한국주철관공업(주),000970,2016/03,18468861,120331768,73940463,333283123
한국주철관공업(주),000970,2017/03,20661424,125944556,92462034,387317849
한국주철관공업(주),000970,2018/03,24004902,129365970,83889421,420668007
한국주철관공업(주),000970,2019/03,21131693,126369362,75540198,417368939
한국지역난방공사,071320,2010/12,181916697,1437464489,179765746,1533134391
한국지역난방공사,071320,2011/12,122956726,1980925659,118163202,2133973904
한국지역난방공사,071320,2012/12,296535453,2599999573,312184827,2809566616
한국지역난방공사,071320,2013/12,289429699,2657793605,308972037,2878599260
한국지역난방공사,071320,2014/12,160424506,2369114794,,
한국지역난방공사,071320,2015/12,288007624,2001945770,,
한국지역난방공사,071320,2016/12,239728106,1719867258,,
한국지역난방공사,071320,2017/12,208555565,1834422362,,
한국지역난방공사,071320,2018/12,113207177,2487330695,113207177,2487330695
한국지역난방공사,071320,2019/12,144638593,2367906315,144638593,2367906315
한국철강(주),104700,2010/12,73149584,940539498,,
한국철강(주),104700,2011/12,47291039,1020601374,,
한국철강(주),104700,2012/12,65041835,987039948,,
한국철강(주),104700,2013/12,40696594,821095617,,
한국철강(주),104700,2014/12,48340288,747148004,,
한국철강(주),104700,2015/12,102663471,684536729,,
한국철강(주),104700,2016/12,93071898,663369314,,
한국철강(주),104700,2017/12,82327057,738870356,,
한국철강(주),104700,2018/12,62456489,777466326,,
한국철강(주),104700,2019/12,46411703,719102311,,
한국컴퓨터(주),054040,2010/12,21003798,376850075,21832380,376888084
한국컴퓨터(주),054040,2011/12,16392649,333612349,16663791,333658671
한국컴퓨터(주),054040,2012/12,12440262,423217553,13786619,423231669
한국컴퓨터(주),054040,2013/12,23373125,409843305,23814778,409866724
한국컴퓨터(주),054040,2014/12,12375827,363260616,12865058,363256675
한국컴퓨터(주),054040,2015/12,14029030,295918807,13139096,295914165
한국컴퓨터(주),054040,2016/12,11201412,235604156,11201412,235604156
한국컴퓨터(주),054040,2017/12,8348649,162132936,9960853,221319648
한국컴퓨터(주),054040,2018/12,4164875,35947819,953235,114184162
한국컴퓨터(주),054040,2019/12,3264173,33177976,11699197,110390879
한국콜마(주),161890,2013/03,33517921,174038123,35440491,177779159
한국콜마(주),161890,2014/12,92510324,439080476,100782652,461252660
한국콜마(주),161890,2015/12,115752214,506556491,126275428,535846082
한국콜마(주),161890,2016/12,140319418,619588216,153518871,667469194
한국콜마(주),161890,2017/12,145688742,681624683,177807893,821615970
한국콜마(주),161890,2018/12,149486204,891722289,356994917,1357865265
한국콜마(주),161890,2019/12,118001801,854579664,432264073,1540720629
한국콜마홀딩스(주),024720,2010/03,35980501,188064645,,
한국콜마홀딩스(주),024720,2011/03,45532626,259596086,51406649,271660480
한국콜마홀딩스(주),024720,2012/03,51846849,302557950,60560825,324517641
한국콜마홀딩스(주),024720,2013/03,1786562,4344322,21023877,106625624
한국콜마홀딩스(주),024720,2014/12,13317927,13317927,50478034,222474429
한국콜마홀딩스(주),024720,2015/12,14783287,14783287,72360862,299567095
한국콜마홀딩스(주),024720,2016/12,17131304,17131304,81052940,330438589
한국콜마홀딩스(주),024720,2017/12,22246566,22246566,108091374,490565263
한국콜마홀딩스(주),024720,2018/12,27225874,27419481,131621845,561696121
한국콜마홀딩스(주),024720,2019/12,29509196,29509196,138014490,593433802
한국타이어앤테크놀로지(주),161390,2012/12,409794668,1365375638,755450237,2317223404
한국타이어앤테크놀로지(주),161390,2013/12,1227627350,3912520075,2358387051,7069237653
한국타이어앤테크놀로지(주),161390,2014/12,1204215342,3667465152,2400046876,6680847701
한국타이어앤테크놀로지(주),161390,2015/12,1129237303,3358416967,2344126870,6428172502
한국타이어앤테크놀로지(주),161390,2016/12,1165455451,3312163223,2576734034,6621762292
한국타이어앤테크놀로지(주),161390,2017/12,1002459401,3266619241,2320474314,6812857982
한국타이어앤테크놀로지(주),161390,2018/12,897863589,3193229260,2103645196,6795088816
한국타이어앤테크놀로지(주),161390,2019/12,812330314,3173056806,1922151447,6883268577
한국프랜지공업(주),010100,2010/12,43562221,540547124,65268341,854368026
한국프랜지공업(주),010100,2011/12,41955992,596582632,61763584,972446959
한국프랜지공업(주),010100,2012/12,45216564,646635992,72219517,954220342
한국프랜지공업(주),010100,2013/12,52427900,735293464,75670947,969217837
한국프랜지공업(주),010100,2014/12,40423123,710988217,62536910,973043630
한국프랜지공업(주),010100,2015/12,38250511,833341370,64203135,1132480679
한국프랜지공업(주),010100,2016/12,35040728,865513147,61844671,1156423644
한국프랜지공업(주),010100,2017/12,14372504,764872012,29679605,985022795
한국프랜지공업(주),010100,2018/12,28817258,540075842,48015043,793671742
한국프랜지공업(주),010100,2019/12,37425614,610103377,67380049,954039223
한국항공우주산업(주),047810,2011/12,183347508,1285657361,186349207,1286127802
한국항공우주산업(주),047810,2012/12,221990435,1534544625,223992274,1534606239
한국항공우주산업(주),047810,2013/12,239614556,2016309231,242489668,2016338618
한국항공우주산업(주),047810,2014/12,314030528,2328613261,316211443,2328613261
한국항공우주산업(주),047810,2015/12,505392905,3039736651,508378030,3039736651
한국항공우주산업(주),047810,2016/12,453881534,2946330610,456598476,2946330610
한국항공우주산업(주),047810,2017/12,-27280215,2072249142,-24938352,2072249142
한국항공우주산업(주),047810,2018/12,371003835,2786108140,374484405,2786023511
한국항공우주산업(주),047810,2019/12,483436626,3108623557,480004001,3110157575
한국화장품(주),123690,2010/12,19141364,31981857,21425133,36616382
한국화장품(주),123690,2011/12,33451196,50519054,45155031,70283225
한국화장품(주),123690,2012/12,22548039,39466648,43490215,73399936
한국화장품(주),123690,2013/12,20945539,35769690,40155879,68668703
한국화장품(주),123690,2014/12,17752039,32762645,43155362,76333757
한국화장품(주),123690,2015/12,15163817,27409929,57821913,98446610
한국화장품(주),123690,2016/12,10271611,21325545,89104423,160754824
한국화장품(주),123690,2017/12,10357862,19966960,83975318,151256004
한국화장품(주),123690,2018/12,18047304,31145251,83702162,153882571
한국화장품(주),123690,2019/12,14772675,25498289,72728649,131196339
한라아이엠에스(주),092460,2010/12,13938029,34804664,13938029,34804664
한라아이엠에스(주),092460,2011/12,12329034,39194481,12333240,39206261
한라아이엠에스(주),092460,2012/12,9078979,38095564,9688533,38750472
한라아이엠에스(주),092460,2013/12,7582458,34167389,7897257,34631069
한라아이엠에스(주),092460,2014/12,11723091,41393042,12101502,42117511
한라아이엠에스(주),092460,2015/12,13688416,45926792,14676196,47092328
한라아이엠에스(주),092460,2016/12,12244803,41635145,13008083,42513062
한라아이엠에스(주),092460,2017/12,9457101,34577553,9937860,35378782
한라아이엠에스(주),092460,2018/12,10044022,31985154,10747838,32886900
한라아이엠에스(주),092460,2019/12,13034319,47381801,13853996,48373035
한미반도체(주),042700,2010/12,55529468,170922319,62291757,221944531
한미반도체(주),042700,2011/12,46925704,133725834,51372290,175815566
한미반도체(주),042700,2012/12,53508766,142759173,55119574,173393986
한미반도체(주),042700,2013/12,45974880,113199223,52349521,191549551
한미반도체(주),042700,2014/12,86484779,192309639,,
한미반도체(주),042700,2015/12,54540066,117791354,54540066,117791354
한미반도체(주),042700,2016/12,74074784,165570146,74798787,166268022
한미반도체(주),042700,2017/12,87607045,196426640,88485641,197300043
한미반도체(주),042700,2018/12,96754586,215756077,96836858,217114860
한미반도체(주),042700,2019/12,50147055,119171028,50106974,120377520
한미사이언스(주),008930,2010/12,10346517,10346517,10979497,10979497
한미사이언스(주),008930,2011/12,15074907,15074907,17345556,17345556
한미사이언스(주),008930,2012/12,17976545,17976545,20179239,20179239
한미사이언스(주),008930,2013/12,22544205,22544205,220395816,220395816
한미사이언스(주),008930,2014/12,22730103,22730103,532886463,532886463
한미사이언스(주),008930,2015/12,173495980,173495980,776628551,776628551
한미사이언스(주),008930,2016/12,35644471,35644471,665284666,665284666
한미사이언스(주),008930,2017/12,29934830,29934830,652324368,652324368
한미사이언스(주),008930,2018/12,29993665,29993665,707995356,707995356
한미사이언스(주),008930,2019/12,34892677,34892677,816618824,816618824
한미약품(주),128940,2010/12,153817686,294304157,194169816,337584427
한미약품(주),128940,2011/12,253438377,512496775,334335292,606192087
한미약품(주),128940,2012/12,282148731,543793074,394679011,674005087
한미약품(주),128940,2013/12,286141102,562757345,416453826,730133510
한미약품(주),128940,2014/12,283046133,582023313,422503046,761279849
한미약품(주),128940,2015/12,755129037,1113238541,919283553,1317534519
한미약품(주),128940,2016/12,306532614,687781954,460855580,882724835
한미약품(주),128940,2017/12,357156806,702635601,518404216,916586235
한미약품(주),128940,2018/12,366027074,795016146,540915554,1015962250
한미약품(주),128940,2019/12,425272311,863646889,632482242,1113649784
한성기업(주),003680,2010/12,48571056,253658629,48571056,253658629
한성기업(주),003680,2011/12,48462200,268378114,48463708,268381814
한성기업(주),003680,2012/12,47561214,272904317,48790683,273041271
한성기업(주),003680,2013/12,47631070,283729216,48032362,283729216
한성기업(주),003680,2014/12,47751098,287155156,47974111,287168218
한성기업(주),003680,2015/12,48955000,291547287,,
한성기업(주),003680,2016/12,53751755,320682777,,
한성기업(주),003680,2017/12,54677847,322797363,,
한성기업(주),003680,2018/12,41723390,286868465,,
한성기업(주),003680,2019/12,39498144,270094563,39498144,270094563
한세실업(주),105630,2010/12,120008285,864732157,148471189,867290543
한세실업(주),105630,2011/12,157103411,972372814,192292432,995211168
한세실업(주),105630,2012/12,160860595,1075533925,223385285,1129564400
한세실업(주),105630,2013/12,180332416,1174745298,227897615,1238324336
한세실업(주),105630,2014/12,217781075,1242366308,270428395,1313177834
한세실업(주),105630,2015/12,276956067,1464200813,360646853,1586508100
한세실업(주),105630,2016/12,218487885,1421975960,300472345,1547654905
한세실업(주),105630,2017/12,174105555,1354626972,390375572,1711333452
한세실업(주),105630,2018/12,159429310,1316638247,386725233,1712686107
한세실업(주),105630,2019/12,209564747,1533976205,401710672,1922418715
한세엠케이(주),069640,2011/12,144913885,239249329,151836921,245443024
한세엠케이(주),069640,2012/12,146812431,251655849,154398133,259402309
한세엠케이(주),069640,2013/12,145349260,252015608,152676109,259260970
한세엠케이(주),069640,2014/12,142460484,254218825,149683198,261005406
한세엠케이(주),069640,2015/12,146292817,262617606,169117093,289706298
한세엠케이(주),069640,2016/12,151328530,266913606,192130573,318481385
한세엠케이(주),069640,2017/12,149210649,267470772,194595564,328898003
한세엠케이(주),069640,2018/12,138654318,251305863,191698550,322990487
한세엠케이(주),069640,2019/12,116119970,232347080,162311340,307486038
한세예스24홀딩스(주),016450,2010/12,3087182,3087182,221095686,1202243454
한세예스24홀딩스(주),016450,2011/12,3412923,3412923,266530913,1351122900
한세예스24홀딩스(주),016450,2012/12,4812000,4812000,296650271,1470986929
한세예스24홀딩스(주),016450,2013/12,5868200,5868200,297240883,1570867786
한세예스24홀딩스(주),016450,2014/12,7032089,7032089,377737341,1728424959
한세예스24홀딩스(주),016450,2015/12,8561439,8561439,503799229,2086033712
한세예스24홀딩스(주),016450,2016/12,9550329,9550329,525905257,2239987018
한세예스24홀딩스(주),016450,2017/12,11708588,11708588,654358823,2462296817
한세예스24홀딩스(주),016450,2018/12,15783843,15783843,637993216,2521499429
한세예스24홀딩스(주),016450,2019/12,18299229,18299229,680385719,2770973543
한솔로지스틱스(주),009180,2010/12,23530572,359814714,26282814,383764217
한솔로지스틱스(주),009180,2011/12,25574922,357072057,29805149,391259787
한솔로지스틱스(주),009180,2012/12,29850368,390132661,34854924,434698631
한솔로지스틱스(주),009180,2013/12,24435924,409502190,31898102,462404820
한솔로지스틱스(주),009180,2014/12,21157293,384169637,28488623,438958518
한솔로지스틱스(주),009180,2015/12,19021076,368604566,19594740,374865357
한솔로지스틱스(주),009180,2016/12,23519409,375425808,24559992,384707101
한솔로지스틱스(주),009180,2017/12,19996762,340619078,21949579,355266669
한솔로지스틱스(주),009180,2018/12,17652686,335103423,28252392,434161853
한솔로지스틱스(주),009180,2019/12,25022006,326149969,37777465,460730203
한솔아이원스(주),114810,2013/12,25508402,60274487,,
한솔아이원스(주),114810,2014/12,27159545,69141343,,
한솔아이원스(주),114810,2015/12,26489389,69362194,,
한솔아이원스(주),114810,2016/12,24972149,84990677,,
한솔아이원스(주),114810,2017/12,39745471,129568011,,
한솔아이원스(주),114810,2018/12,43157184,170603193,,
한솔아이원스(주),114810,2019/12,24325011,122297432,24325011,122297432
한솔인티큐브(주),070590,2010/12,17366587,59169919,17366587,59169919
한솔인티큐브(주),070590,2011/12,19363236,61308729,20145556,62603072
한솔인티큐브(주),070590,2012/12,15646347,54269989,17088912,56923360
한솔인티큐브(주),070590,2013/12,19660305,64710275,21130449,67411440
한솔인티큐브(주),070590,2014/12,20199651,64844603,,
한솔인티큐브(주),070590,2015/12,21776554,70923627,,
한솔인티큐브(주),070590,2016/12,16152882,77132900,,
한솔인티큐브(주),070590,2017/12,10142888,46301777,,
한솔인티큐브(주),070590,2018/12,11583708,63736088,,
한솔인티큐브(주),070590,2019/12,9149415,58966376,,
한솔제지(주),213500,2015/12,250282951,1349589229,301891720,1511653095
한솔제지(주),213500,2016/12,292419121,1348565318,342318467,1530538822
한솔제지(주),213500,2017/12,255886296,1539435142,301046386,1757140296
한솔제지(주),213500,2018/12,287647636,1738953743,321283284,1792348189
한솔제지(주),213500,2019/12,267981801,1640023159,341452793,1912587773
한솔테크닉스(주),004710,2010/12,60304100,1531558940,75725417,1808503050
한솔테크닉스(주),004710,2011/12,25810341,890101317,28885969,968191932
한솔테크닉스(주),004710,2012/12,7565595,548668064,14969707,558799105
한솔테크닉스(주),004710,2013/12,39174610,505767754,45431242,510940158
한솔테크닉스(주),004710,2014/12,47628788,562113480,56782286,567791008
한솔테크닉스(주),004710,2015/12,52915933,519929470,71035404,652333136
한솔테크닉스(주),004710,2016/12,53677661,467769600,81205241,807638506
한솔테크닉스(주),004710,2017/12,70493923,584556918,100816225,935255304
한솔테크닉스(주),004710,2018/12,61296744,517946789,90653424,841899162
한솔테크닉스(주),004710,2019/12,84737492,591257597,116949222,972243352
한솔피엔에스(주),010420,2010/12,11881904,226054417,,
한솔피엔에스(주),010420,2011/12,12650231,199671157,,
한솔피엔에스(주),010420,2012/12,18857124,194278765,,
한솔피엔에스(주),010420,2013/12,20229459,225954834,,
한솔피엔에스(주),010420,2014/12,22849174,265564903,,
한솔피엔에스(주),010420,2015/12,20984608,242797604,,
한솔피엔에스(주),010420,2016/12,16304922,234145212,,
한솔피엔에스(주),010420,2017/12,19193153,223778152,,
한솔피엔에스(주),010420,2018/12,22561921,248350804,,
한솔피엔에스(주),010420,2019/12,21395250,233891948,,
한솔홀딩스(주),004150,2010/12,278238561,1560223251,313729467,1780390378
한솔홀딩스(주),004150,2011/12,257780452,1541804879,303642204,1765901437
한솔홀딩스(주),004150,2012/12,274496737,1482493774,318520400,1779381328
한솔홀딩스(주),004150,2013/12,260312934,1399118728,359392061,1976572225
한솔홀딩스(주),004150,2014/12,0,0,118567202,780595558
한솔홀딩스(주),004150,2015/12,21647563,21647563,139925596,920610294
한솔홀딩스(주),004150,2016/12,24224216,24224216,138081292,794637175
한솔홀딩스(주),004150,2017/12,27405999,27405999,72596926,883680613
한솔홀딩스(주),004150,2018/12,25282758,25282758,100287635,698723654
한솔홀딩스(주),004150,2019/12,26351916,26351916,60465845,541615975
한스바이오메드(주),042520,2010/09,5788902,14624891,,
한스바이오메드(주),042520,2011/09,5568655,15009766,5571366,15008037
한스바이오메드(주),042520,2012/09,7404335,17588386,7447664,17579468
한스바이오메드(주),042520,2013/09,8220890,20042168,8297385,20065666
한스바이오메드(주),042520,2014/09,9354621,20810910,9629729,21032918
한스바이오메드(주),042520,2015/09,10282616,23047969,10675933,23428388
한스바이오메드(주),042520,2016/09,12284018,27654942,13414412,29047901
한스바이오메드(주),042520,2017/09,16325502,35601803,18286013,39057689
한스바이오메드(주),042520,2018/09,21062175,43045827,27276389,51745897
한스바이오메드(주),042520,2019/09,34636335,59295357,40148459,66990995
한신공영(주),004960,2010/12,68766564,1012452953,71178156,1020886804
한신공영(주),004960,2011/12,77937541,846562119,77632344,847244052
한신공영(주),004960,2012/12,94563733,922947156,94523644,926361148
한신공영(주),004960,2013/12,113127066,1385953428,113164624,1385990986
한신공영(주),004960,2014/12,-4532074,1065603385,6794307,1090821881
한신공영(주),004960,2015/12,105653385,1354596741,109177730,1358121086
한신공영(주),004960,2016/12,127758353,1768778796,131234563,1772255006
한신공영(주),004960,2017/12,216945402,1967893591,223523521,1984305658
한신공영(주),004960,2018/12,242233629,2063184917,276153428,2142182385
한신공영(주),004960,2019/12,162030599,1541115913,192303924,1623287681
한신기계공업(주),011700,2010/12,10955351,54071131,12432486,58100390
한신기계공업(주),011700,2011/12,11332258,62073738,12494490,64467673
한신기계공업(주),011700,2012/12,10826721,64745366,11813917,68167788
한신기계공업(주),011700,2013/12,13328345,68252468,14117959,70570631
한신기계공업(주),011700,2014/12,13308957,63579137,13948979,65250271
한신기계공업(주),011700,2015/12,14672068,61812849,15547742,62714222
한신기계공업(주),011700,2016/12,13905098,61429541,14920797,62726962
한신기계공업(주),011700,2017/12,11300110,54189426,12425460,56156160
한신기계공업(주),011700,2018/12,10116372,51780007,11310618,53292377
한신기계공업(주),011700,2019/12,7806388,50838217,9072766,52754945
한양디지텍(주),078350,2010/12,4528153,108209177,12295537,108854400
한양디지텍(주),078350,2011/12,3130054,84988053,6331552,87111312
한양디지텍(주),078350,2012/12,4325455,76042035,6243108,77243006
한양디지텍(주),078350,2013/12,5134263,56273477,8670442,57741116
한양디지텍(주),078350,2014/12,8740401,93028372,15148959,94065871
한양디지텍(주),078350,2015/12,9351136,125417652,15665293,127087616
한양디지텍(주),078350,2016/12,4265934,86461622,8385513,88175729
한양디지텍(주),078350,2017/12,3236766,74134567,6571381,76688604
한양디지텍(주),078350,2018/12,7046482,89648266,11926642,93973957
한양디지텍(주),078350,2019/12,1357801,67287737,3502944,67970988
한양이엔지(주),045100,2010/12,19791035,283130172,22288706,293191890
한양이엔지(주),045100,2011/12,32287209,356931713,35722189,389260968
한양이엔지(주),045100,2012/12,25552975,277627119,26384574,299147861
한양이엔지(주),045100,2013/12,26138210,318504054,35148000,371599237
한양이엔지(주),045100,2014/12,33206117,388754216,40456312,456892017
한양이엔지(주),045100,2015/12,36393454,434072084,56609985,545780624
한양이엔지(주),045100,2016/12,26538150,475552059,36647537,536867696
한양이엔지(주),045100,2017/12,48459284,638243089,60642509,714004565
한양이엔지(주),045100,2018/12,115420716,656623025,130898929,788794392
한양이엔지(주),045100,2019/12,48292781,608346645,71730514,772099734
한온시스템(주),018880,2010/12,261313598,1769483048,561239921,2909875636
한온시스템(주),018880,2011/12,238474868,2005795543,542877437,3312135680
한온시스템(주),018880,2012/12,258874538,2172795200,586293306,3653096886
한온시스템(주),018880,2013/12,285874374,2349406314,863316127,5189355950
한온시스템(주),018880,2014/12,247443863,2342660836,908815859,5454949458
한온시스템(주),018880,2015/12,223879933,2273904956,861079250,5558080871
한온시스템(주),018880,2016/12,259355070,2314655435,898868580,5703714577
한온시스템(주),018880,2017/12,456129765,2448738296,946231316,5585673304
한온시스템(주),018880,2018/12,320920857,2604670991,912724404,5937585095
한온시스템(주),018880,2019/12,392002091,2668852091,1034292294,7154152589
한올바이오파마(주),009420,2010/12,56459532,106903737,56459532,106903737
한올바이오파마(주),009420,2011/12,44385953,87701601,44385953,87701601
한올바이오파마(주),009420,2012/12,35452828,76027305,35452828,76027305
한올바이오파마(주),009420,2013/12,31771965,74249901,31750378,74228314
한올바이오파마(주),009420,2014/12,40042096,80877180,40044584,80879668
한올바이오파마(주),009420,2015/12,36900230,80022526,36900264,80022560
한올바이오파마(주),009420,2016/12,38502363,82881524,38502363,82881524
한올바이오파마(주),009420,2017/12,42678679,84230756,42678679,84230756
한올바이오파마(주),009420,2018/12,49025627,91839351,49025627,91839351
한올바이오파마(주),009420,2019/12,62780417,108452042,62780417,108452042
한일네트웍스(주),046110,2010/12,1237922,38758297,1237922,38758297
한일네트웍스(주),046110,2011/12,2880538,48031598,3401558,57750053
한일네트웍스(주),046110,2012/12,4807026,70514569,6119348,88497255
한일네트웍스(주),046110,2013/12,5289194,81621760,5101165,85813544
한일네트웍스(주),046110,2014/12,2057340,79781962,2970769,88086158
한일네트웍스(주),046110,2015/12,4808129,67879809,6850277,89682095
한일네트웍스(주),046110,2016/12,6460970,88704626,9515248,122394392
한일네트웍스(주),046110,2017/12,11955860,116061654,12120018,116066758
한일네트웍스(주),046110,2018/12,11783102,126595882,11941278,126602178
한일네트웍스(주),046110,2019/12,15917812,121614532,16212461,121634725
한일단조공업(주),024740,2010/12,15317814,92332998,15398900,95377618
한일단조공업(주),024740,2011/12,14480499,125599241,15393976,128431689
한일단조공업(주),024740,2012/12,13081275,134858044,12844182,140084026
한일단조공업(주),024740,2013/12,13763802,134227342,14195678,139230582
한일단조공업(주),024740,2014/12,12593282,136061985,13738067,143085628
한일단조공업(주),024740,2015/12,14646981,140869236,16517705,151491812
한일단조공업(주),024740,2016/12,10690895,103812359,13677377,120845108
한일단조공업(주),024740,2017/12,6727416,114635605,9997691,133267253
한일단조공업(주),024740,2018/12,6248029,131195000,10254581,152671504
한일단조공업(주),024740,2019/12,12810939,121071383,16262813,141239584
한일사료(주),005860,2010/12,12265609,105262724,20757178,178157682
한일사료(주),005860,2011/12,13747965,116447460,25708885,207991636
한일사료(주),005860,2012/12,14542952,134455312,23578476,241406471
한일사료(주),005860,2013/12,14119091,141976909,22629413,246307289
한일사료(주),005860,2014/12,17452039,127140463,28725135,237447362
