회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),이자비용(*)(IFRS)(천원),이자비용(*)(IFRS연결)(천원),이자지급(-)(IFRS)(천원),이자지급(-)(IFRS연결)(천원)
와이아이케이(주),232140,2019/12,-12612362,-11781133,3661121,4196268,-266984,-749818
와이아이케이(주),232140,2020/12,16956727,24843098,1268706,1758947,-83103,-725219
와이엠씨(주),155650,2012/12,8289363,,0,,-301956,
와이엠씨(주),155650,2013/12,5869024,5718413,206397,206465,-209032,-209032
와이엠씨(주),155650,2014/12,2791846,1613780,175232,222294,-176315,-223377
와이엠씨(주),155650,2015/12,3964581,2918389,89697,279228,-91926,-281457
와이엠씨(주),155650,2016/12,9477358,10856284,189624,424948,-187719,-423043
와이엠씨(주),155650,2017/12,18143078,19990222,103269,354214,-107150,-397716
와이엠씨(주),155650,2018/12,19809275,22136119,32967,225077,-33098,-207327
와이엠씨(주),155650,2019/12,-5169211,-5920800,8162,249366,-8162,-168073
와이엠씨(주),155650,2020/12,10252150,10632863,10120,102281,-8861,-28338
와이엠티(주),251370,2017/12,6204292,16079132,643147,845889,-570389,-771375
와이엠티(주),251370,2018/12,5667058,14389594,765288,959297,-740686,-1034835
와이엠티(주),251370,2019/12,8324856,22107720,838206,1010843,-741171,-1128275
와이엠티(주),251370,2020/12,4863689,23483028,1765531,1858255,-500763,-804618
와토스코리아(주),079000,2010/12,4978022,,0,,0,
와토스코리아(주),079000,2011/12,9898615,,0,,0,
와토스코리아(주),079000,2012/12,2941695,,0,,0,
와토스코리아(주),079000,2013/12,2579473,,0,,0,
와토스코리아(주),079000,2014/12,3862879,,0,,0,
와토스코리아(주),079000,2015/12,4245912,,0,,0,
와토스코리아(주),079000,2016/12,2558197,,0,,0,
와토스코리아(주),079000,2017/12,3537753,,0,,0,
와토스코리아(주),079000,2018/12,2006408,,0,,0,
와토스코리아(주),079000,2019/12,505798,,32117,,-32117,
와토스코리아(주),079000,2020/12,156507,,19928,,-19928,
우리바이오(주),082850,2010/12,10964281,13217369,0,0,-1746989,-7027878
우리바이오(주),082850,2011/12,11479465,19089793,0,0,-551253,-5787234
우리바이오(주),082850,2012/12,-1446235,28009358,0,0,-73504,-5724438
우리바이오(주),082850,2013/12,-3959307,11063584,0,0,-205936,-6462634
우리바이오(주),082850,2014/12,-7940182,1686627,0,0,-1502715,-6019979
우리바이오(주),082850,2015/12,686137,35352054,2189610,8020511,-1670321,-2465968
우리바이오(주),082850,2016/12,-10390642,-8608528,2513537,7585711,-1016253,-6035202
우리바이오(주),082850,2017/12,-12727183,-4221930,2332637,8843297,-564727,-7179016
우리바이오(주),082850,2018/12,746758,-12293585,1736730,8966235,-183517,-7803002
우리바이오(주),082850,2019/12,2895101,26465969,964428,9139048,-191449,-8482537
우리바이오(주),082850,2020/12,-3522203,39049730,642013,6467727,-368493,-6219399
우리산업(주),215360,2015/12,10825397,10797133,1913156,1913156,0,0
우리산업(주),215360,2016/12,16084338,15962720,2518944,2518944,0,0
우리산업(주),215360,2017/12,17051920,17146790,2263258,2289156,-2083811,-2109709
우리산업(주),215360,2018/12,14933453,17356159,1900370,1969987,-1900370,-1969987
우리산업(주),215360,2019/12,13095885,14114602,1547993,1613821,-1533238,-1592283
우리산업(주),215360,2020/12,9548996,10333104,1883935,1955637,-1869877,-1911553
우리산업홀딩스(주),072470,2010/12,5929015,9118981,3292313,3292313,0,0
우리산업홀딩스(주),072470,2011/12,6499852,10473122,3574840,3576189,0,0
우리산업홀딩스(주),072470,2012/12,6625062,13369879,4153672,4166992,0,0
우리산업홀딩스(주),072470,2013/12,9203481,17721887,3501393,3501393,0,0
우리산업홀딩스(주),072470,2014/12,15529103,23015100,3100398,3100398,0,0
우리산업홀딩스(주),072470,2015/12,257072,14464261,674342,2587498,0,0
우리산업홀딩스(주),072470,2016/12,-166588,23674600,220209,2739153,0,0
우리산업홀딩스(주),072470,2017/12,-1083607,18808819,37549,2326705,-37549,-2147258
우리산업홀딩스(주),072470,2018/12,-155366,12248596,175000,2144986,-175000,-2144987
우리산업홀딩스(주),072470,2019/12,-213763,7395947,155342,2394837,-155342,-2051102
우리산업홀딩스(주),072470,2020/12,265529,11765809,12719,2489331,-10915,-2301334
우리손에프앤지농업회사법인(주),073560,2016/12,5237097,27154432,2041189,4770253,-1190057,-3304510
우리손에프앤지농업회사법인(주),073560,2017/12,11428746,41422809,889401,3236717,-924863,-3226609
우리손에프앤지농업회사법인(주),073560,2018/12,4411332,20302159,960315,4576824,-856578,-4012391
우리손에프앤지농업회사법인(주),073560,2019/12,4125299,10166911,1251152,6121116,-1162586,-5566215
우리손에프앤지농업회사법인(주),073560,2020/12,9044013,32221237,1331614,5863736,-1235579,-5593225
우리엔터프라이즈(주),037400,2010/12,1070338,492978,0,0,-520723,-566819
우리엔터프라이즈(주),037400,2011/12,581302,1346857,0,0,-624601,-671643
우리엔터프라이즈(주),037400,2012/12,594875,1831518,0,0,-284869,-321835
우리엔터프라이즈(주),037400,2013/12,826534,11975446,0,0,-188271,-6678091
우리엔터프라이즈(주),037400,2014/12,-928602,964006,0,0,-260632,-6294310
우리엔터프라이즈(주),037400,2015/12,-4693763,29249704,266508,0,-259822,-2737823
우리엔터프라이즈(주),037400,2016/12,-3059184,-11488576,0,8001629,-395400,-6434052
우리엔터프라이즈(주),037400,2017/12,501388,-3720542,0,9377787,-513691,-7692707
우리엔터프라이즈(주),037400,2018/12,438352,-11855233,530012,9496247,-509214,-8312216
우리엔터프라이즈(주),037400,2019/12,726069,27093731,488285,9442794,-481509,-8964046
우리엔터프라이즈(주),037400,2020/12,1344777,40291951,292592,6559784,-292592,-6418713
우리이앤엘(주),153490,2013/12,-3457377,-6187221,0,0,-1713857,-3818428
우리이앤엘(주),153490,2014/12,2147838,-2450520,0,0,-1739569,-2892679
우리이앤엘(주),153490,2015/12,2196612,166086,0,0,-1558324,-2596151
우리이앤엘(주),153490,2016/12,-4307617,-4598843,0,0,-1369094,-2320830
우리이앤엘(주),153490,2017/12,30549,-6810305,0,0,-1475402,-2327634
우리이앤엘(주),153490,2018/12,4318017,4562750,0,0,-1155118,-1634922
우리이앤엘(주),153490,2019/12,2397411,3561363,0,0,-736478,-881673
우리이앤엘(주),153490,2020/12,1431587,3375350,0,0,-429599,-438605
우림피티에스(주),101170,2010/12,9177257,9169452,213224,213224,-7560,-7560
우림피티에스(주),101170,2011/12,11476674,11469195,328424,328424,-45734,-45734
우림피티에스(주),101170,2012/12,5354154,5344970,324034,324034,-93652,-93652
우림피티에스(주),101170,2013/12,3118783,3111391,307356,307356,-169508,-169508
우림피티에스(주),101170,2014/12,4732294,,322727,,-180318,
우림피티에스(주),101170,2015/12,2041389,,76526,,-67801,
우림피티에스(주),101170,2016/12,643724,,78072,,-81738,
우림피티에스(주),101170,2017/12,-1833428,,52611,,-52217,
우림피티에스(주),101170,2018/12,2143660,,34583,,-38644,
우림피티에스(주),101170,2019/12,-1266371,,33272,,-33272,
우림피티에스(주),101170,2020/12,776477,753174,28562,28562,-28562,-28562
우수AMS(주),066590,2010/12,4125913,6905690,0,0,-782946,-1689786
우수AMS(주),066590,2011/12,3390226,4064346,0,0,-1201105,-2025232
우수AMS(주),066590,2012/12,1357378,625178,0,0,-1053302,-1573628
우수AMS(주),066590,2013/12,3244010,4703114,0,0,-1382218,-1756144
우수AMS(주),066590,2014/12,1519268,2652386,0,0,-646788,-923490
우수AMS(주),066590,2015/12,2210767,4038363,0,0,-880010,-1103299
우수AMS(주),066590,2016/12,2454583,4542728,0,0,-921869,-1364710
우수AMS(주),066590,2017/12,813607,2768531,786416,1176155,-768961,-1158699
우수AMS(주),066590,2018/12,2412602,4581593,1062251,1391377,-1043031,-1372157
우수AMS(주),066590,2019/12,1777444,2889225,1297311,1761914,-1111920,-1574501
우수AMS(주),066590,2020/12,-4172333,-6100654,1347019,1928427,-982231,-1505326
우원개발(주),046940,2010/12,769259,-5105233,716252,1129511,-290880,-972121
우원개발(주),046940,2011/12,2454313,3615995,984272,1591503,-617436,-1645629
우원개발(주),046940,2012/12,2974984,1718334,1070347,1471536,-1267229,-1700969
우원개발(주),046940,2013/12,1118392,23398,1183685,1427009,-1064861,-1315194
우원개발(주),046940,2014/12,3353175,4684750,825392,922242,-837630,-1187889
우원개발(주),046940,2015/12,6957375,15208657,385041,433085,-1262895,-1334800
우원개발(주),046940,2016/12,4134993,4017243,3113,140464,-3113,-138364
우원개발(주),046940,2017/12,4994471,6317620,563565,857541,-231284,-511334
우원개발(주),046940,2018/12,7741066,1436255,461754,770908,-248366,-685940
우원개발(주),046940,2019/12,4527824,22561257,824366,1127680,-521956,-643656
우원개발(주),046940,2020/12,11574162,32643232,378448,2864576,-294692,-3073264
우진비앤지(주),018620,2010/12,1435773,,301109,,-294506,
우진비앤지(주),018620,2011/12,1009890,,260448,,-245716,
우진비앤지(주),018620,2012/12,1787969,,228232,,-210061,
우진비앤지(주),018620,2013/12,769006,,182066,,-183378,
우진비앤지(주),018620,2014/12,852821,,178991,,-178991,
우진비앤지(주),018620,2015/12,-1119,,243105,,-338785,
우진비앤지(주),018620,2016/12,125825,,275925,,-111172,
우진비앤지(주),018620,2017/12,-3414310,,1088667,,-473867,
우진비앤지(주),018620,2018/12,-4724636,-4798955,1267166,1334202,-761469,-761469
우진비앤지(주),018620,2019/12,1374528,2023605,836223,1477229,-381259,-600825
우진비앤지(주),018620,2020/12,-2415783,663488,1934720,1983163,-137587,-180429
원텍(주),336570,2019/12,,,,,,
원텍(주),336570,2020/12,,,,,,
원풍물산(주),008290,2010/12,1997445,,1611082,,-1461679,
원풍물산(주),008290,2011/12,2080696,,1640105,,-1483276,
원풍물산(주),008290,2012/12,2588180,,1512770,,-1419034,
원풍물산(주),008290,2013/12,2238123,1970838,1338990,1379643,-1297182,-1337805
원풍물산(주),008290,2014/12,1349272,1175566,1188416,1217992,-1151546,-1151545
원풍물산(주),008290,2015/12,1897696,,889154,,-876843,
원풍물산(주),008290,2016/12,269783,,328359,,-136651,
원풍물산(주),008290,2017/12,383908,,328551,,-281287,
원풍물산(주),008290,2018/12,-441680,,504395,,-300609,
원풍물산(주),008290,2019/12,-1336652,,729980,,-222266,
원풍물산(주),008290,2020/12,-6606012,,358072,,-248141,
웰바이오텍(주),010600,2010/12,-9995963,-9281079,1317128,1248104,-745518,-839105
웰바이오텍(주),010600,2011/12,3599275,3564002,1114045,1244031,-1612276,-1742262
웰바이오텍(주),010600,2012/12,3548845,3217767,766437,980304,-248797,-1243498
웰바이오텍(주),010600,2013/12,2761798,1938411,444804,595317,-406442,-368684
웰바이오텍(주),010600,2014/12,3476813,167538,273211,347240,-266465,-340495
웰바이오텍(주),010600,2015/12,2054621,2076599,358748,422870,-363511,-427849
웰바이오텍(주),010600,2016/12,1419107,-406890,299467,363994,-293868,-358659
웰바이오텍(주),010600,2017/12,-6118978,-5129698,516024,585049,-400148,-469302
웰바이오텍(주),010600,2018/12,291670,-8450977,3028157,3109725,-123266,-202587
웰바이오텍(주),010600,2019/12,-2021653,-11394842,1436647,2276875,0,-229638
웰바이오텍(주),010600,2020/12,-12074169,-12572108,2609220,3309022,-224783,-322345
웹케시(주),053580,2019/12,9274524,,74800,,-77742,
웹케시(주),053580,2020/12,14287165,,102929,,-102929,
위즈코프(주),038620,2010/12,-896210,-1609824,1662,12684,-1662,-12684
위즈코프(주),038620,2011/12,-307742,-3279758,0,0,0,0
위즈코프(주),038620,2012/12,-225635,-113977,0,0,0,0
위즈코프(주),038620,2013/12,245479,-794913,200978,200978,0,0
위즈코프(주),038620,2014/12,617616,174260,476604,476604,0,0
위즈코프(주),038620,2015/12,394833,328860,23004,23004,0,0
위즈코프(주),038620,2016/12,1102220,930110,0,0,0,0
위즈코프(주),038620,2017/12,1419234,930549,0,134485,0,-134779
위즈코프(주),038620,2018/12,1334885,636462,0,133535,0,-125689
위즈코프(주),038620,2019/12,1572911,1038641,7456,102342,0,-26029
위즈코프(주),038620,2020/12,502345,841109,140626,181832,-874,-13201
윈텍(주),320000,2019/12,,,,,,
윈텍(주),320000,2020/12,219955,,10600,,0,
윙입푸드홀딩스,900340,2018/12,,27916756,,158107,,-158107
윙입푸드홀딩스,900340,2019/12,,18971497,,322874,,-322874
윙입푸드홀딩스,900340,2020/12,,17298904,,534403,,-534403
유네코(주),064510,2018/12,-14751496,-8469659,2779142,2927386,-1150922,-1288187
유네코(주),064510,2019/12,-1820060,-1815550,3057231,3190761,-1201571,-1326433
유네코(주),064510,2020/12,-9621002,-11078521,2351353,2500035,-1042872,-1150497
유니셈(주),036200,2010/12,5513195,5012281,0,1479325,-1474202,-1479325
유니셈(주),036200,2011/12,3119158,3639066,0,1422151,-1381381,-1383109
유니셈(주),036200,2012/12,2863908,3425910,1099774,1072467,-674833,-674833
유니셈(주),036200,2013/12,2796069,3389667,1068012,215818,-852194,-852194
유니셈(주),036200,2014/12,4261639,3528197,1023607,1051929,-781308,-781368
유니셈(주),036200,2015/12,9858933,8570822,452692,452692,-345939,-345939
유니셈(주),036200,2016/12,10803397,8895708,351272,351272,-360859,-360859
유니셈(주),036200,2017/12,31403050,29962506,446703,446703,-466913,-466913
유니셈(주),036200,2018/12,27304057,26097568,429020,429020,-433542,-433542
유니셈(주),036200,2019/12,24804642,23982989,514290,598711,-519963,-605686
유니셈(주),036200,2020/12,32797880,32223196,395537,869638,-407814,-883471
유니슨(주),018000,2010/12,-5253909,-4630713,0,0,-12897976,-8484401
유니슨(주),018000,2011/12,-16221030,-23431969,0,0,-16152705,-11161703
유니슨(주),018000,2012/12,-1659768,-1392836,0,0,-10442054,-8289644
유니슨(주),018000,2013/12,-24525335,-25508087,0,0,-8856154,-8856154
유니슨(주),018000,2014/12,3452547,1880409,0,0,-7715474,-6836516
유니슨(주),018000,2015/12,3957664,3198207,0,0,-8904345,-8905106
유니슨(주),018000,2016/12,-9017852,-9796925,0,0,-7017420,-7023253
유니슨(주),018000,2017/12,15785648,16076236,0,0,-7390979,-7172663
유니슨(주),018000,2018/12,1446964,957192,0,0,-7099712,-7682581
유니슨(주),018000,2019/12,-14358806,-13794627,0,0,-5000062,-4988242
유니슨(주),018000,2020/12,-12111833,-11707034,7554194,7547808,-4233258,-4226872
유니온머티리얼(주),047400,2010/12,9878966,9878966,1110869,1110869,-1130034,-1130034
유니온머티리얼(주),047400,2011/12,8771857,8753338,734931,734931,-749984,-749984
유니온머티리얼(주),047400,2012/12,6587255,7006992,1115380,1367836,0,0
유니온머티리얼(주),047400,2013/12,6121766,6388644,853687,1072268,0,0
유니온머티리얼(주),047400,2014/12,5418906,5696649,666714,867171,0,0
유니온머티리얼(주),047400,2015/12,6000619,6189135,544554,708828,0,0
유니온머티리얼(주),047400,2016/12,8150247,8024383,346869,485680,0,0
유니온머티리얼(주),047400,2017/12,1905095,1705902,353430,493891,0,0
유니온머티리얼(주),047400,2018/12,1896016,481749,685849,770587,0,0
유니온머티리얼(주),047400,2019/12,4212944,3645893,1028643,1094602,0,0
유니온머티리얼(주),047400,2020/12,988735,94320,950641,1178482,0,0
유니퀘스트(주),077500,2010/12,9235209,5728259,149311,150036,-91995,-92720
유니퀘스트(주),077500,2011/12,9660439,7630000,142940,180025,-89612,-126922
유니퀘스트(주),077500,2012/12,8106484,7540401,193520,221931,-133179,-167470
유니퀘스트(주),077500,2013/12,6878220,5527944,199813,193110,-171223,-187447
유니퀘스트(주),077500,2014/12,11036813,10323968,162456,161680,-134739,-135835
유니퀘스트(주),077500,2015/12,10307637,9001769,182107,182107,-169854,-169854
유니퀘스트(주),077500,2016/12,8609778,7830239,286639,291765,-250257,-261903
유니퀘스트(주),077500,2017/12,5289051,8793116,533299,597247,-478878,0
유니퀘스트(주),077500,2018/12,10687264,2045846,492847,554983,-505126,-612770
유니퀘스트(주),077500,2019/12,12925238,6862124,1018608,1126406,-878361,-980289
유니퀘스트(주),077500,2020/12,16559019,9010532,1059148,1145829,-1138744,-1248210
유비벨록스(주),089850,2010/12,11604625,11604625,75448,75448,-69825,-69825
유비벨록스(주),089850,2011/12,11717604,11253191,576420,615785,-221469,-256670
유비벨록스(주),089850,2012/12,9453772,9826561,1641977,1659694,-974355,-992072
유비벨록스(주),089850,2013/12,3452212,4066091,1283438,1331872,-1276603,-1325037
유비벨록스(주),089850,2014/12,346486,147243,1896038,1907193,-1151426,-1180334
유비벨록스(주),089850,2015/12,-408046,-2523186,1720387,2029662,-934293,-1373523
유비벨록스(주),089850,2016/12,5990603,3255326,1113406,1839297,-650437,-1299648
유비벨록스(주),089850,2017/12,7129119,1919353,1248690,2071732,-883118,-1484428
유비벨록스(주),089850,2018/12,5985140,1670029,1731936,2463638,-1321332,-1866071
유비벨록스(주),089850,2019/12,4536150,7755525,1534023,3157469,-1346317,-2689665
유비벨록스(주),089850,2020/12,5866688,17089956,1283418,2525830,-783035,-2011674
유성기업(주),002920,2010/12,-887923,8972559,108004,479756,-108004,-480440
유성기업(주),002920,2011/12,-559350,14886447,133388,1215739,-133388,-1253581
유성기업(주),002920,2012/12,5028834,21118524,108849,1493615,-132006,-1112069
유성기업(주),002920,2013/12,253904,16095720,1304,1005350,-1304,-1010677
유성기업(주),002920,2014/12,-1447616,15879229,1152,634642,-1152,-643555
유성기업(주),002920,2015/12,-6958326,4958611,1259,288646,-1259,-303767
유성기업(주),002920,2016/12,-6113800,6533010,597,60352,-597,-75076
유성기업(주),002920,2017/12,-5374254,3248802,172,172,-171,-171
유성기업(주),002920,2018/12,-7208057,3190840,97,97,-96,-96
유성기업(주),002920,2019/12,-1409255,10843514,7056,9611,-7056,-9611
유성기업(주),002920,2020/12,-14404488,-1513823,7734,125321,-7734,-125321
유아이엘(주),049520,2010/12,-5113906,-4904689,0,0,0,0
유아이엘(주),049520,2011/12,-8222651,-4112554,0,0,0,0
유아이엘(주),049520,2012/12,2288866,7855257,0,91720,0,-91921
유아이엘(주),049520,2013/12,10600440,19419325,81366,264055,0,-64047
유아이엘(주),049520,2014/12,11801067,27035662,952199,1181512,0,-229314
유아이엘(주),049520,2015/12,4601907,24069835,1023668,1145329,0,-121661
유아이엘(주),049520,2016/12,-1638305,20066496,902448,902448,0,0
유아이엘(주),049520,2017/12,4353058,24336006,0,0,0,0
유아이엘(주),049520,2018/12,-4402637,8371817,0,0,0,0
유아이엘(주),049520,2019/12,-5568779,8864171,7884,33587,0,-25703
유아이엘(주),049520,2020/12,-12706828,-12718504,10129,56096,-15585,-40398
유엔젤(주),072130,2010/12,7699941,6041529,1977,5529,-3124,0
유엔젤(주),072130,2011/12,3865959,1994341,25447,26372,-21559,-147224
유엔젤(주),072130,2012/12,1268476,-332272,184990,184990,-181014,-181014
유엔젤(주),072130,2013/12,774614,1853813,108144,115402,-111111,-118368
유엔젤(주),072130,2014/12,-4949499,-4188281,99498,99498,-98947,-105865
유엔젤(주),072130,2015/12,1125356,643153,113239,115170,-113343,-115274
유엔젤(주),072130,2016/12,-3581171,-4731350,143189,143955,-138762,-139529
유엔젤(주),072130,2017/12,-1615318,-981497,161177,169786,-161118,-169728
유엔젤(주),072130,2018/12,2067400,3011903,151781,151781,-156418,-156418
유엔젤(주),072130,2019/12,-2161412,-2346574,147489,147489,-114933,-114933
유엔젤(주),072130,2020/12,1847732,1199380,115373,115373,-92490,-92490
유진기업(주),023410,2010/12,72979777,32611748,63388501,66180923,0,0
유진기업(주),023410,2011/12,-37156111,-23306447,62821616,65156933,0,0
유진기업(주),023410,2012/12,-12053259,4952805,60005071,64275623,0,0
유진기업(주),023410,2013/12,21949227,38444094,21735243,26188172,0,0
유진기업(주),023410,2014/12,18740925,30355909,17999168,27924991,0,0
유진기업(주),023410,2015/12,34456620,54212859,15253257,24532445,0,0
유진기업(주),023410,2016/12,76163534,96685767,14698352,22966037,0,0
유진기업(주),023410,2017/12,66092336,107568102,17829699,38745643,0,-11442318
유진기업(주),023410,2018/12,57859477,130862451,18550680,86917595,0,-46793590
유진기업(주),023410,2019/12,40368804,128015521,19010625,99439959,0,-54028774
유진기업(주),023410,2020/12,23128736,132540934,17035134,94086352,0,-76138661
율촌화학(주),008730,2010/12,25688936,,67842,,-67842,
율촌화학(주),008730,2011/12,27895709,,255613,,-255613,
율촌화학(주),008730,2012/12,27417095,,306575,,-536546,
율촌화학(주),008730,2013/12,36792349,,1570414,,-2281514,
율촌화학(주),008730,2014/12,14374504,,3964160,,-3408135,
율촌화학(주),008730,2015/12,22170497,,3550084,,-3472556,
율촌화학(주),008730,2016/12,29118079,,2482081,,-2070089,
율촌화학(주),008730,2017/12,40386321,,2245388,,-2188147,
율촌화학(주),008730,2018/12,17661032,17775353,2285913,2369942,-2454006,-2370097
율촌화학(주),008730,2019/12,26041353,25843127,3334596,3652616,-2893429,-3209789
율촌화학(주),008730,2020/12,24471922,26719627,2692657,2888531,-3258861,-3454735
이건산업(주),008250,2010/12,-4366313,3461062,9023326,14694171,0,0
이건산업(주),008250,2011/12,2795806,12401470,6401893,14013489,0,-242727
이건산업(주),008250,2012/12,5409143,21938941,6325783,9815558,0,0
이건산업(주),008250,2013/12,5084747,23024642,4803770,8292903,0,0
이건산업(주),008250,2014/12,4716021,25905332,3497311,6246868,0,0
이건산업(주),008250,2015/12,5546022,18529067,2607054,5458312,0,0
이건산업(주),008250,2016/12,6634318,17812229,3456936,10218951,0,0
이건산업(주),008250,2017/12,5266123,16003892,4045337,6529501,0,0
이건산업(주),008250,2018/12,2404719,23690740,4425737,5878455,0,0
이건산업(주),008250,2019/12,4339105,9622212,3705289,5393646,0,0
이건산업(주),008250,2020/12,5253871,5827112,2136999,4073557,-2457391,-4931487
이구산업(주),025820,2010/12,14609255,,6723550,,-6443914,
이구산업(주),025820,2011/12,7218676,,7888339,,-7718353,
이구산업(주),025820,2012/12,-6535625,,7999808,,-7965282,
이구산업(주),025820,2013/12,-8395071,,6321951,,-6397810,
이구산업(주),025820,2014/12,4757256,,6167243,,-6091461,
이구산업(주),025820,2015/12,-8991108,,5471107,,-5527250,
이구산업(주),025820,2016/12,9953456,,5071535,,-5207510,
이구산업(주),025820,2017/12,14241197,,4493994,,-4524838,
이구산업(주),025820,2018/12,-107981,,4183538,,-4259416,
이구산업(주),025820,2019/12,647537,,3953689,,-4047000,
이구산업(주),025820,2020/12,5874869,,3285355,,-3447085,
이노시스(주),056090,2015/12,-1236530,,468787,,-400769,
이노시스(주),056090,2016/12,786954,-3157170,201254,201254,-212251,-212251
이노시스(주),056090,2017/12,-4115021,-5339874,94933,94933,-83081,-83081
이노시스(주),056090,2018/12,-5799288,-4911920,1470367,1470368,-212556,-212557
이노시스(주),056090,2019/12,-994263,-1163669,1580144,1587383,-275689,-278680
이노시스(주),056090,2020/12,-7604860,-10804316,1199487,1242332,-263255,-299556
이니텍(주),053350,2010/12,2999073,18730978,648465,3293077,-152607,-2793632
이니텍(주),053350,2011/12,2936575,21096712,514835,3082961,-255436,-2878321
이니텍(주),053350,2012/12,3681963,21036934,7869,3309393,0,-3285043
이니텍(주),053350,2013/12,4774767,17240205,6545,3545341,0,-3349539
이니텍(주),053350,2014/12,4581683,17779135,18822,2444449,-12058,-2184905
이니텍(주),053350,2015/12,4363168,28408383,5345,794697,0,-788548
이니텍(주),053350,2016/12,5207901,23681599,5468,796132,-106,-789967
이니텍(주),053350,2017/12,3044566,21554560,5485,715876,0,-717202
이니텍(주),053350,2018/12,614286,8868049,5627,291427,0,-267046
이니텍(주),053350,2019/12,698458,5832264,14147,151542,-8375,-145770
이니텍(주),053350,2020/12,-573168,3011183,11686,86724,-6142,-22955
이스트아시아홀딩스인베스트먼트리미티드,900110,2010/12,,25150308,,313718,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,,31070717,,0,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,,25985487,,930213,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,,22878835,,434757,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,,12832807,,6016032,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,,16182730,,537323,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,,10112637,,383068,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,,7172308,,296119,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,,5534926,,539704,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,6070971,,1597415,,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2020/12,,421829,,1896859,,0
이엠코리아(주),095190,2010/12,7730260,7608712,929486,995455,-939631,-1013963
이엠코리아(주),095190,2011/12,7738425,7028732,1593825,1681882,-2382181,-2508056
이엠코리아(주),095190,2012/12,2723531,2860441,2798966,2891652,-2910655,-3075218
이엠코리아(주),095190,2013/12,2515166,3040780,2486618,2684689,-2521861,-2183190
이엠코리아(주),095190,2014/12,2825966,4584770,2774289,2844568,-2906419,-2976698
이엠코리아(주),095190,2015/12,2245937,4208314,2589383,2676035,-2644890,-2731543
이엠코리아(주),095190,2016/12,-3574472,-3595049,2660059,2972090,-2022315,-2322878
이엠코리아(주),095190,2017/12,4929137,-275724,3048652,3493224,-1949176,-2486650
이엠코리아(주),095190,2018/12,4196900,-1343759,1850827,2439870,-1508532,-2046535
이엠코리아(주),095190,2019/12,-6499697,-11516786,1741587,2323188,-1261719,-1801430
이엠코리아(주),095190,2020/12,552666,-3210365,3526599,3928810,-801052,-1410801
이연제약(주),102460,2010/12,27043968,,0,,0,
이연제약(주),102460,2011/12,24366291,,0,,0,
이연제약(주),102460,2012/12,21224867,,0,,0,
이연제약(주),102460,2013/12,17431323,,0,,0,
이연제약(주),102460,2014/12,16723163,,22205,,-365259,
이연제약(주),102460,2015/12,19836881,,0,,-151557,
이연제약(주),102460,2016/12,15473130,,0,,-8629,
이연제약(주),102460,2017/12,16001442,16001162,540126,540126,-18029,-18029
이연제약(주),102460,2018/12,5550636,2459781,0,1931,-3178,-5110
이연제약(주),102460,2019/12,7541828,7898093,116328,116328,-66245,-66245
이연제약(주),102460,2020/12,1798107,4149719,152271,178012,-479433,-479433
이오플로우(주),294090,2020/12,-10871553,-12858259,53540,53540,0,0
이원다이애그노믹스(주),245620,2018/12,-7293611,-6815179,10523,32779,-10523,-22017
이원다이애그노믹스(주),245620,2019/12,-10735327,-8553546,523445,824268,-32234,-242741
이원다이애그노믹스(주),245620,2020/12,-7934998,-5108644,1882156,2272920,-179727,-352903
이원컴포텍(주),088290,2010/12,670323,644182,52242,52242,-52242,-52242
이원컴포텍(주),088290,2011/12,744396,696204,247424,247424,-90312,-90312
이원컴포텍(주),088290,2012/12,-56561,,80517,,-71098,
이원컴포텍(주),088290,2013/12,-2950122,-3153496,43653,43653,-43653,-43653
이원컴포텍(주),088290,2014/12,-12117,-677545,131195,181769,-131195,-181769
이원컴포텍(주),088290,2015/12,1768235,-1214061,148264,210433,-147611,-208086
이원컴포텍(주),088290,2016/12,-2903188,-4482840,175401,324462,-174753,-323814
이원컴포텍(주),088290,2017/12,-688027,-2214309,126043,302093,-122070,-298121
이원컴포텍(주),088290,2018/12,1299131,601724,300301,349915,-294932,-409829
이원컴포텍(주),088290,2019/12,1335594,1356893,299800,366362,-260918,-327479
이원컴포텍(주),088290,2020/12,-4554421,-5152913,1276770,1282671,-324887,-442183
이지케어텍(주),099750,2019/03,3660817,3496660,0,766,0,0
이지케어텍(주),099750,2020/03,-1751369,-2128854,32839,33376,0,0
이트론(주),096040,2010/12,-258465,-2421128,39760,39760,0,0
이트론(주),096040,2011/12,-5660292,-9678493,226220,226220,0,0
이트론(주),096040,2012/12,-1149990,-3706638,0,2419,0,0
이트론(주),096040,2013/12,1619242,1664805,444598,809133,-234493,-599028
