회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원)
지에스건설(주),006360,2012/12,119134177,108380795
지에스건설(주),006360,2013/12,-926034068,-827346708
지에스건설(주),006360,2014/12,-80054949,-22452683
지에스건설(주),006360,2015/12,-33041473,29476719
지에스건설(주),006360,2016/12,-38004783,-20431464
지에스건설(주),006360,2017/12,-9837801,-163676082
지에스건설(주),006360,2018/12,598500719,587434395
지에스건설(주),006360,2019/12,441560074,447479243
지에이치신소재(주),130500,2013/12,2285465,1585991
지에이치신소재(주),130500,2014/12,1871121,1150266
지에이치신소재(주),130500,2015/12,2095367,2115151
지에이치신소재(주),130500,2016/12,2340546,2441181
지에이치신소재(주),130500,2017/12,1564107,2298163
지에이치신소재(주),130500,2018/12,90022,446485
지에이치신소재(주),130500,2019/12,907584,2243507
지엔원에너지(주),270520,2017/12,,
지엔원에너지(주),270520,2018/12,,
지엔원에너지(주),270520,2019/12,,
지엘팜텍(주),204840,2014/12,,
지엘팜텍(주),204840,2015/12,,
지엘팜텍(주),204840,2016/12,-5494423,
지엘팜텍(주),204840,2017/12,-4236773,
지엘팜텍(주),204840,2018/12,-2783276,-5349512
지엘팜텍(주),204840,2019/12,-2891339,-5515452
지엠비코리아(주),013870,2012/12,13587527,14071000
지엠비코리아(주),013870,2013/12,18610445,19892457
지엠비코리아(주),013870,2014/12,17753410,17491999
지엠비코리아(주),013870,2015/12,13860215,11951939
지엠비코리아(주),013870,2016/12,13415300,19525568
지엠비코리아(주),013870,2017/12,8550518,11829292
지엠비코리아(주),013870,2018/12,2013035,-706452
지엠비코리아(주),013870,2019/12,1373773,1791091
진양산업(주),003780,2010/12,3381809,3774596
진양산업(주),003780,2011/12,3870437,4232300
진양산업(주),003780,2012/12,2726869,3026570
진양산업(주),003780,2013/12,2387580,2911514
진양산업(주),003780,2014/12,2828515,3044125
진양산업(주),003780,2015/12,4077291,5312096
진양산업(주),003780,2016/12,533766,1342365
진양산업(주),003780,2017/12,2540591,1664285
진양산업(주),003780,2018/12,2122799,2411393
진양산업(주),003780,2019/12,4014466,6822509
진양제약(주),007370,2010/12,3485513,
진양제약(주),007370,2011/12,1058367,
진양제약(주),007370,2012/12,2526571,
진양제약(주),007370,2013/12,4192509,
진양제약(주),007370,2014/12,4012707,
진양제약(주),007370,2015/12,-1003821,
진양제약(주),007370,2016/12,-9098646,
진양제약(주),007370,2017/12,-5768287,
진양제약(주),007370,2018/12,933152,
진양제약(주),007370,2019/12,1646855,
진양폴리우레탄(주),010640,2010/12,1868585,
진양폴리우레탄(주),010640,2011/12,1531724,
진양폴리우레탄(주),010640,2012/12,1395043,
진양폴리우레탄(주),010640,2013/12,1272128,
진양폴리우레탄(주),010640,2014/12,550523,
진양폴리우레탄(주),010640,2015/12,-3790923,
진양폴리우레탄(주),010640,2016/12,7005137,
진양폴리우레탄(주),010640,2017/12,536000,
진양폴리우레탄(주),010640,2018/12,957732,
진양폴리우레탄(주),010640,2019/12,7706474,7552694
진양화학(주),051630,2010/12,854478,
진양화학(주),051630,2011/12,1504972,
진양화학(주),051630,2012/12,2365735,
진양화학(주),051630,2013/12,3580982,
진양화학(주),051630,2014/12,5247291,
진양화학(주),051630,2015/12,2566988,
진양화학(주),051630,2016/12,1312360,
진양화학(주),051630,2017/12,-338315,
진양화학(주),051630,2018/12,-331448,
진양화학(주),051630,2019/12,-2096053,
진원생명과학(주),011000,2010/12,-8529744,-7661760
진원생명과학(주),011000,2011/12,-2757793,-4937077
진원생명과학(주),011000,2012/12,-6450102,-8888478
진원생명과학(주),011000,2013/12,-4433428,-8362870
진원생명과학(주),011000,2014/12,-6509293,-6491730
진원생명과학(주),011000,2015/12,-3782417,1413763
진원생명과학(주),011000,2016/12,-17095652,-15598930
진원생명과학(주),011000,2017/12,-21847956,-23729655
진원생명과학(주),011000,2018/12,-14046157,-11897643
진원생명과학(주),011000,2019/12,-9959205,-7618563
진흥기업(주),002780,2010/12,-198379255,-198196513
진흥기업(주),002780,2011/12,-212574547,-212788220
진흥기업(주),002780,2012/12,-85699172,-85699172
진흥기업(주),002780,2013/12,-72428788,-72428788
진흥기업(주),002780,2014/12,-17572317,-17572317
진흥기업(주),002780,2015/12,-42813489,-42813489
진흥기업(주),002780,2016/12,-75220395,-75220395
진흥기업(주),002780,2017/12,21757441,21831870
진흥기업(주),002780,2018/12,6053494,
진흥기업(주),002780,2019/12,20338294,
차이나크리스탈신소재홀딩스,900250,2014/12,,20416262
차이나크리스탈신소재홀딩스,900250,2015/12,,26354728
차이나크리스탈신소재홀딩스,900250,2016/12,,26255368
차이나크리스탈신소재홀딩스,900250,2017/12,,28378856
차이나크리스탈신소재홀딩스,900250,2018/12,,25152543
차이나크리스탈신소재홀딩스,900250,2019/12,,22563142
참엔지니어링(주),009310,2010/12,13764628,12173945
참엔지니어링(주),009310,2011/12,18297078,15495043
참엔지니어링(주),009310,2012/12,-21762350,-20636584
참엔지니어링(주),009310,2013/12,1167764,12772876
참엔지니어링(주),009310,2014/12,-20088990,-17367440
참엔지니어링(주),009310,2015/12,-34028221,-17516366
참엔지니어링(주),009310,2016/12,1042727,13004673
참엔지니어링(주),009310,2017/12,4027713,14614997
참엔지니어링(주),009310,2018/12,7820590,14325367
참엔지니어링(주),009310,2019/12,-19996091,-16511430
참존글로벌(주),158310,2013/12,4462670,
참존글로벌(주),158310,2014/12,-1010667,
참존글로벌(주),158310,2015/12,-11868938,-11868938
참존글로벌(주),158310,2016/12,-7923037,-8286440
참존글로벌(주),158310,2017/12,-4922364,-6405307
참존글로벌(주),158310,2018/12,-11570061,-10297533
참존글로벌(주),158310,2019/12,-8572895,-8402343
참좋은여행(주),094850,2010/12,1703023,
참좋은여행(주),094850,2011/12,1521965,
참좋은여행(주),094850,2012/12,8762130,
참좋은여행(주),094850,2013/12,4983605,
참좋은여행(주),094850,2014/12,3370869,
참좋은여행(주),094850,2015/12,5768079,
참좋은여행(주),094850,2016/12,6905882,
참좋은여행(주),094850,2017/12,12165929,
참좋은여행(주),094850,2018/12,10236082,
참좋은여행(주),094850,2019/12,22889226,
카페24(주),042000,2018/12,-29727908,-28248530
카페24(주),042000,2019/12,5406019,7782008
커머스마이너 (주),223310,2015/12,5078206,
커머스마이너 (주),223310,2016/12,-2248497,
커머스마이너 (주),223310,2017/12,-25479776,-27635431
커머스마이너 (주),223310,2018/12,-26350016,-25253937
커머스마이너 (주),223310,2019/12,-4608428,-2899962
컨버즈(주),109070,2010/12,-5420541,
컨버즈(주),109070,2011/12,-15318025,
컨버즈(주),109070,2012/12,-10571041,
컨버즈(주),109070,2013/12,-9049220,
컨버즈(주),109070,2014/12,-4828402,
컨버즈(주),109070,2015/12,-5642910,
컨버즈(주),109070,2016/12,-17554874,-16333146
컨버즈(주),109070,2017/12,-6432127,-18244624
컨버즈(주),109070,2018/12,-16460211,-18220314
컨버즈(주),109070,2019/12,-18237898,-15957068
컬러레이홀딩스,900310,2016/12,,19896729
컬러레이홀딩스,900310,2017/12,,23690094
컬러레이홀딩스,900310,2018/12,,26453562
컬러레이홀딩스,900310,2019/12,,24200498
케이디켐(주),221980,2015/12,6049243,6315265
케이디켐(주),221980,2016/12,6580081,8220604
케이디켐(주),221980,2017/12,5908187,6643183
케이디켐(주),221980,2018/12,6135431,6853617
케이디켐(주),221980,2019/12,6067560,7491614
케이만금세기차륜집단유한공사,900280,2015/12,,14393675
케이만금세기차륜집단유한공사,900280,2016/12,,18283847
케이만금세기차륜집단유한공사,900280,2017/12,,19134869
케이만금세기차륜집단유한공사,900280,2018/12,,21220568
케이만금세기차륜집단유한공사,900280,2019/12,,21716747
케이비아이동국실업(주),001620,2010/12,3038040,8739252
케이비아이동국실업(주),001620,2011/12,8968874,21969890
케이비아이동국실업(주),001620,2012/12,7190522,12336243
케이비아이동국실업(주),001620,2013/12,4404640,22314325
케이비아이동국실업(주),001620,2014/12,-10299911,-4781298
케이비아이동국실업(주),001620,2015/12,3018359,4884978
케이비아이동국실업(주),001620,2016/12,4643997,15614547
케이비아이동국실업(주),001620,2017/12,-3624852,-41101827
케이비아이동국실업(주),001620,2018/12,-291987,-10111398
케이비아이동국실업(주),001620,2019/12,966218,275498
케이비아이메탈(주),024840,2010/12,5002021,
케이비아이메탈(주),024840,2011/12,2249343,
케이비아이메탈(주),024840,2012/12,-3399939,
케이비아이메탈(주),024840,2013/12,1329840,15325132
케이비아이메탈(주),024840,2014/12,-4505090,-9057489
케이비아이메탈(주),024840,2015/12,-12718073,
케이비아이메탈(주),024840,2016/12,3160931,
케이비아이메탈(주),024840,2017/12,6336875,6120821
케이비아이메탈(주),024840,2018/12,3749941,4400083
케이비아이메탈(주),024840,2019/12,5913764,6810934
케이씨그린홀딩스(주),009440,2010/12,700526,13878674
케이씨그린홀딩스(주),009440,2011/12,4563433,19271205
케이씨그린홀딩스(주),009440,2012/12,6650121,38313935
케이씨그린홀딩스(주),009440,2013/12,7899171,14473779
케이씨그린홀딩스(주),009440,2014/12,5166412,25803
케이씨그린홀딩스(주),009440,2015/12,5269535,13413053
케이씨그린홀딩스(주),009440,2016/12,7028756,6737747
케이씨그린홀딩스(주),009440,2017/12,7664398,9361783
케이씨그린홀딩스(주),009440,2018/12,3038333,18769762
케이씨그린홀딩스(주),009440,2019/12,1356598,14327973
케이씨코트렐(주),119650,2010/12,20315174,
케이씨코트렐(주),119650,2011/12,10434817,
케이씨코트렐(주),119650,2012/12,16383592,
케이씨코트렐(주),119650,2013/12,3194685,3811276
케이씨코트렐(주),119650,2014/12,-8956638,-7648413
케이씨코트렐(주),119650,2015/12,-6165606,-6750936
케이씨코트렐(주),119650,2016/12,1216842,910730
케이씨코트렐(주),119650,2017/12,5060362,6887020
케이씨코트렐(주),119650,2018/12,2693601,2198641
케이씨코트렐(주),119650,2019/12,1156387,674316
케이알모터스(주),000040,2010/12,1168894,-500478
케이알모터스(주),000040,2011/12,1675213,1904749
케이알모터스(주),000040,2012/12,-6103632,-8232051
케이알모터스(주),000040,2013/12,-11064793,-6614448
케이알모터스(주),000040,2014/12,-12820997,-12727830
케이알모터스(주),000040,2015/12,-16144548,-16596448
케이알모터스(주),000040,2016/12,-11056379,-9978618
케이알모터스(주),000040,2017/12,-21722139,-31501348
케이알모터스(주),000040,2018/12,-16372454,-24442080
케이알모터스(주),000040,2019/12,-28641044,-41041685
케이에이치건설(주),226360,2015/12,,
케이에이치건설(주),226360,2016/12,,
케이에이치건설(주),226360,2017/12,3470156,
케이에이치건설(주),226360,2018/12,3433181,3078376
케이에이치건설(주),226360,2019/12,-2564450,-4873118
케이에이치전자(주),111870,2010/12,13784444,14572550
케이에이치전자(주),111870,2011/12,8462706,8998541
케이에이치전자(주),111870,2012/12,6624739,6810427
케이에이치전자(주),111870,2013/12,7465572,5596772
케이에이치전자(주),111870,2014/12,1615664,1617889
케이에이치전자(주),111870,2015/12,5785204,6205863
케이에이치전자(주),111870,2016/12,4936015,7001468
케이에이치전자(주),111870,2017/12,2813225,3475828
케이에이치전자(주),111870,2018/12,1228487,2654440
케이에이치전자(주),111870,2019/12,74482,-19356795
케이엠제약(주),225430,2015/12,,
케이엠제약(주),225430,2016/12,,
케이엠제약(주),225430,2017/12,,
케이엠제약(주),225430,2018/12,-12330050,
케이엠제약(주),225430,2019/12,-902231,
케이지이티에스(주),151860,2013/12,13086441,12407006
케이지이티에스(주),151860,2014/12,16233229,16183985
케이지이티에스(주),151860,2015/12,20236153,
케이지이티에스(주),151860,2016/12,4931071,
케이지이티에스(주),151860,2017/12,11723011,
케이지이티에스(주),151860,2018/12,13592704,11266355
케이지이티에스(주),151860,2019/12,97780142,
케이지케미칼(주),001390,2010/12,3720860,6060449
케이지케미칼(주),001390,2011/12,-6528366,12315521
케이지케미칼(주),001390,2012/12,-12539862,22703561
케이지케미칼(주),001390,2013/12,-8625639,22995924
케이지케미칼(주),001390,2014/12,5472671,40661444
케이지케미칼(주),001390,2015/12,7592101,41854916
케이지케미칼(주),001390,2016/12,10876388,28347117
케이지케미칼(주),001390,2017/12,5789730,10207707
케이지케미칼(주),001390,2018/12,-2761207,27765618
케이지케미칼(주),001390,2019/12,-9863865,219341423
케이피엑스라이프사이언스(주),114450,2010/12,4967013,
케이피엑스라이프사이언스(주),114450,2011/12,3229653,
케이피엑스라이프사이언스(주),114450,2012/12,2428465,
케이피엑스라이프사이언스(주),114450,2013/12,-1311798,
케이피엑스라이프사이언스(주),114450,2014/12,-1061707,
케이피엑스라이프사이언스(주),114450,2015/12,5386721,
케이피엑스라이프사이언스(주),114450,2016/12,4504431,
케이피엑스라이프사이언스(주),114450,2017/12,2224671,
케이피엑스라이프사이언스(주),114450,2018/12,-1445275,
케이피엑스라이프사이언스(주),114450,2019/12,1195719,
케이피엑스케미칼(주),025000,2010/12,47078144,48480172
케이피엑스케미칼(주),025000,2011/12,47323039,51639071
케이피엑스케미칼(주),025000,2012/12,36954080,37009834
케이피엑스케미칼(주),025000,2013/12,24029198,25547625
케이피엑스케미칼(주),025000,2014/12,36231103,40934548
케이피엑스케미칼(주),025000,2015/12,29909624,35579615
케이피엑스케미칼(주),025000,2016/12,30281821,34059688
케이피엑스케미칼(주),025000,2017/12,25534950,27116333
케이피엑스케미칼(주),025000,2018/12,9750509,12016347
케이피엑스케미칼(주),025000,2019/12,38226261,42158176
케이피엑스홀딩스(주),092230,2010/12,12366998,152333089
케이피엑스홀딩스(주),092230,2011/12,9263704,62735096
케이피엑스홀딩스(주),092230,2012/12,14565801,42805302
케이피엑스홀딩스(주),092230,2013/12,18056651,6240150
케이피엑스홀딩스(주),092230,2014/12,-22374190,38096267
케이피엑스홀딩스(주),092230,2015/12,28610134,61528344
케이피엑스홀딩스(주),092230,2016/12,10686680,53425479
케이피엑스홀딩스(주),092230,2017/12,28663391,58375729
케이피엑스홀딩스(주),092230,2018/12,13096623,14744540
케이피엑스홀딩스(주),092230,2019/12,14522300,75765291
코나아이(주),052400,2010/12,10923484,6827338
코나아이(주),052400,2011/12,15399486,28626871
코나아이(주),052400,2012/12,16160498,18882195
코나아이(주),052400,2013/12,19852275,21382559
코나아이(주),052400,2014/12,24704026,25995795
코나아이(주),052400,2015/12,26193931,29230514
코나아이(주),052400,2016/12,-4663834,-424739
코나아이(주),052400,2017/12,-25901833,-38026690
코나아이(주),052400,2018/12,-49014094,-50128550
코나아이(주),052400,2019/12,-6070643,-9657095
코드네이처(주),078940,2010/12,-8925760,-9112896
코드네이처(주),078940,2011/12,-19186042,-20738631
코드네이처(주),078940,2012/12,-4467772,-4589010
코드네이처(주),078940,2013/12,-4120620,-3807111
코드네이처(주),078940,2014/12,-6738872,-6654218
코드네이처(주),078940,2015/12,-963455,-266926
코드네이처(주),078940,2016/12,-14065208,-14486764
코드네이처(주),078940,2017/12,-29539566,-33974005
코드네이처(주),078940,2018/12,-12869765,-13963933
코드네이처(주),078940,2019/12,-8097640,-4567623
코리아에프티(주),123410,2010/12,,
코리아에프티(주),123410,2011/12,,
코리아에프티(주),123410,2012/12,4203859,18161827
코리아에프티(주),123410,2013/12,11000304,18119359
코리아에프티(주),123410,2014/12,12318962,18299373
코리아에프티(주),123410,2015/12,12138104,15305499
코리아에프티(주),123410,2016/12,9064190,12546511
코리아에프티(주),123410,2017/12,3146264,2290769
코리아에프티(주),123410,2018/12,1644229,3984064
코리아에프티(주),123410,2019/12,3124714,5684939
코스맥스(주),192820,2014/12,15460119,15756825
코스맥스(주),192820,2015/12,22215276,18885577
코스맥스(주),192820,2016/12,35077689,31440053
코스맥스(주),192820,2017/12,10206567,15520151
코스맥스(주),192820,2018/12,21364846,21062588
코스맥스(주),192820,2019/12,92643001,18319679
코스맥스비티아이(주),044820,2010/12,9204578,10087854
코스맥스비티아이(주),044820,2011/12,6516128,11478412
코스맥스비티아이(주),044820,2012/12,13609941,22336320
코스맥스비티아이(주),044820,2013/12,15651256,24351654
코스맥스비티아이(주),044820,2014/12,9009513,15890507
코스맥스비티아이(주),044820,2015/12,4328913,10309140
코스맥스비티아이(주),044820,2016/12,6093091,24498005
코스맥스비티아이(주),044820,2017/12,3248081,5849104
코스맥스비티아이(주),044820,2018/12,3043028,12559397
코스맥스비티아이(주),044820,2019/12,5642978,-13904654
코스맥스엔비티(주),222040,2015/12,8923304,8569487
코스맥스엔비티(주),222040,2016/12,19866318,17108378
코스맥스엔비티(주),222040,2017/12,14806059,6373059
코스맥스엔비티(주),222040,2018/12,21378180,7641534
코스맥스엔비티(주),222040,2019/12,6662226,-17722534
코스모신소재(주),005070,2010/12,67373374,
코스모신소재(주),005070,2011/12,219778,
코스모신소재(주),005070,2012/12,-14947183,
코스모신소재(주),005070,2013/12,-8641115,
코스모신소재(주),005070,2014/12,-23318687,
코스모신소재(주),005070,2015/12,-24713789,
코스모신소재(주),005070,2016/12,1385219,
코스모신소재(주),005070,2017/12,8223956,
코스모신소재(주),005070,2018/12,10446693,
코스모신소재(주),005070,2019/12,-1800133,
코스모화학(주),005420,2010/12,30909429,
코스모화학(주),005420,2011/12,14009756,
코스모화학(주),005420,2012/12,-17648888,
코스모화학(주),005420,2013/12,3517840,-5776860
코스모화학(주),005420,2014/12,-43966549,-56428514
코스모화학(주),005420,2015/12,-98093828,-121885266
코스모화학(주),005420,2016/12,-74551435,-72508542
코스모화학(주),005420,2017/12,20565787,27336842
코스모화학(주),005420,2018/12,-5591916,-8839041
코스모화학(주),005420,2019/12,-18439902,-14545817
코아스템(주),166480,2015/12,-1953005,277295
코아스템(주),166480,2016/12,-2690748,-1218281
코아스템(주),166480,2017/12,-2965736,-4754604
코아스템(주),166480,2018/12,-3984942,-3082155
코아스템(주),166480,2019/12,-6067778,-4370276
코오롱글로벌(주),003070,2010/12,-67725239,-59285157
코오롱글로벌(주),003070,2011/12,4379349,13707577
코오롱글로벌(주),003070,2012/12,-27195491,-23288415
코오롱글로벌(주),003070,2013/12,-81780871,-75988300
코오롱글로벌(주),003070,2014/12,4956433,21367402
코오롱글로벌(주),003070,2015/12,-22073211,-25420154
코오롱글로벌(주),003070,2016/12,6638555,6137320
코오롱글로벌(주),003070,2017/12,18142327,15249106
코오롱글로벌(주),003070,2018/12,12519828,14451160
코오롱글로벌(주),003070,2019/12,59522169,33589060
코오롱생명과학(주),102940,2010/12,9062655,
코오롱생명과학(주),102940,2011/12,11169273,
코오롱생명과학(주),102940,2012/12,18902265,
코오롱생명과학(주),102940,2013/12,17228115,
코오롱생명과학(주),102940,2014/12,5855260,
코오롱생명과학(주),102940,2015/12,800139,
코오롱생명과학(주),102940,2016/12,12665387,
코오롱생명과학(주),102940,2017/12,-1403755,
코오롱생명과학(주),102940,2018/12,-50689554,
코오롱생명과학(주),102940,2019/12,-92323437,
코오롱인더스트리(주),120110,2010/12,179435051,297726651
코오롱인더스트리(주),120110,2011/12,185310557,338572908
코오롱인더스트리(주),120110,2012/12,130707395,171148614
코오롱인더스트리(주),120110,2013/12,84019213,113672188
코오롱인더스트리(주),120110,2014/12,44942271,39640555
코오롱인더스트리(주),120110,2015/12,-155333143,-145126814
코오롱인더스트리(주),120110,2016/12,118952003,175966156
코오롱인더스트리(주),120110,2017/12,72754598,122735810
코오롱인더스트리(주),120110,2018/12,227680471,42925109
코오롱인더스트리(주),120110,2019/12,13621220,22121808
코오롱티슈진(주),950160,2017/12,-45432844,
코오롱티슈진(주),950160,2018/12,-32265364,
코오롱티슈진(주),950160,2019/12,-49270012,
코오롱플라스틱(주),138490,2011/12,11381354,11546050
코오롱플라스틱(주),138490,2012/12,8913599,7765818
코오롱플라스틱(주),138490,2013/12,-2898848,-3149167
코오롱플라스틱(주),138490,2014/12,1463782,1833385
코오롱플라스틱(주),138490,2015/12,8639837,8989601
코오롱플라스틱(주),138490,2016/12,16857671,17680498
코오롱플라스틱(주),138490,2017/12,18999708,17521747
코오롱플라스틱(주),138490,2018/12,17743632,12266308
코오롱플라스틱(주),138490,2019/12,5784116,5389003
코웨이(주),021240,2010/12,183272868,193166199
코웨이(주),021240,2011/12,177105643,167053757
코웨이(주),021240,2012/12,119748574,94042698
코웨이(주),021240,2013/12,253192621,245074652
코웨이(주),021240,2014/12,242936826,249668412
코웨이(주),021240,2015/12,349446385,343120385
코웨이(주),021240,2016/12,275454110,243311232
코웨이(주),021240,2017/12,322405382,325607409
코웨이(주),021240,2018/12,332277589,349811489
코웨이(주),021240,2019/12,286540553,332207677
코웰패션(주),033290,2010/12,3682731,11572450
코웰패션(주),033290,2011/12,-10294152,6658395
코웰패션(주),033290,2012/12,935541,-4261839
코웰패션(주),033290,2013/12,715651,11255522
코웰패션(주),033290,2014/12,1922645,-7250205
코웰패션(주),033290,2015/12,9160250,10442321
코웰패션(주),033290,2016/12,19788954,21997926
코웰패션(주),033290,2017/12,44221262,46658250
코웰패션(주),033290,2018/12,50251248,53350633
코웰패션(주),033290,2019/12,50910727,54430696
코위버(주),056360,2010/12,1038876,880450
코위버(주),056360,2011/12,1729611,1694883
코위버(주),056360,2012/12,2083551,2890177
코위버(주),056360,2013/12,5054649,6297509
코위버(주),056360,2014/12,7099669,7510689
코위버(주),056360,2015/12,6700140,9289476
코위버(주),056360,2016/12,6305360,6620118
코위버(주),056360,2017/12,6695395,6511899
코위버(주),056360,2018/12,11177908,6198516
코위버(주),056360,2019/12,20297008,20638977
콜마비앤에이치(주),200130,2014/12,,
콜마비앤에이치(주),200130,2015/12,505790,1177111
콜마비앤에이치(주),200130,2016/12,28416803,29743678
콜마비앤에이치(주),200130,2017/12,33447508,47436930
콜마비앤에이치(주),200130,2018/12,43483238,49322397
콜마비앤에이치(주),200130,2019/12,47959980,54752737
쿠쿠홀딩스(주),192400,2014/12,74979860,90732490
쿠쿠홀딩스(주),192400,2015/12,89476727,74553485
쿠쿠홀딩스(주),192400,2016/12,86847400,80091564
쿠쿠홀딩스(주),192400,2017/12,435657939,451975425
쿠쿠홀딩스(주),192400,2018/12,30188079,84572623
쿠쿠홀딩스(주),192400,2019/12,18011391,79433102
쿠쿠홈시스(주),284740,2018/12,35710289,38179507
쿠쿠홈시스(주),284740,2019/12,41933133,79879070
큐렉소(주),060280,2010/12,-3848937,-13239953
큐렉소(주),060280,2011/12,-65692,-10628683
큐렉소(주),060280,2012/12,-7765417,-18242181
큐렉소(주),060280,2013/12,-584110,-14595058
큐렉소(주),060280,2014/12,-64942,-22267345
큐렉소(주),060280,2015/12,220826,-25016644
큐렉소(주),060280,2016/12,-1375476,
큐렉소(주),060280,2017/12,-16884518,
큐렉소(주),060280,2018/12,-29420161,
큐렉소(주),060280,2019/12,-25918257,
크로바하이텍(주),043590,2010/12,-1330533,-1387685
크로바하이텍(주),043590,2011/12,1862270,-258899
크로바하이텍(주),043590,2012/12,3519396,4532585
크로바하이텍(주),043590,2013/12,-2954824,-2145120
크로바하이텍(주),043590,2014/12,-3688148,-3396590
크로바하이텍(주),043590,2015/12,-3459207,-3500905
크로바하이텍(주),043590,2016/12,-1067653,-258533
크로바하이텍(주),043590,2017/12,-1273880,-883648
크로바하이텍(주),043590,2018/12,-31283800,-31215503
크로바하이텍(주),043590,2019/12,-7457778,-7477696
크루셜텍(주),114120,2010/12,20630859,20652435
크루셜텍(주),114120,2011/12,17634583,12627939
크루셜텍(주),114120,2012/12,-8908715,-11096823
크루셜텍(주),114120,2013/12,-18274185,-18699635
크루셜텍(주),114120,2014/12,-33742899,-34697208
크루셜텍(주),114120,2015/12,9543490,9608918
크루셜텍(주),114120,2016/12,1148516,288829
크루셜텍(주),114120,2017/12,-34016273,-63733422
크루셜텍(주),114120,2018/12,-42842229,-53631814
크루셜텍(주),114120,2019/12,-117180804,-45131058
크리스탈지노믹스(주),083790,2010/12,-7053617,-7218759
크리스탈지노믹스(주),083790,2011/12,-9114342,-9448312
크리스탈지노믹스(주),083790,2012/12,-11736837,-11819648
크리스탈지노믹스(주),083790,2013/12,-10783984,-11405566
크리스탈지노믹스(주),083790,2014/12,-11986973,-11930796
크리스탈지노믹스(주),083790,2015/12,-5591520,-5141977
크리스탈지노믹스(주),083790,2016/12,-2179460,-3766382
크리스탈지노믹스(주),083790,2017/12,-8575453,-8575453
크리스탈지노믹스(주),083790,2018/12,6907591,6907591
크리스탈지노믹스(주),083790,2019/12,-38026120,-38091103
키네마스터(주),139670,2011/12,2840197,
키네마스터(주),139670,2012/12,3890361,
키네마스터(주),139670,2013/12,4131301,
키네마스터(주),139670,2014/12,2444576,2491882
키네마스터(주),139670,2015/12,-1105656,-1191553
키네마스터(주),139670,2016/12,-5287646,-5262828
키네마스터(주),139670,2017/12,-4316402,-4289608
키네마스터(주),139670,2018/12,-3483503,-3144984
키네마스터(주),139670,2019/12,-874012,61731
태경산업(주),015890,2010/12,18255291,31053582
태경산업(주),015890,2011/12,8745225,25587992
태경산업(주),015890,2012/12,10871097,24560628
태경산업(주),015890,2013/12,4139556,7640532
태경산업(주),015890,2014/12,4594203,7250627
태경산업(주),015890,2015/12,-7713548,-8297535
태경산업(주),015890,2016/12,7249018,4364516
태경산업(주),015890,2017/12,7410115,7751750
태경산업(주),015890,2018/12,9100880,14442560
태경산업(주),015890,2019/12,31835248,25552233
태경케미컬(주),006890,2010/12,6333766,6912201
태경케미컬(주),006890,2011/12,7009617,7826863
태경케미컬(주),006890,2012/12,6426313,7198996
태경케미컬(주),006890,2013/12,5738663,4169646
태경케미컬(주),006890,2014/12,6296957,6107007
태경케미컬(주),006890,2015/12,5552654,5365380
태경케미컬(주),006890,2016/12,4483331,3820249
태경케미컬(주),006890,2017/12,2052498,1639019
태경케미컬(주),006890,2018/12,3928957,2906256
태경케미컬(주),006890,2019/12,3511431,9823097
태광산업(주),003240,2010/12,282494765,413216024
태광산업(주),003240,2011/12,224898482,366280674
태광산업(주),003240,2012/12,-31976603,115498604
태광산업(주),003240,2013/12,29478837,113939554
태광산업(주),003240,2014/12,-328873,122820168
태광산업(주),003240,2015/12,30491757,104614215
태광산업(주),003240,2016/12,-6225572,44525681
태광산업(주),003240,2017/12,72912435,179184350
태광산업(주),003240,2018/12,176669744,249125392
태광산업(주),003240,2019/12,53673248,167539648
태림포장(주),011280,2010/12,31058106,
태림포장(주),011280,2011/12,17109421,
태림포장(주),011280,2012/12,34122484,
태림포장(주),011280,2013/12,14191856,
태림포장(주),011280,2014/12,17885473,
태림포장(주),011280,2015/12,12746476,-12334615
태림포장(주),011280,2016/12,3146038,-58376301
태림포장(주),011280,2017/12,437215,-677420
태림포장(주),011280,2018/12,11941702,28676653
태림포장(주),011280,2019/12,14403132,21694174
태양금속공업(주),004100,2010/12,3059637,4386812
태양금속공업(주),004100,2011/12,4557493,786265
태양금속공업(주),004100,2012/12,2037719,1630374
태양금속공업(주),004100,2013/12,3932384,1489562
태양금속공업(주),004100,2014/12,8585250,6708400
태양금속공업(주),004100,2015/12,6324304,3951906
태양금속공업(주),004100,2016/12,6486198,9605401
태양금속공업(주),004100,2017/12,1164728,-4167314
태양금속공업(주),004100,2018/12,2219969,-5440408
태양금속공업(주),004100,2019/12,-15600953,-22140537
태원물산(주),001420,2010/12,951234,
태원물산(주),001420,2011/12,2294369,
태원물산(주),001420,2012/12,1449289,
태원물산(주),001420,2013/12,1967068,
태원물산(주),001420,2014/12,816479,
태원물산(주),001420,2015/12,676102,
태원물산(주),001420,2016/12,1430527,
태원물산(주),001420,2017/12,826728,
태원물산(주),001420,2018/12,356093,
태원물산(주),001420,2019/12,538639,
태평양물산(주),007980,2010/12,-267176,-2740804
태평양물산(주),007980,2011/12,4641920,3311152
태평양물산(주),007980,2012/12,9516411,-1573834
태평양물산(주),007980,2013/12,8377237,3206344
태평양물산(주),007980,2014/12,4404536,1089118
태평양물산(주),007980,2015/12,-9143519,-17325284
태평양물산(주),007980,2016/12,-46029181,-53314936
