,순이익증가율,순이익증가률개별,순이익증가률연결
11519,6.03,4.14,6.17
11520,45.06,43.12,44.88
11521,-18.85,-20.13,-18.78
11522,-131.02,-128.14,-131.02
11523,1254789.63,11111111.11,11111111.11
11524,-4207.45,-954.2,-4207.45
11525,1254789.63,11111111.11,11111111.11
11526,1254789.63,11111111.11,11111111.11
11527,-283.96,-170.14,-283.96
11528,1254789.63,11111111.11,11111111.11
11529,1254789.63,11111111.11,11111111.11
11530,1254789.63,11111111.11,11111111.11
11531,-16.74,11111111.11,11111111.11
11532,7.55,-49.66,7.55
11533,2.73,76.23,2.73
11534,-43.13,-49.4,-51.32
11535,-14.62,57.35,-12.41
11536,-36.03,-29.17,-30.24
11537,-151.59,-36.28,-154.79
11538,-96.38,-96.38,11111111.11
11539,750.31,750.31,11111111.11
11540,-664.01,-461.69,-664.01
11541,1254789.63,11111111.11,11111111.11
11542,1254789.63,11111111.11,11111111.11
11543,1254789.63,11111111.11,11111111.11
11544,-446.18,-446.18,-446.18
11545,1254789.63,11111111.11,11111111.11
11546,1254789.63,11111111.11,11111111.11
11547,-123.26,-123.26,-123.26
11548,1254789.63,11111111.11,11111111.11
11549,408.99,-353.9,408.99
11550,0.0,11111111.11,0.0
11551,-244.36,-244.36,0.0
11552,0.0,11111111.11,0.0
11553,0.0,11111111.11,0.0
11554,0.0,11111111.11,0.0
11555,-145.28,-145.28,0.0
11556,0.0,11111111.11,0.0
11557,110.99,110.99,0.0
11558,-261.24,-259.34,-261.24
11559,1254789.63,11111111.11,11111111.11
11560,34.26,12.46,34.26
11561,-373.32,-389.61,-373.32
11562,1254789.63,11111111.11,11111111.11
11563,1254789.63,11111111.11,11111111.11
11564,1254789.63,11111111.11,11111111.11
11565,1254789.63,11111111.11,11111111.11
11566,1254789.63,11111111.11,11111111.11
11567,1254789.63,11111111.11,11111111.11
11568,0.0,0.0,0.0
11569,-94.35,-98.72,-94.35
11570,616.05,10683.26,616.05
11571,-78.31,11.88,55.12
11572,950.22,256.31,964.24
11573,-15.58,-7.4,-16.36
11574,-38.84,-26.91,-41.28
11575,111.83,41.85,121.23
11576,-7.37,34.07,-7.53
11577,-44.9,-33.71,-42.18
11578,141.63,67.36,138.95
11579,17.75,3.1,15.87
11580,-53.53,-91.34,-91.59
11581,105.18,253.28,103.92
11582,16.57,-34.73,12.06
11583,-158.41,-126.32,-158.41
11584,1254789.63,11111111.11,11111111.11
11585,45.18,30.51,47.47
11586,-18.14,-50.19,-17.84
11587,7.6,-73.22,8.93
11588,-8.74,361.16,-7.4
11589,-31.88,-47.23,-31.88
11590,50.26,61.41,50.26
11591,-26.26,-3.25,-26.26
11592,7.02,-46.76,-57.95
11593,4.19,4.19,0.0
11594,-43.19,-43.19,0.0
11595,-150.39,-150.39,0.0
11596,-133.38,11111111.11,-133.38
11597,1254789.63,11111111.11,11111111.11
11598,1254789.63,11111111.11,11111111.11
11599,-485.58,-487.08,-485.58
11600,1254789.63,11111111.11,11111111.11
11601,-0.23,11111111.11,11111111.11
11602,132.74,83.25,144.26
11603,-54.02,-56.11,-55.38
11604,34.58,82.18,26.07
11605,-242.8,-187.13,-242.8
11606,1254789.63,11111111.11,11111111.11
11607,75.4,234.27,59.9
11608,190.02,191.15,262.39
11609,-29.61,-45.47,-26.59
11610,-34.31,-15.85,-59.23
11611,135.87,150.91,135.87
11612,-62.19,-57.55,-62.19
11613,-39.48,-34.41,-39.48
11614,5.32,24.74,5.32
11615,65.57,-3.79,65.57
11616,-4.4,-6.19,-4.4
11617,52.39,84.69,52.39
11618,-74.48,-73.49,-74.47
11619,7.73,-101.06,7.73
11620,0.0,11111111.11,0.0
11621,-9.14,-9.14,0.0
11622,-38.82,-38.82,0.0
11623,-671.33,-671.33,0.0
11624,0.0,11111111.11,0.0
11625,59.74,59.74,0.0
11626,-58.09,-58.09,0.0
11627,32.81,32.81,0.0
11628,-629.51,-629.51,0.0
11629,0.0,11111111.11,0.0
11630,-96.79,-21.29,-96.79
11631,7.09,128.72,7.09
11632,-898.58,-376.97,-898.58
11633,1254789.63,11111111.11,11111111.11
11634,-33.98,-2.13,-33.98
11635,-855.35,-189.82,-855.35
11636,1254789.63,11111111.11,11111111.11
11637,-10296.13,11111111.11,-10296.13
11638,1254789.63,11111111.11,11111111.11
11639,1254789.63,11111111.11,11111111.11
11640,1254789.63,11111111.11,11111111.11
11641,1254789.63,11111111.11,11111111.11
11642,1254789.63,11111111.11,11111111.11
11643,46.07,46.15,120.9
11644,-70.14,-57.21,-67.84
11645,204.48,104.28,104.88
11646,-77.02,-77.32,-77.23
11647,804.67,76.8,1136.43
11648,-67.27,-80.04,-67.44
11649,46.48,1309.06,31.05
11650,149.51,86.56,148.41
11651,-56.07,-18.24,-56.07
11652,-98.05,39.31,-98.05
11653,1815.34,-71.56,1815.34
11654,215.64,105.11,215.64
11655,-79.89,31.79,-79.89
11656,479.39,-136.81,479.39
11657,-64.34,11111111.11,-64.34
11658,-9.36,51.88,-9.36
11659,-58.07,-24.23,334.75
11660,-63.57,-63.57,0.0
11661,-10136.5,-10136.5,0.0
11662,0.0,11111111.11,0.0
11663,409.28,409.28,0.0
11664,136.68,136.68,0.0
11665,-23.22,-23.22,0.0
11666,48.43,48.43,0.0
11667,-59.34,-59.34,0.0
11668,0.46,-100.32,-15.35
11669,-62.98,11111111.11,-63.16
11670,-40.94,11111111.11,-40.72
11671,-702.55,-37954.54,-703.63
11672,1254789.63,11111111.11,11111111.11
11673,1254789.63,11111111.11,11111111.11
11674,1254789.63,11111111.11,11111111.11
11675,1254789.63,11111111.11,11111111.11
11676,-19.67,-18.39,-20.47
11677,-26.19,-14.2,-27.97
11678,449.06,-314.67,449.06
11679,0.0,11111111.11,0.0
11680,272.23,272.23,0.0
11681,-112.82,-112.82,0.0
11682,0.0,11111111.11,0.0
11683,0.0,11111111.11,0.0
11684,23.52,520.17,23.52
11685,-15.01,-14.4,-20.35
11686,14.41,24.23,16.49
11687,-28.62,-74.52,-89.97
11688,-8.91,-66.41,-11.97
11689,496.91,285.24,515.81
11690,-125.13,-115.16,-125.13
11691,1254789.63,11111111.11,11111111.11
11692,1254789.63,11111111.11,11111111.11
11693,133.12,133.12,195.55
11694,23.32,23.32,0.0
11695,-63.06,-63.06,0.0
11696,-22.49,-27.61,0.0
11697,42.73,42.73,0.0
11698,64.91,64.91,0.0
11699,38.99,38.99,0.0
11700,-13.91,-13.91,0.0
11701,14.55,14.55,0.0
11702,-18.33,-18.33,0.0
11703,-30.3,-30.3,0.0
11704,27.01,27.01,0.0
11705,12.85,236.48,123.77
11706,-42.18,-42.24,-42.33
11707,-62.18,-82.39,-61.74
11708,-38.4,12.59,-38.85
11709,-55.93,-59.34,-55.98
11710,-1359.42,-1644.73,-1359.46
11711,1254789.63,11111111.11,11111111.11
11712,209.85,11111111.11,205.77
11713,89.88,250.82,91.74
11714,-240.75,-264.85,-240.75
11715,1254789.63,11111111.11,11111111.11
11716,1254789.63,11111111.11,11111111.11
11717,1254789.63,11111111.11,11111111.11
11718,1254789.63,11111111.11,11111111.11
11719,1254789.63,11111111.11,11111111.11
11720,-30.94,-31.93,-30.95
11721,843.1,869.11,982.63
11722,124.78,147.61,125.61
11723,-265.69,-268.54,-265.69
11724,1254789.63,11111111.11,11111111.11
11725,1254789.63,11111111.11,11111111.11
11726,629.46,775.95,629.46
11727,-151.47,-124.22,-151.47
11728,1254789.63,11111111.11,11111111.11
11729,-161.53,-145.92,-161.53
11730,1254789.63,11111111.11,11111111.11
11731,1254789.63,11111111.11,11111111.11
11732,28.42,115.25,-39.3
11733,67.3,62.01,67.3
11734,66.62,-21.56,66.62
11735,-327.15,-608.38,-327.15
11736,1254789.63,11111111.11,11111111.11
11737,20.79,18.86,11.38
11738,160.83,411.53,133.44
11739,-26.98,-37.64,-25.23
11740,124.73,170.65,127.26
11741,74.84,213.24,72.02
11742,-51.56,-64.4,-51.2
11743,-10.41,-8.74,-10.5
11744,-185.74,-181.88,-185.74
11745,1254789.63,11111111.11,11111111.11
11746,1254789.63,11111111.11,11111111.11
11747,1254789.63,11111111.11,11111111.11
11748,1254789.63,11111111.11,11111111.11
11749,1254789.63,11111111.11,11111111.11
11750,-213.28,-224.97,-213.28
11751,1254789.63,11111111.11,11111111.11
11752,1254789.63,11111111.11,11111111.11
11753,-36.55,11111111.11,11111111.11
11754,9.15,1.7,9.15
11755,-38.57,-35.2,-38.57
11756,-459.1,-471.83,-459.1
11757,1254789.63,11111111.11,11111111.11
11758,1254789.63,11111111.11,11111111.11
11759,1254789.63,11111111.11,11111111.11
11760,1254789.63,11111111.11,11111111.11
11761,-92.61,-92.3,-92.61
11762,-534.25,-381.88,-534.25
11763,1254789.63,11111111.11,11111111.11
11764,1254789.63,11111111.11,11111111.11
11765,1254789.63,11111111.11,11111111.11
11766,1906.03,1906.03,11111111.11
11767,-47.92,2.53,-47.57
11768,-5.08,-61.74,-5.02
11769,265.89,25.75,266.08
11770,-83.77,-10.67,-83.78
11771,115.56,363.66,1707.39
11772,-38.79,-38.79,0.0
11773,-49.33,-49.33,0.0
11774,-36.02,-36.02,0.0
11775,-38.35,-38.35,0.0
11776,-26.29,-26.29,0.0
11777,-320.36,-320.36,0.0
11778,0.0,11111111.11,0.0
11779,145.93,145.93,0.0
11780,0.0,3519.66,0.0
11781,0.0,0.0,0.0
11782,-167.55,-165.37,-167.55
11783,1254789.63,11111111.11,11111111.11
11784,1254789.63,11111111.11,11111111.11
11785,20.23,-11.27,0.0
11786,18.84,18.84,0.0
11787,-46.38,-73.53,-74.4
11788,-239.01,-217.05,-239.01
11789,1254789.63,11111111.11,11111111.11
11790,1254789.63,11111111.11,11111111.11
11791,1254789.63,11111111.11,11111111.11
11792,1254789.63,11111111.11,11111111.11
11793,-293.69,11111111.11,-293.69
11794,1254789.63,11111111.11,11111111.11
11795,1254789.63,11111111.11,11111111.11
11796,1254789.63,11111111.11,11111111.11
11797,112.74,669.13,837.33
11798,-62.61,-79.54,-62.58
11799,-180.84,-351.71,-180.64
11800,1254789.63,11111111.11,11111111.11
11801,-84.79,-292.77,-81.89
11802,438.6,11111111.11,391.53
11803,59.4,3823.53,2022.54
11804,-40.17,-77.38,-22.54
11805,-32.25,-23.69,-43.43
11806,39.83,-44.72,57.66
11807,-1.61,4.66,8.35
11808,8.38,29.05,3.39
11809,107.91,3.55,99.66
11810,-40.47,-38.76,-22.65
11811,-3.23,75.08,-63.2
11812,-13.9,-15.86,-74.99
11813,-1.95,34.97,-14.1
11814,-186.33,-167.18,-186.33
11815,1254789.63,11111111.11,11111111.11
11816,-19.76,-138.33,-17.61
11817,21.44,11111111.11,39.25
11818,-43.57,7.22,-42.99
11819,67.29,85.34,71.26
11820,-24.57,-113.31,-23.59
11821,-108.54,11111111.11,-108.54
11822,-45.09,11111111.11,11111111.11
11823,193.08,88.4,267.37
11824,-76.58,-40.78,-77.94
11825,31.34,-22.76,32.05
11826,211.84,73.42,225.84
11827,-76.25,-35.41,-89.23
11828,-111.37,-135.68,78.53
11829,-1978.58,11111111.11,-1978.58
11830,1254789.63,11111111.11,11111111.11
11831,1254789.63,11111111.11,11111111.11
11832,52.54,52.54,173.21
11833,12.57,12.57,0.0
11834,-48.96,-48.96,0.0
11835,-22.01,-22.01,0.0
11836,110.51,110.51,0.0
11837,-14.57,-14.57,0.0
11838,-53.06,-53.06,0.0
11839,-15.16,-15.16,0.0
11840,-54.15,8573.49,2726.2
11841,-15.46,13.43,-1.05
11842,-54.23,12.8,-77.13
11843,-21.18,-38.35,93.99
11844,105.81,26.21,84.01
11845,45.78,25.02,39.38
11846,34.16,21.24,16.76
11847,136.43,287.18,124.17
11848,-82.57,-108.04,-79.36
11849,76.98,11111111.11,-91.03
11850,-31.92,-38.24,-31.92
11851,-219.91,-176.79,-219.91
11852,1254789.63,11111111.11,11111111.11
11853,2.71,29.49,-28.71
11854,-142.99,-106.36,-187.9
11855,1254789.63,11111111.11,11111111.11
11856,1280.31,11111111.11,1280.31
11857,-62.43,89.77,-42.6
11858,482.87,-50.34,482.87
11859,21.45,0.0,21.45
11860,-10.86,0.0,-10.86
11861,5.14,0.0,5.14
11862,15.47,0.0,15.47
11863,-28.67,0.0,-28.67
11864,-98.5,0.0,-98.5
11865,-9510.37,0.0,-9510.37
11866,0.0,0.0,11111111.11
11867,2.69,-78.55,11111111.11
11868,-15.44,-15.44,0.0
11869,22.41,22.41,0.0
11870,36.01,36.01,0.0
11871,-10.38,-10.38,0.0
11872,61.58,61.58,0.0
11873,-22.1,-22.1,0.0
11874,18.97,18.97,0.0
11875,31.99,31.99,0.0
11876,489.65,19.95,-93.3
11877,-606.14,-138.28,-606.14
11878,1254789.63,11111111.11,11111111.11
11879,-166.37,-110.5,-166.37
11880,1254789.63,11111111.11,11111111.11
11881,-7.64,11111111.11,-8.52
11882,-160.98,-215.33,-161.23
11883,1254789.63,11111111.11,11111111.11
11884,1254789.63,11111111.11,11111111.11
11885,64.62,277.51,2430.94
11886,-32.39,2.02,-32.39
11887,-72.69,-51.87,-66.21
11888,-23.09,-34.6,-25.05
11889,-389.92,-293.61,-287.91
11890,1254789.63,11111111.11,11111111.11
11891,-99.78,-99.04,-100.57
11892,724.58,724.58,11111111.11
11893,-496.6,-240.75,-496.6
11894,1254789.63,11111111.11,11111111.11
11895,67.17,38.54,67.17
11896,56.15,63.07,56.15
11897,13.72,4.97,13.72
11898,-23.52,21.92,-23.52
11899,241.25,-8.45,241.25
11900,-119.34,-126.96,-119.34
11901,57.45,11111111.11,11111111.11
11902,192.36,44.6,249.43
11903,-17.5,70.58,-22.12
11904,-41.67,-71.27,12.89
11905,-70.01,2.33,-86.83
11906,449.23,-2.93,723.0
11907,25.66,163.28,8.77
11908,14.43,-49.49,36.33
11909,-3.71,18.5,-5.66
11910,-88.39,-4.25,-88.39
11911,251.82,285.82,251.82
11912,12.51,-19.04,14.86
11913,-5.64,9.73,-3.94
11914,33.52,78.42,30.01
11915,-72.26,-88.14,-68.93
11916,82.13,93.0,67.92
11917,-87.33,-71.78,-87.33
11918,754.82,462.37,756.26
11919,-38.61,-14.93,-38.61
11920,-3.38,-20.37,-3.37
11921,-308.03,-263.25,-308.03
11922,1254789.63,11111111.11,11111111.11
11923,-75.78,4.22,-75.85
11924,1466.68,228.33,1471.4
11925,-21.91,-30.95,-21.91
11926,-50.42,-69.38,-84.35
11927,-183.72,-72.56,-183.72
11928,330.41,330.41,11111111.11
11929,208.2,208.2,11111111.11
11930,-283.54,-382.74,-283.54
11931,1254789.63,11111111.11,11111111.11
11932,-319.9,11111111.11,-319.9
11933,1254789.63,11111111.11,11111111.11
11934,411.25,168.95,371.61
11935,-178.56,-164.13,-179.0
11936,1254789.63,11111111.11,11111111.11
11937,23.61,11111111.11,11111111.11
11938,13.09,13.39,13.09
11939,27.3,27.3,27.3
11940,4.55,4.55,18.72
11941,-98.16,-98.16,0.0
11942,-20.99,7005.0,42.79
11943,-70.95,-22.7,-62.1
11944,376.32,132.81,275.04
11945,129.14,112.54,123.59
11946,108.25,108.25,100.85
11947,108.59,108.59,111.32
11948,-8.08,-15.05,-8.9
11949,25.63,33.27,25.07
11950,-73.06,-73.5,-69.54
11951,-85.04,-107.69,-85.04
11952,0.0,11111111.11,0.0
11953,0.0,11111111.11,0.0
11954,0.0,11111111.11,0.0
11955,-178.66,11111111.11,-178.66
11956,-1565.77,11111111.11,11111111.11
11957,1254789.63,11111111.11,11111111.11
11958,-76.42,11111111.11,11111111.11
11959,905.96,905.96,0.0
11960,-86.93,-60.6,-86.93
11961,-11.26,-18.74,-11.26
11962,112.82,123.32,112.82
11963,-20.7,-8.58,-20.7
11964,0.88,-21.24,0.85
11965,-135.39,-112.17,-138.44
11966,1254789.63,11111111.11,11111111.11
11967,-81.66,881.01,11111111.11
11968,-454.63,-454.63,0.0
11969,0.0,11111111.11,0.0
11970,1093.97,1093.98,0.0
11971,-167.23,-167.23,0.0
11972,0.0,11111111.11,0.0
11973,5.52,5.52,0.0
11974,-85.81,-25.38,-85.81
11975,-624.99,-732.68,-624.99
11976,25.11,11111111.11,11111111.11
11977,-5.38,-56.98,-5.38
11978,-34.87,-76.39,-35.98
11979,-202.86,-760.42,-204.64
11980,1254789.63,11111111.11,11111111.11
11981,-60.46,52.84,-51.85
11982,-45.52,-39.35,-46.17
11983,85.12,36.66,94.05
11984,-120.93,-119.9,-120.93
11985,1254789.63,11111111.11,11111111.11
11986,-81.68,-75.57,-85.02
11987,375.71,229.08,514.65
11988,62.03,62.86,60.86
11989,-80.82,-73.59,-83.75
11990,-63.53,-64.34,418.75
11991,723.77,723.77,0.0
11992,0.0,10.77,0.0
11993,0.0,0.0,0.0
11994,-74.93,-82.9,-74.93
11995,-116.55,-118.67,-116.55
11996,1254789.63,11111111.11,11111111.11
11997,1254789.63,11111111.11,11111111.11
11998,717.0,11111111.11,1580.02
11999,81.72,124.33,85.01
12000,71.81,65.03,78.32
12001,-2.71,-61.8,-67.05
12002,-64.9,-67.87,-64.9
12003,-85.46,-85.73,-85.46
12004,7350.47,810.05,7350.47
12005,0.0,827.7,0.0
12006,0.0,0.0,0.0
12007,-44.86,-45.84,-44.86
12008,292.26,300.07,314.59
12009,-17.11,-17.11,-20.62
12010,-44.9,-131.56,-44.9
12011,59.72,11111111.11,447.1
12012,-31.5,-31.27,-31.5
12013,-83.77,-87.18,-83.77
12014,293.91,536.88,293.91
12015,-2.13,-18.23,-1.55
12016,6.59,-8.62,6.67
12017,89.71,96.43,90.93
12018,21.11,34.58,21.29
12019,-18.45,-39.04,-18.54
12020,-42.54,25.08,-42.4
12021,-63.42,-103.28,-63.42
12022,0.0,11111111.11,0.0
12023,-1698.06,-1698.06,0.0
12024,0.0,11111111.11,0.0
12025,-170.94,11111111.11,-170.94
12026,1254789.63,11111111.11,11111111.11
12027,1254789.63,11111111.11,11111111.11
12028,1254789.63,11111111.11,11111111.11
12029,-335.23,-238.89,-335.23
12030,1254789.63,11111111.11,11111111.11
12031,1254789.63,11111111.11,11111111.11
12032,1254789.63,11111111.11,11111111.11
12033,1254789.63,11111111.11,11111111.11
12034,1254789.63,11111111.11,11111111.11
12035,0.0,11111111.11,0.0
12036,0.0,11111111.11,0.0
12037,-37.01,45.99,-69.75
12038,78.94,-8.56,78.94
12039,47.56,156.11,47.56
12040,-23.93,-26.51,-23.93
12041,-3.56,3.29,-3.56
12042,6.74,0.28,6.74
12043,-171.26,-177.11,-171.26
12044,1254789.63,11111111.11,11111111.11
12045,62.16,74.25,62.16
12046,157.58,-81.42,-75.48
12047,127.33,7.95,116.41
12048,-45.55,-0.71,-42.31
12049,24.63,11.76,34.03
12050,-32.28,-57.66,-34.11
12051,-174.23,-204.38,-160.51
12052,1254789.63,11111111.11,11111111.11
12053,217.13,711.15,109.84
12054,34.94,-63.82,85.85
12055,119.05,71.92,72.5
12056,-273.05,-559.38,-273.05
12057,1254789.63,11111111.11,11111111.11
12058,1254789.63,11111111.11,11111111.11
12059,1254789.63,11111111.11,11111111.11
12060,-219.7,-272.38,-219.71
12061,1254789.63,11111111.11,11111111.11
12062,-28.64,-43.0,-28.64
12063,104.53,212.36,104.53
12064,150.28,586.89,771.53
12065,-23.12,-22.25,-23.12
12066,3.12,27.96,3.12
12067,-150.38,-146.7,-150.38
12068,1254789.63,11111111.11,11111111.11
12069,1254789.63,11111111.11,11111111.11
12070,-121.5,-121.5,11111111.11
12071,-7.29,11111111.11,7.85
12072,-297.52,-593.78,-264.76
12073,73.54,11111111.11,11111111.11
12074,-39.81,7.98,-39.81
12075,-89.82,-70.86,-89.82
12076,-6185.88,-1242.74,-6185.88
12077,1254789.63,11111111.11,11111111.11
12078,-168.37,-189.88,-168.37
12079,1254789.63,11111111.11,11111111.11
12080,1254789.63,11111111.11,11111111.11
12081,1254789.63,11111111.11,11111111.11
12082,-81.28,-97.4,-81.28
12083,63.39,772.22,63.39
12084,75.45,-28.36,75.45
12085,-9.37,150.83,-9.37
12086,108.06,39.91,105.93
12087,17.86,-103.2,18.03
12088,17.67,11111111.11,17.67
12089,0.0,11111111.11,0.0
12090,74.19,74.19,0.0
12091,-70.69,-70.69,0.0
12092,343.25,343.25,0.0
12093,-103.31,54.38,-103.31
12094,-10.13,-10.13,11111111.11
12095,159.61,159.61,11111111.11
12096,221.47,71.08,504.04
12097,117.31,-481.43,117.31
12098,0.0,11111111.11,0.0
12099,0.0,11111111.11,0.0
12100,-260.36,-260.36,0.0
12101,0.0,11111111.11,0.0
12102,-1099.92,-1099.92,0.0
12103,0.0,11111111.11,0.0
12104,-11.57,74.76,-11.57
12105,-21.4,-24.87,-21.4
12106,-61.66,-78.48,43.87
12107,-98.68,-98.68,0.0
12108,-62.94,-1046.87,-62.94
12109,-66.04,11111111.11,-66.04
12110,31.41,35.39,31.41
12111,49.68,-29.59,51.8
12112,31.92,-106.9,52.71
12113,128.95,11111111.11,95.02
12114,84.65,-71.94,84.65
12115,10.15,6763.48,529.19
12116,-35.45,-50.7,-35.45
12117,30.1,48.26,26.85
12118,28.38,38.25,28.08
12119,-29.94,8.62,-28.14
12120,67.74,25.22,66.13
12121,-17.8,103.35,-17.23
12122,-74.13,-79.47,-74.84
12123,185.09,201.77,246.09
12124,-91.18,-92.28,-91.18
12125,-76.55,-68.82,-79.28
12126,-83.59,0.87,-69.24
12127,517.54,112.31,196.62
12128,-1015.72,-540.37,-1217.42
12129,-21.32,11111111.11,11111111.11
12130,-31.27,-31.27,0.0
12131,-19.57,-44.15,-19.57
12132,106.31,-7.14,106.31
12133,6.29,46.68,4.57
12134,-17.14,-117.54,-25.25
12135,-72.67,11111111.11,-71.62
12136,-323.58,11111111.11,-381.47
12137,1254789.63,11111111.11,11111111.11
12138,169.13,11111111.11,6494.03
12139,-26.22,-41.19,-29.56
12140,-158.05,-371.32,-158.05
12141,1254789.63,11111111.11,11111111.11
12142,27.04,70.72,-6.4
12143,50.96,34.13,45.4
12144,-19.56,-13.39,7.42
12145,23.38,-38.45,9.07
12146,-45.75,241.95,-55.68
12147,-97.44,-99.03,-97.44
12148,-324.33,-798.68,-324.33
12149,1254789.63,11111111.11,11111111.11
12150,468.38,-11.68,269.09
12151,-146.65,-1842.61,-90.78
12152,407.53,11111111.11,407.53
12153,-879.02,-1456.8,-879.02
12154,1254789.63,11111111.11,11111111.11
12155,1254789.63,11111111.11,11111111.11
12156,1254789.63,11111111.11,11111111.11
12157,-68.17,-68.05,-68.17
12158,-0.61,-15.05,-10.48
12159,-26.2,-51.06,-29.85
12160,-660.51,-562.91,-705.26
12161,1254789.63,11111111.11,11111111.11
12162,-14.41,11111111.11,11111111.11
12163,-1.08,-11.0,-0.13
12164,34.97,1635.65,4461.98
12165,-18.74,-14.08,-18.73
12166,-46.97,-1.91,-46.95
12167,-32.6,92.82,-31.25
12168,4099.7,2321.94,4171.98
12169,-85.68,-88.98,-49.14
12170,119.11,-4.61,79.5
12171,34.32,137.47,21.41
12172,-68.17,-2.28,-73.87
12173,8.49,-93.98,-93.29
12174,-10.93,-1.18,-11.11
12175,6.92,0.17,6.94
12176,-4.88,3.91,-3.29
12177,-28.98,-32.59,-26.11
12178,146.21,46.57,156.95
12179,-40.08,-3.55,-20.34
12180,-41.46,4.73,-63.02
12181,165.84,-13.97,178.0
12182,-19.58,82.84,-8.02
12183,-67.0,-162.14,-91.57
12184,-5054.79,11111111.11,-5054.79
12185,1254789.63,11111111.11,11111111.11
12186,129.24,569.36,131.0
12187,-211.11,-188.75,-211.68
12188,1254789.63,11111111.11,11111111.11
12189,-78.3,11111111.11,-77.85
12190,-1913.82,-1810.01,-1699.23
12191,-30.89,11111111.11,11111111.11
12192,-48.1,27.53,-17.99
12193,-138.73,-32.69,-95.01
12194,78.69,-176.05,78.69
12195,575.8,11111111.11,575.8
12196,48.72,-90.26,86.36
12197,770.39,5142.34,356.23
12198,-90.16,-94.56,-87.82
12199,154.92,-103.96,156.12
12200,6.13,11111111.11,-91.94
12201,34.19,38.8,30.67
12202,99.44,90.55,146.8
12203,-3.49,3.79,-19.38
12204,-14.33,-44.87,-14.33
12205,22.31,-46.68,-61.41
12206,3.93,6.25,3.93
12207,5.71,7.21,5.71
12208,-8.07,0.47,-9.95
12209,-54.42,-29.06,-60.15
12210,58.12,2.47,79.65
12211,-69.95,-102.51,-73.15
12212,330.06,11111111.11,394.67
12213,13.07,794.13,378.74
12214,-47.61,-41.84,-59.24
12215,-14.01,-22.41,-19.09
12216,22.41,24.13,68.27
12217,291.68,221.07,467.09
12218,-84.26,-64.97,-88.08
12219,156.8,-56.78,365.94
12220,9.59,27.89,3.44
12221,-50.48,-71.1,-52.22
12222,-124.36,18.42,-124.36
12223,63.25,63.25,11111111.11
12224,-12.42,6152.94,31405.65
12225,-28.59,-26.65,-29.48
12226,42.31,-26.76,44.27
12227,9.9,13.01,11.79
12228,-15.69,7.6,-15.75
12229,10.36,9.99,9.51
12230,55.12,9.35,60.09
12231,20.31,-29.84,17.85
12232,-71.55,4.97,-72.48
12233,-106.49,-86.83,-106.49
12234,-479.42,-479.42,11111111.11
12235,1254789.63,11111111.11,11111111.11
12236,46.06,34.85,46.03
12237,3.02,6.56,3.06
12238,-31.66,-33.94,-31.53
12239,260.27,280.82,259.48
12240,46.03,52.38,46.02
12241,-87.04,-90.37,-87.02
12242,-50.57,-99.1,-99.4
12243,-27.22,-31.95,-27.22
12244,14.12,25.19,14.12
12245,29.09,-9.22,29.09
12246,8.94,-16.14,8.94
12247,3.97,-5.93,3.97
12248,-32.83,-21.37,-32.83
12249,101.42,70.7,101.42
12250,-13.8,-41.66,-13.8
12251,-60.03,36.89,-82.98
12252,-407.8,-183.94,-407.8
12253,1254789.63,11111111.11,11111111.11
12254,1254789.63,11111111.11,11111111.11
12255,-26.75,-26.3,-26.75
12256,-120.6,-121.93,-120.6
12257,1254789.63,11111111.11,11111111.11
12258,1254789.63,11111111.11,11111111.11
12259,0.0,0.0,0.0
12260,67.62,80113.4,10618.78
12261,-50.87,-51.36,-50.87
12262,-50.5,-50.12,-50.5
12263,-199.37,-199.61,-199.37
12264,1254789.63,11111111.11,11111111.11
12265,90.93,92.17,90.93
12266,3.41,3.49,3.41
12267,-79.3,-79.68,-79.3
12268,-74.64,-75.33,-74.64
12269,-138.42,-93.54,-138.42
12270,-217.26,-217.26,11111111.11
12271,1254789.63,11111111.11,11111111.11
12272,-6863.39,-6863.39,11111111.11
12273,1254789.63,11111111.11,11111111.11
12274,-761.7,-848.64,-571.36
12275,1254789.63,11111111.11,11111111.11
12276,1254789.63,11111111.11,11111111.11
12277,-518.7,-518.7,11111111.11
12278,-28.7,11111111.11,11111111.11
12279,-459.27,-459.27,0.0
12280,0.0,11111111.11,0.0
12281,0.0,11111111.11,0.0
12282,-35.73,11111111.11,0.0
12283,127.97,3943.61,1922.55
12284,-100.04,-95.69,-97.52
12285,-3710.74,-2259.39,-3710.74
12286,1254789.63,11111111.11,11111111.11
12287,214.93,322.14,186.34
12288,41.48,62.54,38.72
12289,27.03,22.27,24.99
12290,135.37,150.73,125.13
12291,-72.02,-88.51,-70.46
12292,126.89,-91.17,-94.87
12293,33.68,16.77,33.68
12294,25.98,33.42,25.98
12295,2.02,197.13,2.02
12296,-124.33,-92.6,-124.33
12297,7603.28,7603.28,11111111.11
12298,79.97,86.95,79.97
12299,27.33,-96.49,-96.64
12300,36.72,-4.44,36.72
12301,16.48,43.02,16.48
12302,26.19,12.23,26.19
12303,60.62,28.72,60.62
12304,14.0,14.91,14.0
12305,-39.3,-27.66,-39.3
12306,-72.63,-63.69,-72.63
12307,55.02,159.97,55.02
12308,11.99,806.16,1606.62
12309,-15.3,-74.07,-15.3
12310,-102.75,-111.32,-102.75
12311,1254789.63,11111111.11,11111111.11
