회사명,거래소코드,회계년도,합계(IFRS)(천원),합계(IFRS연결)(천원)
(주)제이웨이,058420,2018/12,11037048,10368390
(주)제이웨이,058420,2019/12,13186392,12787425
(주)제이티,089790,2011/12,17612711,
(주)제이티,089790,2012/12,20043238,
(주)제이티,089790,2013/12,18712319,
(주)제이티,089790,2014/12,27881143,26800856
(주)제이티,089790,2015/12,22633295,
(주)제이티,089790,2016/12,14795303,
(주)제이티,089790,2017/12,15201583,
(주)제이티,089790,2018/12,22150089,
(주)제이티,089790,2019/12,26698429,26698429
(주)제이티씨,950170,2019/02,239764856,244031488
(주)제일기획,030000,2011/12,670319953,717819154
(주)제일기획,030000,2012/12,618329149,699167324
(주)제일기획,030000,2013/12,562129892,668560220
(주)제일기획,030000,2014/12,727869349,882689822
(주)제일기획,030000,2015/12,587577390,800339976
(주)제일기획,030000,2016/12,608387602,776284595
(주)제일기획,030000,2017/12,667138625,855988046
(주)제일기획,030000,2018/12,668309268,892792830
(주)제일기획,030000,2019/12,693996129,956815589
(주)제일바이오,052670,2011/12,15305453,
(주)제일바이오,052670,2012/12,16217360,
(주)제일바이오,052670,2013/12,16352554,
(주)제일바이오,052670,2014/12,17213714,
(주)제일바이오,052670,2015/12,33345813,
(주)제일바이오,052670,2016/12,34229551,
(주)제일바이오,052670,2017/12,30410627,
(주)제일바이오,052670,2018/12,29682941,
(주)제일바이오,052670,2019/12,31617815,
(주)제일테크노스,038010,2011/12,31458556,32142145
(주)제일테크노스,038010,2012/12,32360605,33824709
(주)제일테크노스,038010,2013/12,36686910,38326244
(주)제일테크노스,038010,2014/12,59243518,61791305
(주)제일테크노스,038010,2015/12,61478953,65050690
(주)제일테크노스,038010,2016/12,62752289,66558267
(주)제일테크노스,038010,2017/12,67781902,70509669
(주)제일테크노스,038010,2018/12,71053639,74310613
(주)제일테크노스,038010,2019/12,72946665,76331006
(주)제주반도체,080220,2011/12,57642877,55974233
(주)제주반도체,080220,2012/12,50746425,49266670
(주)제주반도체,080220,2013/12,42058929,39559583
(주)제주반도체,080220,2014/12,39636049,40188685
(주)제주반도체,080220,2015/12,38269790,38689972
(주)제주반도체,080220,2016/12,41019323,37784947
(주)제주반도체,080220,2017/12,57986846,51393895
(주)제주반도체,080220,2018/12,82862794,95206915
(주)제주반도체,080220,2019/12,78402786,89786361
(주)제주항공,089590,2015/12,231818382,
(주)제주항공,089590,2016/12,272162253,271928097
(주)제주항공,089590,2017/12,330993941,331421849
(주)제주항공,089590,2018/12,381681444,382410696
(주)제주항공,089590,2019/12,322099424,325119008
(주)제테마,216080,2019/12,33937565,
(주)젬백스&카엘,082270,2011/12,71710417,73878073
(주)젬백스&카엘,082270,2012/12,88077863,61286269
(주)젬백스&카엘,082270,2013/12,98502773,66566900
(주)젬백스&카엘,082270,2014/12,34279054,43935090
(주)젬백스&카엘,082270,2015/12,83522390,99176537
(주)젬백스&카엘,082270,2016/12,97132607,100389538
(주)젬백스&카엘,082270,2017/12,77904412,66113724
(주)젬백스&카엘,082270,2018/12,114849199,113810215
(주)젬백스&카엘,082270,2019/12,107278398,94951931
(주)젬백스링크,064800,2011/12,32374908,34377257
(주)젬백스링크,064800,2012/12,31416351,32604570
(주)젬백스링크,064800,2013/12,29005616,29436670
(주)젬백스링크,064800,2014/12,24971083,24555101
(주)젬백스링크,064800,2015/12,25799815,
(주)젬백스링크,064800,2016/12,38803272,39954011
(주)젬백스링크,064800,2017/12,95079956,88133494
(주)젬백스링크,064800,2018/12,127284887,111183240
(주)젬백스링크,064800,2019/12,149594038,132635392
(주)조비,001550,2011/12,11015502,
(주)조비,001550,2012/12,14585986,
(주)조비,001550,2013/12,30724660,
(주)조비,001550,2014/12,28441279,
(주)조비,001550,2015/12,31321335,
(주)조비,001550,2016/12,37601376,
(주)조비,001550,2017/12,46417071,
(주)조비,001550,2018/12,48252598,
(주)조비,001550,2019/12,47962229,
(주)조이시티,067000,2011/12,66279691,62251794
(주)조이시티,067000,2012/12,71634337,68129801
(주)조이시티,067000,2013/12,63608946,60715619
(주)조이시티,067000,2014/12,59518926,56469965
(주)조이시티,067000,2015/12,71413215,68150996
(주)조이시티,067000,2016/12,47646884,45294448
(주)조이시티,067000,2017/12,33791353,33897438
(주)조이시티,067000,2018/12,26813254,26497908
(주)조이시티,067000,2019/12,25752190,25021995
(주)조흥,002600,2011/12,87954680,
(주)조흥,002600,2012/12,94371799,
(주)조흥,002600,2013/12,97464497,
(주)조흥,002600,2014/12,101657533,
(주)조흥,002600,2015/12,106767604,
(주)조흥,002600,2016/12,113166943,
(주)조흥,002600,2017/12,120391186,
(주)조흥,002600,2018/12,125517341,
(주)조흥,002600,2019/12,129462116,
(주)종근당,185750,2013/12,298123675,
(주)종근당,185750,2014/12,331447693,
(주)종근당,185750,2015/12,314561067,
(주)종근당,185750,2016/12,354250381,
(주)종근당,185750,2017/12,401555832,403294972
(주)종근당,185750,2018/12,428725142,430899571
(주)종근당,185750,2019/12,473520116,474953231
(주)종근당바이오,063160,2011/12,119003593,
(주)종근당바이오,063160,2012/12,124147305,
(주)종근당바이오,063160,2013/12,123874070,
(주)종근당바이오,063160,2014/12,121845142,
(주)종근당바이오,063160,2015/12,127375911,
(주)종근당바이오,063160,2016/12,135164316,
(주)종근당바이오,063160,2017/12,142045930,
(주)종근당바이오,063160,2018/12,147661660,
(주)종근당바이오,063160,2019/12,158841411,158462612
(주)종근당홀딩스,001630,2011/12,344253261,359281085
(주)종근당홀딩스,001630,2012/12,358174998,384652937
(주)종근당홀딩스,001630,2013/12,131834262,185301521
(주)종근당홀딩스,001630,2014/12,135030179,188465104
(주)종근당홀딩스,001630,2015/12,255321405,381241491
(주)종근당홀딩스,001630,2016/12,312841252,548024517
(주)종근당홀딩스,001630,2017/12,330336020,640194390
(주)종근당홀딩스,001630,2018/12,343741449,670778742
(주)종근당홀딩스,001630,2019/12,347377056,740065431
(주)좋은사람들,033340,2011/12,71542348,69514284
(주)좋은사람들,033340,2012/12,83508396,79623883
(주)좋은사람들,033340,2013/12,82671511,82132908
(주)좋은사람들,033340,2014/12,84052865,83325858
(주)좋은사람들,033340,2015/12,84591174,84658101
(주)좋은사람들,033340,2016/12,80125737,81133719
(주)좋은사람들,033340,2017/12,71605835,71139915
(주)좋은사람들,033340,2018/12,86519764,86977413
(주)좋은사람들,033340,2019/12,76955473,77034105
(주)주연테크,044380,2011/12,29616511,
(주)주연테크,044380,2012/12,27603479,
(주)주연테크,044380,2013/12,26305299,
(주)주연테크,044380,2014/12,25074968,
(주)주연테크,044380,2015/12,19825694,
(주)주연테크,044380,2016/12,32806093,32917813
(주)주연테크,044380,2017/12,47436807,48527605
(주)주연테크,044380,2018/12,43658745,44644304
(주)주연테크,044380,2019/12,39656452,42745113
(주)중앙디앤엠,051980,2011/12,41190129,38126223
(주)중앙디앤엠,051980,2012/12,45218918,42427246
(주)중앙디앤엠,051980,2013/12,39086053,42134355
(주)중앙디앤엠,051980,2014/12,30188598,31751414
(주)중앙디앤엠,051980,2015/12,9996059,10745048
(주)중앙디앤엠,051980,2016/12,11880862,12338880
(주)중앙디앤엠,051980,2017/12,13468856,12980311
(주)중앙디앤엠,051980,2018/12,14037469,14110064
(주)중앙디앤엠,051980,2019/12,24450675,24455981
(주)중앙백신연구소,072020,2011/12,40082946,
(주)중앙백신연구소,072020,2012/12,44120856,
(주)중앙백신연구소,072020,2013/12,48122904,
(주)중앙백신연구소,072020,2014/12,51989345,
(주)중앙백신연구소,072020,2015/12,54880257,
(주)중앙백신연구소,072020,2016/12,60365232,
(주)중앙백신연구소,072020,2017/12,64676432,
(주)중앙백신연구소,072020,2018/12,85004359,
(주)중앙백신연구소,072020,2019/12,86367286,
(주)중앙에너비스,000440,2011/09,43928631,
(주)중앙에너비스,000440,2012/09,44185370,
(주)중앙에너비스,000440,2013/09,44890366,
(주)중앙에너비스,000440,2014/09,44563019,50141548
(주)중앙에너비스,000440,2015/12,44674449,50698534
(주)중앙에너비스,000440,2016/12,44373632,50784708
(주)중앙에너비스,000440,2017/12,45194126,
(주)중앙에너비스,000440,2018/12,45263718,
(주)중앙에너비스,000440,2019/12,45074608,45123992
(주)지노믹트리,228760,2019/12,108919499,108820641
(주)지누스,013890,2019/12,278526046,374143630
(주)지니뮤직,043610,2011/12,20148673,
(주)지니뮤직,043610,2012/12,40070964,39963632
(주)지니뮤직,043610,2013/12,34707631,
(주)지니뮤직,043610,2014/12,56317286,
(주)지니뮤직,043610,2015/12,59750229,
(주)지니뮤직,043610,2016/12,68126995,
(주)지니뮤직,043610,2017/12,90981449,
(주)지니뮤직,043610,2018/12,145424487,145424487
(주)지니뮤직,043610,2019/12,152686121,
(주)지니틱스,303030,2018/12,,
(주)지니틱스,303030,2019/12,28604703,
(주)지란지교시큐리티,208350,2014/12,,
(주)지란지교시큐리티,208350,2015/12,,
(주)지란지교시큐리티,208350,2016/12,20848236,
(주)지란지교시큐리티,208350,2017/12,31479455,47748092
(주)지란지교시큐리티,208350,2018/12,34090906,72221739
(주)지란지교시큐리티,208350,2019/12,36093975,76278122
(주)지씨셀,144510,2016/12,48096987,
(주)지씨셀,144510,2017/12,48323448,
(주)지씨셀,144510,2018/12,47721395,
(주)지씨셀,144510,2019/12,48060481,47863159
(주)지어소프트,051160,2011/12,18281482,18616665
(주)지어소프트,051160,2012/12,17254305,18500702
(주)지어소프트,051160,2013/12,10257446,15688342
(주)지어소프트,051160,2014/12,10503281,13314003
(주)지어소프트,051160,2015/12,10170823,13014365
(주)지어소프트,051160,2016/12,4028917,7541649
(주)지어소프트,051160,2017/12,4075784,7502709
(주)지어소프트,051160,2018/12,7296420,9253594
(주)지어소프트,051160,2019/12,8470256,9500184
(주)지에스,078930,2011/12,4651288000,6789286000
(주)지에스,078930,2012/12,4619198000,7172982000
(주)지에스,078930,2013/12,4748012000,7424544000
(주)지에스,078930,2014/12,4782290000,7217914000
(주)지에스,078930,2015/12,4765172000,8097852000
(주)지에스,078930,2016/12,4843423000,8920274000
(주)지에스,078930,2017/12,5068937000,9662624000
(주)지에스,078930,2018/12,5317754000,10524985000
(주)지에스,078930,2019/12,5414240000,10999548000
(주)지에스글로벌,001250,2011/12,241961810,258175050
(주)지에스글로벌,001250,2012/12,254137443,272950353
(주)지에스글로벌,001250,2013/12,264025876,256672650
(주)지에스글로벌,001250,2014/12,269468066,251709381
(주)지에스글로벌,001250,2015/12,202546274,202724945
(주)지에스글로벌,001250,2016/12,361984059,354264952
(주)지에스글로벌,001250,2017/12,365074473,387668916
(주)지에스글로벌,001250,2018/12,375896471,403094936
(주)지에스글로벌,001250,2019/12,345499469,379923791
(주)지에스리테일,007070,2011/12,1425396463,1434601891
(주)지에스리테일,007070,2012/12,1519654582,1524450555
(주)지에스리테일,007070,2013/12,1613896514,1614619471
(주)지에스리테일,007070,2014/12,1683534192,1681545265
(주)지에스리테일,007070,2015/12,1793770156,2159027283
(주)지에스리테일,007070,2016/12,1982103995,2357524829
(주)지에스리테일,007070,2017/12,2050640898,2393343968
(주)지에스리테일,007070,2018/12,2103064752,2458348559
(주)지에스리테일,007070,2019/12,2180734737,2567095525
(주)지에스이,053050,2011/12,40411093,
(주)지에스이,053050,2012/12,42819402,
(주)지에스이,053050,2013/12,46752485,
(주)지에스이,053050,2014/12,47909030,
(주)지에스이,053050,2015/12,50820511,
(주)지에스이,053050,2016/12,55043889,
(주)지에스이,053050,2017/12,62689062,
(주)지에스이,053050,2018/12,66367414,
(주)지에스이,053050,2019/12,69133372,
(주)지엔씨에너지,119850,2013/12,39761177,40150796
(주)지엔씨에너지,119850,2014/12,50978401,
(주)지엔씨에너지,119850,2015/12,56689467,
(주)지엔씨에너지,119850,2016/12,60662575,
(주)지엔씨에너지,119850,2017/12,66129399,69758868
(주)지엔씨에너지,119850,2018/12,72231283,82882024
(주)지엔씨에너지,119850,2019/12,77145120,93027804
(주)지엔코,065060,2011/12,90215842,86282336
(주)지엔코,065060,2012/12,104717011,95354213
(주)지엔코,065060,2013/12,114225837,134413443
(주)지엔코,065060,2014/12,112115693,126359627
(주)지엔코,065060,2015/12,122031532,140266357
(주)지엔코,065060,2016/12,160290163,178694271
(주)지엔코,065060,2017/12,149952477,204725655
(주)지엔코,065060,2018/12,115428501,168816428
(주)지엔코,065060,2019/12,93296610,147481839
(주)지투알,035000,2011/12,98471678,105297100
(주)지투알,035000,2012/12,99658526,113198587
(주)지투알,035000,2013/12,96607043,121654051
(주)지투알,035000,2014/12,93476022,125379060
(주)지투알,035000,2015/12,93343731,134923509
(주)지투알,035000,2016/12,90289437,146078677
(주)지투알,035000,2017/12,96570130,156906302
(주)지투알,035000,2018/12,92879525,130424062
(주)지투알,035000,2019/12,85504065,142912574
(주)지티지웰니스,219750,2018/12,20010578,19677954
(주)지티지웰니스,219750,2019/12,20635416,14548398
(주)진도,088790,2011/12,77139226,76845112
(주)진도,088790,2012/12,68225342,67796508
(주)진도,088790,2013/12,69325534,68153639
(주)진도,088790,2014/12,76980520,75748347
(주)진도,088790,2015/12,90249728,88966448
(주)진도,088790,2016/12,95605309,95572756
(주)진도,088790,2017/12,102663121,102511045
(주)진도,088790,2018/12,104891160,104714217
(주)진도,088790,2019/12,100272885,100084150
(주)진로발효,018120,2011/12,105872509,
(주)진로발효,018120,2012/12,49431230,
(주)진로발효,018120,2013/12,56001222,
(주)진로발효,018120,2014/12,64163764,
(주)진로발효,018120,2015/12,74301812,
(주)진로발효,018120,2016/12,83664824,84724058
(주)진로발효,018120,2017/12,90298050,91002194
(주)진로발효,018120,2018/12,100367258,101272009
(주)진로발효,018120,2019/12,78361636,79395896
(주)진매트릭스,109820,2011/12,14194131,15738566
(주)진매트릭스,109820,2012/12,12709636,13917983
(주)진매트릭스,109820,2013/12,11308717,12779519
(주)진매트릭스,109820,2014/12,10381946,11887953
(주)진매트릭스,109820,2015/12,8821831,10037169
(주)진매트릭스,109820,2016/12,12603461,13602029
(주)진매트릭스,109820,2017/12,11230802,11945130
(주)진매트릭스,109820,2018/12,11067410,11397197
(주)진매트릭스,109820,2019/12,15249368,
(주)진바이오텍,086060,2011/12,20888971,19480268
(주)진바이오텍,086060,2012/12,20980696,21273662
(주)진바이오텍,086060,2013/12,21814417,23098918
(주)진바이오텍,086060,2014/12,23326756,23420288
(주)진바이오텍,086060,2015/12,25929965,26626136
(주)진바이오텍,086060,2016/12,35268677,36535511
(주)진바이오텍,086060,2017/12,35383095,38055555
(주)진바이오텍,086060,2018/12,38754442,45306492
(주)진바이오텍,086060,2019/12,35347065,43330615
(주)진성티이씨,036890,2011/12,43009927,52149260
(주)진성티이씨,036890,2012/12,59388609,65020180
(주)진성티이씨,036890,2013/12,57034518,61320726
(주)진성티이씨,036890,2014/12,66581496,71544664
(주)진성티이씨,036890,2015/12,83304889,86691027
(주)진성티이씨,036890,2016/12,92943848,99444824
(주)진성티이씨,036890,2017/12,97876467,102989804
(주)진성티이씨,036890,2018/12,112521883,120607080
(주)진성티이씨,036890,2019/12,127652132,139672730
(주)진양홀딩스,100250,2011/12,170651444,357823686
(주)진양홀딩스,100250,2012/12,172701273,352874506
(주)진양홀딩스,100250,2013/12,180591632,367118981
(주)진양홀딩스,100250,2014/12,183765153,376855148
(주)진양홀딩스,100250,2015/12,183472453,368261929
(주)진양홀딩스,100250,2016/12,182156037,393773447
(주)진양홀딩스,100250,2017/12,186553458,400311568
(주)진양홀딩스,100250,2018/12,209507689,359086455
(주)진양홀딩스,100250,2019/12,211736946,372690770
(주)진에어,272450,2017/12,231800284,
(주)진에어,272450,2018/12,266193647,266193647
(주)진에어,272450,2019/12,191747541,
(주)차바이오텍,085660,2011/12,258647468,285459389
(주)차바이오텍,085660,2012/12,268469321,331414281
(주)차바이오텍,085660,2013/12,310001725,512344917
(주)차바이오텍,085660,2014/12,223405537,437454303
(주)차바이오텍,085660,2015/12,212091092,446563340
(주)차바이오텍,085660,2016/12,219009516,378861183
(주)차바이오텍,085660,2017/12,168667890,409199482
(주)차바이오텍,085660,2018/12,197392368,550246708
(주)차바이오텍,085660,2019/12,239279404,666298345
(주)창해에탄올,004650,2014/12,90419601,146030890
(주)창해에탄올,004650,2015/12,104289443,189714625
(주)창해에탄올,004650,2016/12,112190284,188099091
(주)창해에탄올,004650,2017/12,101554738,182088221
(주)창해에탄올,004650,2018/12,108052245,158580228
(주)창해에탄올,004650,2019/12,113017030,126801643
(주)천보,278280,2019/12,201908608,210603657
(주)천일고속,000650,2011/12,41103555,
(주)천일고속,000650,2012/12,41176384,
(주)천일고속,000650,2013/12,44576478,
(주)천일고속,000650,2014/12,46258643,
(주)천일고속,000650,2015/12,49181600,
(주)천일고속,000650,2016/12,38855135,
(주)천일고속,000650,2017/12,47138780,
(주)천일고속,000650,2018/12,61883654,
(주)천일고속,000650,2019/12,51003767,
(주)체리부로,066360,2017/12,105652727,109179174
(주)체리부로,066360,2018/12,95596674,101034825
(주)체리부로,066360,2019/12,90873535,95885517
(주)체시스,033250,2011/06,30435505,28929063
(주)체시스,033250,2012/06,38209012,33174039
(주)체시스,033250,2013/06,38747913,32275412
(주)체시스,033250,2014/06,34072157,25191185
(주)체시스,033250,2015/06,26642465,25034094
(주)체시스,033250,2016/06,36264010,33869296
(주)체시스,033250,2017/06,31896509,29456835
(주)체시스,033250,2018/06,27652389,28460250
(주)체시스,033250,2019/06,25873435,26702620
(주)초록뱀미디어,047820,2011/12,24143184,24757179
(주)초록뱀미디어,047820,2012/12,25928616,26198491
(주)초록뱀미디어,047820,2013/12,23438863,23594957
(주)초록뱀미디어,047820,2014/12,21514666,21617397
(주)초록뱀미디어,047820,2015/12,63775707,64167131
(주)초록뱀미디어,047820,2016/12,67978632,72257432
(주)초록뱀미디어,047820,2017/12,81785835,81901923
(주)초록뱀미디어,047820,2018/12,91638448,91101007
(주)초록뱀미디어,047820,2019/12,104682184,106293426
(주)초록뱀이앤엠,131100,2011/12,43643822,
(주)초록뱀이앤엠,131100,2012/12,45855883,44301624
(주)초록뱀이앤엠,131100,2013/12,46292549,43451548
(주)초록뱀이앤엠,131100,2014/12,50716234,43586724
(주)초록뱀이앤엠,131100,2015/12,34533150,34649978
(주)초록뱀이앤엠,131100,2016/12,11677046,11500607
(주)초록뱀이앤엠,131100,2017/12,5474316,5399628
(주)초록뱀이앤엠,131100,2018/12,31340019,31257405
(주)초록뱀컴퍼니,052300,2011/12,19132129,16233863
(주)초록뱀컴퍼니,052300,2012/12,19998993,23904508
(주)초록뱀컴퍼니,052300,2013/12,24166497,23364958
(주)초록뱀컴퍼니,052300,2014/12,31476801,31272751
(주)초록뱀컴퍼니,052300,2015/12,44161108,44083174
(주)초록뱀컴퍼니,052300,2016/12,66826822,74848127
(주)초록뱀컴퍼니,052300,2017/12,79467621,83674011
(주)초록뱀컴퍼니,052300,2018/12,85759746,89815770
(주)초록뱀컴퍼니,052300,2019/12,87532803,86969632
(주)초록뱀헬스케어,118000,2011/12,16554120,
(주)초록뱀헬스케어,118000,2012/12,22404395,
(주)초록뱀헬스케어,118000,2013/12,15701259,16044155
(주)초록뱀헬스케어,118000,2014/12,9048085,8315117
(주)초록뱀헬스케어,118000,2015/12,8006993,6185492
(주)초록뱀헬스케어,118000,2016/12,17062532,13436371
(주)초록뱀헬스케어,118000,2017/12,18471648,18709479
(주)초록뱀헬스케어,118000,2018/12,18522159,18511106
(주)초록뱀헬스케어,118000,2019/12,35500039,35935017
(주)칩스앤미디어,094360,2013/12,13412872,13157117
(주)칩스앤미디어,094360,2014/12,15892804,15649355
(주)칩스앤미디어,094360,2015/12,25639877,25385482
(주)칩스앤미디어,094360,2016/12,29379125,29203986
(주)칩스앤미디어,094360,2017/12,26749519,26521263
(주)칩스앤미디어,094360,2018/12,28803552,28544040
(주)칩스앤미디어,094360,2019/12,32341004,32093452
(주)카나리아바이오,016790,2018/12,56825989,
(주)카나리아바이오,016790,2019/12,59455607,
(주)카스,016920,2011/12,48126781,42000630
(주)카스,016920,2012/12,47873134,40561933
(주)카스,016920,2013/12,45320379,40582532
(주)카스,016920,2014/12,42797932,37836929
(주)카스,016920,2015/12,40508959,34476938
(주)카스,016920,2016/12,40303763,32066980
(주)카스,016920,2017/12,47139472,37135953
(주)카스,016920,2018/12,50182337,40782924
(주)카스,016920,2019/12,49354929,42317203
(주)카이노스메드,284620,2018/12,,
(주)카이노스메드,284620,2019/12,,
(주)카카오,035720,2017/12,3557709586,4507819805
(주)카카오,035720,2018/12,4751343250,5627157564
(주)카카오,035720,2019/12,4858310828,5740117752
(주)카프로,006380,2011/12,513071571,
(주)카프로,006380,2012/12,457006430,
(주)카프로,006380,2013/12,358743164,
(주)카프로,006380,2014/12,281485897,
(주)카프로,006380,2015/12,260215782,
(주)카프로,006380,2016/12,251937057,
(주)카프로,006380,2017/12,263589090,
(주)카프로,006380,2018/12,269691606,
(주)카프로,006380,2019/12,184515146,
(주)캐리소프트,317530,2019/12,18425328,17750177
(주)캐스텍코리아,071850,2014/12,93080028,97605178
(주)캐스텍코리아,071850,2015/12,99470742,105044969
(주)캐스텍코리아,071850,2016/12,104823049,109089571
(주)캐스텍코리아,071850,2017/12,107244077,107136525
(주)캐스텍코리아,071850,2018/12,127969911,125875541
(주)캐스텍코리아,071850,2019/12,123842910,121718304
(주)캠시스,050110,2011/12,86108900,79089230
(주)캠시스,050110,2012/12,85743369,73341259
(주)캠시스,050110,2013/12,98528005,87801543
(주)캠시스,050110,2014/12,96150794,93046882
(주)캠시스,050110,2015/12,109463070,99129758
(주)캠시스,050110,2016/12,105049478,89149181
(주)캠시스,050110,2017/12,65837782,65676783
(주)캠시스,050110,2018/12,77530870,102378176
(주)캠시스,050110,2019/12,105945547,132235387
(주)컴투스,078340,2011/12,71564182,70004527
(주)컴투스,078340,2012/12,92973704,91148753
(주)컴투스,078340,2013/12,110025605,107900243
(주)컴투스,078340,2014/12,211396546,210577306
(주)컴투스,078340,2015/12,507189579,509006126
(주)컴투스,078340,2016/12,629945641,634982805
(주)컴투스,078340,2017/12,754790206,760931368
(주)컴투스,078340,2018/12,837386728,844496535
(주)컴투스,078340,2019/12,917417661,925443475
(주)컴투스홀딩스,063080,2011/12,68088118,68284539
(주)컴투스홀딩스,063080,2012/12,88772169,90756741
(주)컴투스홀딩스,063080,2013/12,162714646,166523996
(주)컴투스홀딩스,063080,2014/12,176972167,193664165
(주)컴투스홀딩스,063080,2015/12,174435566,212407193
(주)컴투스홀딩스,063080,2016/12,162843037,236378676
(주)컴투스홀딩스,063080,2017/12,141932588,244476748
(주)컴투스홀딩스,063080,2018/12,105386662,243896067
(주)컴투스홀딩스,063080,2019/12,96469581,254835249
(주)케스피온,079190,2011/12,32268592,35009646
(주)케스피온,079190,2012/12,29278849,32207750
(주)케스피온,079190,2013/12,37803014,
(주)케스피온,079190,2014/12,37529468,37233643
(주)케스피온,079190,2015/12,41812344,43904479
(주)케스피온,079190,2016/12,44659875,44386745
(주)케스피온,079190,2017/12,56360769,52296858
(주)케스피온,079190,2018/12,37565085,29825398
(주)케스피온,079190,2019/12,37990083,29852053
(주)케어랩스,263700,2018/12,59322678,64018707
(주)케어랩스,263700,2019/12,64208876,67471733
(주)케어젠,214370,2015/12,241116903,
(주)케어젠,214370,2016/12,215094143,219701068
(주)케어젠,214370,2017/12,206998274,210396997
(주)케어젠,214370,2018/12,206274723,204671677
(주)케어젠,214370,2019/12,219511465,216876079
(주)케이비지,318000,2019/12,25685219,
(주)케이사인,192250,2014/12,39071454,38895207
(주)케이사인,192250,2015/12,47458078,48187136
(주)케이사인,192250,2016/12,52639986,53104781
(주)케이사인,192250,2017/12,47194428,48413435
(주)케이사인,192250,2018/12,51524785,52037326
(주)케이사인,192250,2019/12,54267794,56179057
(주)케이씨,029460,2011/12,181901522,200106196
(주)케이씨,029460,2012/12,188806033,207792286
(주)케이씨,029460,2013/12,206229054,240368190
(주)케이씨,029460,2014/12,226925319,262724733
(주)케이씨,029460,2015/12,259724179,302854889
(주)케이씨,029460,2016/12,286420432,340100957
(주)케이씨,029460,2017/12,155906996,247672050
(주)케이씨,029460,2018/12,307264710,414605508
(주)케이씨,029460,2019/12,386851586,507285100
(주)케이씨씨,002380,2011/12,4942667362,5025481558
(주)케이씨씨,002380,2012/12,4868991193,4961901908
(주)케이씨씨,002380,2013/12,4990082252,5093254869
(주)케이씨씨,002380,2014/12,6082813898,6229307774
(주)케이씨씨,002380,2015/12,5715980617,5868653488
(주)케이씨씨,002380,2016/12,5808678038,5966925432
(주)케이씨씨,002380,2017/12,5709339009,5866256798
(주)케이씨씨,002380,2018/12,5594551148,5741346635
(주)케이씨씨,002380,2019/12,4439218648,4453226856
(주)케이씨씨건설,021320,2011/12,419961281,419505672
(주)케이씨씨건설,021320,2012/12,421166108,422470768
(주)케이씨씨건설,021320,2013/12,279747006,280025279
(주)케이씨씨건설,021320,2014/12,386256574,385841609
(주)케이씨씨건설,021320,2015/12,299014758,298860750
(주)케이씨씨건설,021320,2016/12,310183794,310017288
(주)케이씨씨건설,021320,2017/12,338272336,338134767
(주)케이씨씨건설,021320,2018/12,353698500,353617882
(주)케이씨씨건설,021320,2019/12,377535721,
(주)케이씨아이,036670,2011/12,32174766,
(주)케이씨아이,036670,2012/12,33459028,
(주)케이씨아이,036670,2013/12,37593451,
(주)케이씨아이,036670,2014/12,40338922,
(주)케이씨아이,036670,2015/12,44167483,
(주)케이씨아이,036670,2016/12,46974946,
(주)케이씨아이,036670,2017/12,48982901,
(주)케이씨아이,036670,2018/12,55522536,
(주)케이씨아이,036670,2019/12,65087965,
(주)케이씨에스,115500,2011/12,15836972,
(주)케이씨에스,115500,2012/12,17076855,
(주)케이씨에스,115500,2013/12,17346207,
(주)케이씨에스,115500,2014/12,18176444,
(주)케이씨에스,115500,2015/12,17565518,
(주)케이씨에스,115500,2016/12,17710043,
(주)케이씨에스,115500,2017/12,18198543,
(주)케이씨에스,115500,2018/12,19430413,
(주)케이씨에스,115500,2019/12,20692597,
(주)케이씨텍,281820,2017/12,204956984,
(주)케이씨텍,281820,2018/12,256969602,
(주)케이씨텍,281820,2019/12,288481411,
(주)케이씨티,089150,2011/12,35725940,
(주)케이씨티,089150,2012/12,37564117,
(주)케이씨티,089150,2013/12,39142582,
(주)케이씨티,089150,2014/12,39392640,
(주)케이씨티,089150,2015/12,38461191,
(주)케이씨티,089150,2016/12,39071327,
(주)케이씨티,089150,2017/12,40419434,
(주)케이씨티,089150,2018/12,39133159,
(주)케이씨티,089150,2019/12,36892432,
(주)케이씨티시,009070,2011/12,143014105,148377731
(주)케이씨티시,009070,2012/12,146631027,148103452
(주)케이씨티시,009070,2013/12,123614474,152315382
(주)케이씨티시,009070,2014/12,128546278,164964036
(주)케이씨티시,009070,2015/12,138124440,172021197
(주)케이씨티시,009070,2016/12,150876724,178530327
(주)케이씨티시,009070,2017/12,156209734,184377232
(주)케이씨티시,009070,2018/12,164001757,189643067
(주)케이씨티시,009070,2019/12,169557698,197321263
(주)케이씨피드,025880,2011/12,46401213,46765169
(주)케이씨피드,025880,2012/12,50861189,48988840
(주)케이씨피드,025880,2013/12,52869271,49451011
(주)케이씨피드,025880,2014/12,48853816,46554487
(주)케이씨피드,025880,2015/12,49560574,44140243
(주)케이씨피드,025880,2016/12,57860692,52101914
(주)케이씨피드,025880,2017/12,58960670,58621330
(주)케이씨피드,025880,2018/12,59226219,59351785
(주)케이씨피드,025880,2019/12,52604961,52446555
(주)케이아이엔엑스,093320,2011/12,30112159,30373688
(주)케이아이엔엑스,093320,2012/12,33203229,34468118
(주)케이아이엔엑스,093320,2013/12,37433178,39836015
(주)케이아이엔엑스,093320,2014/12,41082528,45043374
(주)케이아이엔엑스,093320,2015/12,44941663,49326695
(주)케이아이엔엑스,093320,2016/12,49336461,55012575
