회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),재고자산(*)(IFRS),재고자산(*)(IFRS연결)
한국전력공사(주),15760,Dec-20,1.13103E+11,2.03142E+11,71462042000,1.68709E+11,9289189000,20561941000,53331431000,70666846000,203472000,6742909000
한국전력기술(주),52690,Dec-10,570937971,,56712933,,453368329,,339893545,,1585364,
한국전력기술(주),52690,Dec-11,739893313,,80312632,,542495338,,379628934,,1927,
한국전력기술(주),52690,Dec-12,861882138,,99770075,,637560492,,425968698,,48349,
한국전력기술(주),52690,Dec-13,760503659,,150046986,,478851129,,382049946,,2281615,
한국전력기술(주),52690,Dec-14,777612450,,290233461,,355292164,,407130507,,1599,
한국전력기술(주),52690,Dec-15,839120535,,337840859,,320404814,,400749872,,0,
한국전력기술(주),52690,Dec-16,775474577,,328118689,,255846357,,410687549,,0,
한국전력기술(주),52690,Dec-17,762165844,,314362618,,257528889,,457031472,,0,
한국전력기술(주),52690,Dec-18,771479987,,300680323,,281389537,,461380108,,0,
한국전력기술(주),52690,Dec-19,735206871,,290322843,,257592435,,492212759,,0,
한국전력기술(주),52690,Dec-20,699243766,700291402,281845430,281886885,235805180,237874869,499074513,499074513,0,0
한국전자금융(주),63570,Dec-10,110336491,115716081,37124012,41690607,45602471,48381999,69850385,72435102,45674,416405
한국전자금융(주),63570,Dec-11,115726606,122404624,37089085,41007202,52681367,57107365,71582075,74027220,250026,949799
한국전자금융(주),63570,Dec-12,120699200,128990884,39604243,40934740,55708582,62857943,74280233,76737206,183762,2614887
한국전자금융(주),63570,Dec-13,130009615,131071258,34893520,35798443,65018860,66822583,83135478,85425453,660705,1120843
한국전자금융(주),63570,Dec-14,129501917,129791372,35017688,36170103,80216124,81939817,88075948,89649551,1107760,1107760
한국전자금융(주),63570,Dec-15,162727145,186860381,37156973,43169932,81504598,102481396,95870906,104266321,685277,5925969
한국전자금융(주),63570,Dec-16,200991762,221789132,38492656,44333420,114449658,138811795,106916419,116472475,513777,1566285
한국전자금융(주),63570,Dec-17,265881789,381285563,44358758,69011795,132767276,249932832,117866723,157106393,1410033,2296182
한국전자금융(주),63570,Dec-18,381877405,410851152,76922413,84688788,204554949,237660647,155839556,164982753,1241314,3730493
한국전자금융(주),63570,Dec-19,418595503,455809892,89507312,115423207,197220429,220297476,155874839,162219195,881445,2579642
한국전자금융(주),63570,Dec-20,433291897,477935594,95600736,140366670,198779715,210782607,156492148,157569376,2171833,3856685
한국전자인증(주),41460,Dec-10,27452383,,841119,,24276934,,18691225,,26451,
한국전자인증(주),41460,Dec-11,31739238,,613053,,25332250,,20319817,,153738,
한국전자인증(주),41460,Dec-12,34388955,33795515,642716,701762,27416371,30131904,22616653,22008178,135264,135264
한국전자인증(주),41460,Dec-13,37505566,35589598,806311,854194,28486980,32104228,25450535,23403167,71590,71590
한국전자인증(주),41460,Dec-14,42213954,38786130,1017111,1039699,28389346,33988318,29483581,25885539,175428,175428
한국전자인증(주),41460,Dec-15,40969039,42081764,664407,685235,33279755,37891446,27339789,27443589,279046,279046
한국전자인증(주),41460,Dec-16,46478671,46225243,582131,586713,35361089,42194869,31964171,31663961,77001,77001
한국전자인증(주),41460,Dec-17,48167920,48493863,586683,590080,38489612,42440158,33194960,33330059,177687,177687
한국전자인증(주),41460,Dec-18,52338956,52746564,559970,587729,42552548,46473931,34926637,35125221,233733,257570
한국전자인증(주),41460,Dec-19,57137539,57585101,477686,503649,49068591,52480625,40490295,40668021,231786,256169
한국전자인증(주),41460,Dec-20,57577668,58406519,482526,509569,37575177,49967153,40268712,40425701,229007,253444
한국정밀기계(주),101680,Dec-10,212343458,,24036441,,163190374,,150580876,,90019821,
한국정밀기계(주),101680,Dec-11,225926186,,24319945,,176761360,,153869537,,94863144,
한국정밀기계(주),101680,Dec-12,214365168,,18245767,,163681449,,157499723,,96576539,
한국정밀기계(주),101680,Dec-13,198459827,,17672744,,150262197,,152041923,,94586301,
한국정밀기계(주),101680,Dec-14,184638639,,16444465,,136262143,,138106033,,83651971,
한국정밀기계(주),101680,Dec-15,158994096,,15066799,,109441453,,127127097,,79033741,
한국정밀기계(주),101680,Dec-16,137066292,,13527082,,95831436,,108644657,,73456135,
한국정밀기계(주),101680,Dec-17,109120353,,13298823,,81034507,,77784064,,55739776,
한국정밀기계(주),101680,Dec-18,90621807,,12639131,,68017363,,57477260,,46283364,
한국정밀기계(주),101680,Dec-19,86045248,,11941112,,63194052,,56829915,,41128122,
한국정밀기계(주),101680,Dec-20,73694809,,11854990,,51924085,,43306110,,37108173,
한국정보공학(주),39740,Dec-10,88236199,90377198,4148744,5178479,50756074,53626750,61058822,61375001,10446803,10587815
한국정보공학(주),39740,Dec-11,89788710,98589004,4153962,11875204,51885244,61171684,60280026,59105071,9654960,12013747
한국정보공학(주),39740,Dec-12,104416567,109261921,4182871,4523152,66618718,67839812,58982701,58295130,13957669,14743185
한국정보공학(주),39740,Dec-13,98563862,104739412,4181868,4437699,58944853,60479205,56325758,61192762,10560069,11056561
한국정보공학(주),39740,Dec-14,96307188,104985798,4085486,6271986,56758837,62209384,54843748,61712027,9458992,10130330
한국정보공학(주),39740,Dec-15,93355566,102237297,4293264,7258319,50626519,59538421,55755220,61889504,9585173,10047355
한국정보공학(주),39740,Dec-16,83850111,85235736,4165815,9978687,47019728,49273649,51398228,50297039,9183510,9544031
한국정보공학(주),39740,Dec-17,98583400,99380104,3996820,8256004,61878545,65879553,51962649,49287023,14378846,14753841
한국정보공학(주),39740,Dec-18,61954670,63305210,3884986,4109030,29509595,36468867,40785322,39429062,4486634,4834896
한국정보공학(주),39740,Dec-19,83740169,85133950,4335938,5641096,49548614,55701049,42645155,40763339,16260919,16529594
한국정보공학(주),39740,Dec-20,74276907,76024287,3040222,4406701,41514123,47524286,39577066,36404381,7106702,7139493
한국정보인증(주),53300,Dec-14,59427601,58926963,10607419,10651729,40894887,41136977,43576885,43150041,38646,38646
한국정보인증(주),53300,Dec-15,66217778,65783225,9358333,9376484,42427477,42761963,48648951,48249148,46675,46675
한국정보인증(주),53300,Dec-16,88629741,88029815,8127678,8175530,64350293,64747439,70268616,69631694,19646,19646
한국정보인증(주),53300,Dec-17,93235749,93375453,7440259,7511623,49596371,49845153,73837022,74076702,52840,52840
한국정보인증(주),53300,Dec-18,100101105,100615835,9936071,9989986,68426527,69693958,79365202,79948840,30293,30293
한국정보인증(주),53300,Dec-19,109810396,109192283,10003417,10488882,72639350,73242007,85799222,85228915,34297,34441
한국정보인증(주),53300,Dec-20,117550242,118767769,11628155,12093044,79280569,79619297,89824938,90706272,5857,6630
한국정보통신(주),25770,Dec-10,101701153,101191051,30073748,30131743,39734882,49026879,49461651,48937220,1240053,1240053
한국정보통신(주),25770,Dec-11,118112514,117132501,32393319,32439578,50668338,57725596,59409999,58374657,679595,679595
한국정보통신(주),25770,Dec-12,132061596,130146232,31008238,31043444,66567043,71070941,68456613,66435693,1193577,1193577
한국정보통신(주),25770,Dec-13,155109409,152626099,33049755,33071680,86450198,88472113,84905609,82293643,1228103,1228103
한국정보통신(주),25770,Dec-14,180291025,177793676,30634124,30643881,103483450,107278078,100910137,98305949,1113346,1113346
한국정보통신(주),25770,Dec-15,209875844,207992388,30399516,30409734,131118237,134646049,121628163,119533638,1291654,1291654
한국정보통신(주),25770,Dec-16,238430863,237635369,28220804,28229960,154116825,159269495,148098834,147060352,1960874,1960874
한국정보통신(주),25770,Dec-17,265654516,264909032,24394189,24403353,176650290,180571202,168449229,167396615,2752446,2752446
한국정보통신(주),25770,Dec-18,290157439,288596585,15652063,15876205,214871231,216186032,186469063,184562600,3250247,3250247
한국정보통신(주),25770,Dec-19,353432003,353591699,10626949,10655354,267753024,264830064,202334812,202265843,7260922,7268922
한국정보통신(주),25770,Dec-20,323193859,325632587,6465242,6484847,249927033,250264724,204595095,206609749,8559989,8567989
한국조선해양(주),9540,Dec-10,28570050624,46853900855,7844290023,14779131903,11511078866,22929058687,13072553186,16022923024,2423857824,5039417149
한국조선해양(주),9540,Dec-11,29920497557,49000816098,8137085222,15564732167,11605944248,23076370100,14719276689,18176519067,2834685760,6478092980
한국조선해양(주),9540,Dec-12,30637881717,49273175894,8145864317,15556464149,13260608268,25278627247,15189935503,18741351195,2886179999,6191140271
한국조선해양(주),9540,Dec-13,32131726148,53204971621,8062509717,15712997462,14815737605,29254183750,15580311511,19029591757,2584221399,6129287249
한국조선해양(주),9540,Dec-14,31999358865,53384417841,8255085223,16060222102,14778729467,29871608665,13773204814,16638575662,3111765221,5822203196
한국조선해양(주),9540,Dec-15,30184780734,49469064992,8063522143,16027157696,13387654798,27096467095,12371788827,15426103573,2621567880,4466387289
한국조선해양(주),9540,Dec-16,29566889206,48949259814,9093570754,18729240248,12372120461,25864818442,13819537087,17786561649,1733645065,3879525758
한국조선해양(주),9540,Dec-17,19930215070,30408847507,7511679196,11046256085,8552688501,17663719902,10495374750,12372037982,597116768,845360005
한국조선해양(주),9540,Dec-18,19677950990,24729898792,6872167105,10269011371,8499955820,12316692940,11398537924,13110963372,650278712,1009063255
한국조선해양(주),9540,Dec-19,11272534689,25055372817,606442206,9946724472,1425352407,12545988679,10861690982,12926315162,1681881,1318325637
한국조선해양(주),9540,Dec-20,10898783668,25244191252,667359561,9970539162,1422140736,13001432736,10550514769,12421225434,634319,1252994979
한국주강(주),25890,Dec-10,93842931,,9629523,,45036156,,81248669,,6089133,
한국주강(주),25890,Dec-11,83528606,,9854476,,47140128,,73798818,,7788364,
한국주강(주),25890,Dec-12,76068479,,9380219,,44598193,,71305805,,6128356,
한국주강(주),25890,Dec-13,78185339,,8290096,,43927129,,72813316,,6247151,
한국주강(주),25890,Dec-14,75730590,,7800091,,39408757,,66477319,,8222190,
한국주강(주),25890,Dec-15,70437858,,7681226,,34783257,,66122587,,5513535,
한국주강(주),25890,Dec-16,64842182,,7266448,,39239016,,62698279,,4751343,
한국주강(주),25890,Dec-17,84927734,,44181771,,33987247,,56345214,,7058175,
한국주강(주),25890,Dec-18,60348395,,40711194,,13551638,,45162766,,4362446,
한국주강(주),25890,Dec-19,48507646,,28758716,,12835426,,32212273,,5459662,
한국주강(주),25890,Dec-20,46460626,,27342559,,13913026,,30013406,,4592058,
한국주철관공업(주),970,Mar-10,260918753,292764082,93814813,107276747,142679059,162383724,208696810,208696810,72831758,93289851
한국주철관공업(주),970,Mar-11,270993669,344381848,103459713,133880045,124752890,185745529,208201614,212776151,66317999,101402071
한국주철관공업(주),970,Mar-12,271074311,333471929,101892040,130104626,125776925,178777614,210694323,215393957,66175619,101827660
한국주철관공업(주),970,Mar-13,274763375,333174658,103065466,128356556,127446014,180025335,216696059,218445139,68811986,105500031
한국주철관공업(주),970,Mar-14,262695121,319386331,102956272,126193947,116049662,168989133,216351723,219139936,53209625,92795665
한국주철관공업(주),970,Mar-15,250895870,300739840,101178288,123937194,105253175,151829332,214792514,224351087,46699349,70220476
한국주철관공업(주),970,Mar-16,260162849,323376593,98956786,135948593,101227881,158481360,215215060,235419081,39149235,57223061
한국주철관공업(주),970,Mar-17,253806727,334728979,96100645,137196430,97475868,167846822,216240552,255096611,29996638,74870066
한국주철관공업(주),970,Mar-18,248867624,340407803,88740842,130133823,93799886,172982977,214519489,261919891,32849220,86971750
한국주철관공업(주),970,Mar-19,263831321,351976405,91562768,132289889,97509595,175203690,219722742,268919643,45810475,88823683
한국주철관공업(주),970,Mar-20,266199439,356691627,89816417,128622206,95747353,174644780,219769858,278126298,54206978,104375538
한국지역난방공사,71320,Dec-10,3823490117,4205957587,3145738985,3492343273,526955702,568170584,1399608698,1402921684,39940521,43220304
한국지역난방공사,71320,Dec-11,4198284591,4581802816,3534329708,3887611283,512880626,549321716,1400703614,1380336568,53455253,56405999
한국지역난방공사,71320,Dec-12,4512013345,4892422214,3695213119,4035073788,627367279,669568169,1551754006,1523131408,59450701,62287276
한국지역난방공사,71320,Dec-13,4646822799,5007901742,3887729339,4209766413,571359154,615175420,1628021183,1600531220,48957033,51596482
한국지역난방공사,71320,Dec-14,4741581258,,3952796137,,630309397,,1633131474,,50214618,
한국지역난방공사,71320,Dec-15,4843831864,,4209509227,,469110734,,1721654077,,41443675,
한국지역난방공사,71320,Dec-16,5133804857,,4536404017,,446926243,,1805003172,,37182741,
한국지역난방공사,71320,Dec-17,5721590909,,4908266648,,617914660,,1829732553,,56323832,
한국지역난방공사,71320,Dec-18,5657998589,5657998589,4779888351,4779888351,641291173,641989643,1560152486,1560152486,33077728,33077728
한국지역난방공사,71320,Dec-19,5891342567,5892614210,4954969645,4955738370,588090213,590505904,1529393588,1529393588,34756726,34756726
한국지역난방공사,71320,Dec-20,6071857453,6073139097,5079269426,5080335187,581767819,583905706,1803734802,1803734802,38853308,38853308
한국철강(주),104700,Dec-10,978420389,,514763206,,424234061,,722698233,,121492215,
한국철강(주),104700,Dec-11,1015150137,,474059181,,503714731,,674020515,,153898969,
한국철강(주),104700,Dec-12,936810385,,443092458,,460604367,,680820131,,128162061,
한국철강(주),104700,Dec-13,907187123,,433661811,,428296694,,686717446,,136242845,
한국철강(주),104700,Dec-14,901950212,,423701266,,425794530,,690828974,,115814092,
한국철강(주),104700,Dec-15,896577601,,425012456,,435601056,,728816347,,75648412,
한국철강(주),104700,Dec-16,941767002,,409431373,,492203862,,768948038,,77231167,
한국철강(주),104700,Dec-17,885882136,,275891458,,582559040,,718280671,,82242532,
한국철강(주),104700,Dec-18,909037196,,273513604,,612363255,,717250259,,82799240,
한국철강(주),104700,Dec-19,873216580,,278834331,,572351359,,724936549,,81323337,
한국철강(주),104700,Dec-20,868775458,,273609790,,576286145,,696830671,,50330450,
한국컴퓨터(주),54040,Dec-10,103919220,103862032,20903068,24459043,67633296,67148658,63274498,62953973,20626488,20626488
한국컴퓨터(주),54040,Dec-11,105339030,104538691,17551469,21140492,82773681,82600955,66501248,65612818,17844694,17844694
한국컴퓨터(주),54040,Dec-12,107151609,106839059,32092906,34884652,70702871,70808884,70011199,69804666,10482756,10482756
한국컴퓨터(주),54040,Dec-13,106474696,106390328,29739937,32111455,72649437,72629118,80363840,80295565,11767829,11767829
한국컴퓨터(주),54040,Dec-14,109131429,109083768,36667787,37949348,69462987,70236622,85047945,85047945,9575646,9575646
한국컴퓨터(주),54040,Dec-15,106555950,106564426,31048955,31048955,73514816,73730596,92157881,92161282,7011920,7011920
한국컴퓨터(주),54040,Dec-16,110612991,116752528,27678295,34740598,74698081,78491405,97161943,97093599,8156040,8156040
한국컴퓨터(주),54040,Dec-17,125881533,146066345,16527141,36781016,72812815,80389902,100887163,94670193,4242473,11387784
한국컴퓨터(주),54040,Dec-18,123554007,135316307,15668087,34584416,71750080,71936443,100137845,86490764,2318798,10389537
한국컴퓨터(주),54040,Dec-19,114006478,128593746,12686704,30715434,67387132,66496426,98053420,93995744,3064283,4997031
한국컴퓨터(주),54040,Dec-20,118207038,143139627,12422959,27925665,71901633,84239550,98360624,101835725,4345834,8146895
한국콜마(주),161890,Mar-13,223790131,230013673,67651852,76203597,146851320,148255899,99459862,97807112,32904391,35693955
한국콜마(주),161890,Dec-14,318976923,336375678,111690396,121404542,198389931,208861760,175960089,179796644,33898641,37293472
한국콜마(주),161890,Dec-15,318645577,344296273,128797652,145845456,174013339,185567942,213974404,220683680,41118695,45808317
한국콜마(주),161890,Dec-16,392723444,492928108,150172231,184945249,195958464,264054334,260660580,287686856,56928121,86075137
한국콜마(주),161890,Dec-17,542364879,668548554,179038945,236207004,300291537,365921201,297128491,332636543,71596010,105713906
한국콜마(주),161890,Dec-18,881678590,2186418082,182028821,421270923,255765787,555180682,441275424,809826828,82774299,176829820
한국콜마(주),161890,Dec-19,1006724225,2400309459,178271987,466944474,307019951,646020460,483880560,847872907,65839323,160663175
한국콜마(주),161890,Dec-20,1081269438,2489599417,109553690,472695997,463329528,775228938,594936686,999242017,37600656,148592292
한국콜마홀딩스(주),24720,Mar-10,168828217,,55844674,,77609043,,98189800,,17475808,
한국콜마홀딩스(주),24720,Mar-11,211304397,226518022,58528297,73620840,104718817,119062775,118514178,123201733,33941204,37036194
한국콜마홀딩스(주),24720,Mar-12,244785701,295606988,65574871,112645879,111988604,130409453,124125079,139347044,33260181,40965381
한국콜마홀딩스(주),24720,Mar-13,174475941,266882024,2213373,50618935,8575555,50940546,153656146,184210176,0,15295490
한국콜마홀딩스(주),24720,Dec-14,225561513,378190350,3568588,70541232,53045292,124025515,155834221,229504581,0,19046186
한국콜마홀딩스(주),24720,Dec-15,310364477,499515755,709667,83578394,117096451,215385495,154243798,267823763,0,27372264
한국콜마홀딩스(주),24720,Dec-16,328504460,567569888,143398,91324584,88943560,209901118,159820286,319079336,0,23584874
한국콜마홀딩스(주),24720,Dec-17,372323092,746857715,525854,129257594,84409814,284841268,163677178,392222729,0,42797402
한국콜마홀딩스(주),24720,Dec-18,483293640,881687299,13011168,143079715,21019451,230116598,215505048,495422341,0,51856951
한국콜마홀딩스(주),24720,Dec-19,537604325,1095090642,14740956,230982934,8356894,307051620,236100847,603778421,0,71747049
한국콜마홀딩스(주),24720,Dec-20,588155253,1218505783,17318017,224788208,85155577,405874425,357535650,787609056,0,67700272
한국타이어앤테크놀로지(주),161390,Dec-12,4374940777,7182454444,1462033968,3571590662,1993640133,3336866821,2648682668,3221485621,443023392,1391723116
한국타이어앤테크놀로지(주),161390,Dec-13,4656057937,7776713391,1377517857,3497977900,2288108445,3952244215,3065265325,3924135810,455185984,1472464615
한국타이어앤테크놀로지(주),161390,Dec-14,5111901392,8320082169,1392190722,4020353224,2466120712,3879785423,3395184685,4516473178,401086550,1446023588
한국타이어앤테크놀로지(주),161390,Dec-15,5909355631,9496138132,1500907051,4493966945,1711032001,3388781054,3682306629,5140788202,378272465,1430323118
한국타이어앤테크놀로지(주),161390,Dec-16,5968767032,9621973239,1545616412,4699252646,1874163605,3293061658,4050999058,5961479320,349874862,1436307176
한국타이어앤테크놀로지(주),161390,Dec-17,6015970961,9518786151,1531654215,4317370358,1849739350,3534446756,4307603818,6373506245,342250881,1494391162
한국타이어앤테크놀로지(주),161390,Dec-18,6284507359,9796442247,1504947783,4225226632,2029213971,3653188149,4494572075,6790312968,339777939,1598471564
한국타이어앤테크놀로지(주),161390,Dec-19,6069618535,10164607903,1489437802,4105500675,1796683986,4113714818,4668068350,7187217114,358162545,1725393475
한국타이어앤테크놀로지(주),161390,Dec-20,6429887711,10658547889,1557670864,3901607189,2008798930,4688230159,4671291693,7412147522,362536957,1562764801
한국프랜지공업(주),10100,Dec-10,409216678,549545002,107404321,158464481,246627968,361220812,194299274,246479580,96960026,114154205
한국프랜지공업(주),10100,Dec-11,449302987,601235596,108282812,163251942,277119779,397116134,191796572,249396299,114507190,130036580
한국프랜지공업(주),10100,Dec-12,487067737,614503505,127952652,185525555,300275825,387958294,187220229,255858915,129156962,142938420
한국프랜지공업(주),10100,Dec-13,471732982,611838947,133549822,197147308,275241216,371654089,191335395,265315719,108174896,121419222
한국프랜지공업(주),10100,Dec-14,470041410,656706479,139639238,228842807,266543447,384313101,187766941,262864137,112751970,129657101
한국프랜지공업(주),10100,Dec-15,492981777,717080889,146410502,253903325,282338447,414512774,191821847,275431898,104145194,123175622
한국프랜지공업(주),10100,Dec-16,467495807,733030315,141998103,267549217,261796702,410555425,198348999,288746716,104125434,127104927
한국프랜지공업(주),10100,Dec-17,431785833,632537110,139912076,239374579,228951768,323770305,179571360,222774858,96173904,123247526
한국프랜지공업(주),10100,Dec-18,432748240,640611046,130992800,235526696,248117491,343267107,178549498,220378356,98852869,123650109
한국프랜지공업(주),10100,Dec-19,433269920,652275270,132007187,236469867,261533846,370275952,187227541,228131227,87101951,113637096
한국프랜지공업(주),10100,Dec-20,437178537,667998510,131606825,232165601,259364067,385073302,188080551,236960324,72335544,99781951
한국항공우주산업(주),47810,Dec-11,1755769881,1755476405,375320584,375381617,1074007863,1074324541,846462625,845567953,286284794,286284794
한국항공우주산업(주),47810,Dec-12,1892674354,1892522284,401640828,401683853,1182577472,1182706763,888189250,887335811,349711785,349711785
한국항공우주산업(주),47810,Dec-13,1976019149,1976071382,493676308,493689033,1144373038,1144663222,961707834,961562401,359325001,359325001
한국항공우주산업(주),47810,Dec-14,2108984827,2108950275,494490733,494495716,1250238422,1250271101,1000753560,1000700394,433095108,433095108
한국항공우주산업(주),47810,Dec-15,2808012795,2808157935,506931710,506943034,1912674940,1912706305,1214325139,1214449867,466848702,466848702
한국항공우주산업(주),47810,Dec-16,2980368470,2980840123,522041856,522062503,2023872697,2023911666,1445122884,1445575603,506266182,506266182
한국항공우주산업(주),47810,Dec-17,3164601115,3166223009,547308363,547324600,1974448740,1974524973,1138858167,1140405157,464115988,464115988
한국항공우주산업(주),47810,Dec-18,3735000646,3755863511,535876186,571368928,2339640074,2409543953,1049313587,1052906093,1288666996,1290887619
한국항공우주산업(주),47810,Dec-19,4320002472,4367135609,672537123,746251536,2589084019,2654780536,1187061321,1183160662,1194854149,1200362206
한국항공우주산업(주),47810,Dec-20,5114001345,5159070657,816896968,917149499,3116348185,3152282138,1245577771,1234279920,1191961966,1197136963
한국화장품(주),123690,Dec-10,110847577,119689494,24462233,29146424,37646326,46520991,76341332,76257187,5688341,9623970
한국화장품(주),123690,Dec-11,130731648,123346867,24172277,30298462,32786421,44164453,76951496,59730907,6856544,12099754
한국화장품(주),123690,Dec-12,133672653,113557331,24221655,30444232,41689995,37207314,70352634,40095560,5618443,11559692
한국화장품(주),123690,Dec-13,98032891,108902651,23520792,27745067,23509874,37616839,23894240,23894240,5807724,12688040
한국화장품(주),123690,Dec-14,74533611,91230283,9270853,15978965,47077447,63879748,50441772,50441772,4983542,11880929
한국화장품(주),123690,Dec-15,52685993,72898699,5837374,14596989,27104226,45753284,45557767,41479891,6144938,13953393
한국화장품(주),123690,Dec-16,65038446,99299898,6185873,18550960,33462577,70351731,55692395,55692395,6555584,18160931
한국화장품(주),123690,Dec-17,66750702,99397360,6278286,19128388,25650987,67475487,59311610,59311610,7270687,18570061
한국화장품(주),123690,Dec-18,65665379,95021031,5958146,18354340,23136984,61934401,54051189,52778098,7453755,17039704
한국화장품(주),123690,Dec-19,51937089,81307960,2451612,19070750,24798919,47594432,35700493,35193457,4733237,13914227
한국화장품(주),123690,Dec-20,43031783,75378062,2417300,13750961,28130042,47004860,30826771,29518687,3633146,12944000
한라아이엠에스(주),92460,Dec-10,54105167,55300039,4817484,4882001,42423792,43290856,48200902,48931393,2595236,2595236
한라아이엠에스(주),92460,Dec-11,60816159,61295055,17611086,20973245,31504586,32625096,50349605,50295230,4975547,4975547
한라아이엠에스(주),92460,Dec-12,71635731,71188501,15958270,18071432,38423332,39101636,54652132,53513421,3731341,3843221
한라아이엠에스(주),92460,Dec-13,79845962,81649158,18327220,20315219,47186285,47740350,53698133,54881355,5531642,5723909
한라아이엠에스(주),92460,Dec-14,84571556,86157799,18291677,20245857,54867499,55572488,57558077,58607050,8520274,8814490
한라아이엠에스(주),92460,Dec-15,90203152,92306826,26946865,28856056,51257280,52460677,64086002,65750842,9232410,9683110
한라아이엠에스(주),92460,Dec-16,89313333,91257606,26415834,28161956,48332838,49754822,67772220,69402297,6890130,7366983
한라아이엠에스(주),92460,Dec-17,96800124,99173676,27382131,28988423,53432772,54933135,71518860,73477272,6210141,6516735
한라아이엠에스(주),92460,Dec-18,102777088,105176904,33041504,34539651,49826331,51837700,74715374,76512255,9872238,10303948
한라아이엠에스(주),92460,Dec-19,110090605,112841733,39780737,41285205,43050733,45350315,78747769,80931717,11275170,11691384
한라아이엠에스(주),92460,Dec-20,126878962,129827327,38294908,39742139,50301553,53124430,79126657,81227529,11093161,11652569
한미반도체(주),42700,Dec-10,230652799,236654967,40360793,52682477,129765834,136464997,168342992,169588719,29760158,34337387
한미반도체(주),42700,Dec-11,198575006,204374193,46322932,57148203,98776798,102960711,168318832,169789986,37666309,39374210
한미반도체(주),42700,Dec-12,223842195,230991973,48659220,58342281,121421853,127560444,183590611,183034689,31033514,33852515
한미반도체(주),42700,Dec-13,232877174,240728439,52791254,77167910,113691211,124386239,183643679,182717293,40610226,43372100
한미반도체(주),42700,Dec-14,248260075,,51092630,,137028538,,204953051,,38594959,
한미반도체(주),42700,Dec-15,241383463,225559496,50200425,50323868,108768707,113161992,209955867,193961276,41823265,41823265
한미반도체(주),42700,Dec-16,280434488,284988380,52507677,52648053,155065126,175039693,204792613,209344806,38151568,38188986
한미반도체(주),42700,Dec-17,293986174,285064244,57309759,57392337,159237284,165096575,215127571,206173287,29937736,29975351
한미반도체(주),42700,Dec-18,241520337,246028948,76127873,76172013,112578694,113439022,210661463,215557067,42490196,42519805
한미반도체(주),42700,Dec-19,255001908,257474681,89884954,89904012,129108920,129499857,216792006,219705202,38910775,38941745
한미반도체(주),42700,Dec-20,322292688,326966868,90251239,90277285,208594111,208937099,251493491,257090543,48230153,48281340
한미사이언스(주),8930,Dec-10,433234083,427550253,12753179,12756931,23077274,23460894,412275410,405619756,0,41250
한미사이언스(주),8930,Dec-11,413995597,406164685,12511491,12521477,16627573,16967330,381039200,372254088,0,47343
한미사이언스(주),8930,Dec-12,428550063,485394283,15164082,15329600,17440744,73689080,390315434,393892844,0,18809737
한미사이언스(주),8930,Dec-13,441693591,579822998,14671585,19405522,17317713,148458346,400027493,409065759,0,70645375
한미사이언스(주),8930,Dec-14,491731127,742795234,18550952,23503104,32628501,271126731,398515298,417711809,0,114958162
한미사이언스(주),8930,Dec-15,620989636,932024384,19964570,24822866,200384369,430392673,504066541,584249645,0,92576292
한미사이언스(주),8930,Dec-16,663800856,969248669,22938763,27749747,92639274,329993311,564138433,647563850,0,95666891
한미사이언스(주),8930,Dec-17,629759315,938783180,22459865,27053808,34114020,261257661,565300062,665152242,0,107708562
한미사이언스(주),8930,Dec-18,608792181,916545956,21094304,25717837,18772055,244457071,556228457,653093925,0,102818772
한미사이언스(주),8930,Dec-19,608190470,910832377,20188723,24943226,10527174,217079375,533354181,645687132,0,100883167
한미사이언스(주),8930,Dec-20,607103608,923219549,18898232,24246211,8790540,215727155,526715980,658733646,0,110186057
한미약품(주),128940,Dec-10,724095372,831946437,196407687,275030882,315445292,380715073,318516081,380880277,84162027,116868428
한미약품(주),128940,Dec-11,662074998,787751025,184163610,261467559,278239719,363473075,300725938,378222433,77434869,108242929
한미약품(주),128940,Dec-12,699170537,835591466,172155747,242093099,313664825,416870818,314500220,409343168,78646533,116463109
한미약품(주),128940,Dec-13,719183351,880869229,172954535,259377148,325180231,451772129,343339337,462915049,67022277,105792223
한미약품(주),128940,Dec-14,836632672,1033334526,223230793,327872025,399623593,537719065,439901902,589246166,84561389,133069040
한미약품(주),128940,Dec-15,1484679811,1722592753,277446412,415734361,994263702,1145121146,565292653,744807934,106512461,158143405
한미약품(주),128940,Dec-16,1346175526,1596970589,471032560,598936037,670598131,840741793,535338306,734516954,124047211,190381477
한미약품(주),128940,Dec-17,1391144701,1660934086,682050114,790051542,459543067,658090966,573740227,792424262,172777049,232124403
한미약품(주),128940,Dec-18,1393832332,1691209669,787923201,900316958,355899415,564093421,554838838,789256471,182274394,247755418
한미약품(주),128940,Dec-19,1544610335,1913706258,851501614,991417179,416538419,662204137,545447088,822261425,245168621,326727357
한미약품(주),128940,Dec-20,1502397758,1882026593,849303753,986618389,351235784,614373231,541761663,831889475,232207355,308538231
한성기업(주),3680,Dec-10,148358035,148445213,42579746,42579746,86671972,86512469,57384793,57472371,25731796,25731796
