회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
에스엔케이폴리텍(주),91340,Dec-18,20917815,282148096
에스엔케이폴리텍(주),91340,Dec-19,25933907,338044206
에스엘(주),5850,Mar-11,525578544,966091270
에스엘(주),5850,Dec-12,578105017,1162486576
에스엘(주),5850,Dec-13,577337584,1241660948
에스엘(주),5850,Dec-14,561760086,1359380094
에스엘(주),5850,Dec-15,593583766,1395133199
에스엘(주),5850,Dec-16,638836988,1620581391
에스엘(주),5850,Dec-17,720851055,1489427601
에스엘(주),5850,Dec-18,735139558,1598634354
에스엘(주),5850,Dec-19,1407091294,2262212221
에스와이(주),109610,Dec-15,165623552,261724632
에스와이(주),109610,Dec-16,181798357,306116510
에스와이(주),109610,Dec-17,298641671,393503262
에스와이(주),109610,Dec-18,343028329,419928752
에스와이(주),109610,Dec-19,294915037,380109486
에스지씨에너지(주),5090,Dec-11,280723959,
에스지씨에너지(주),5090,Dec-12,285221128,
에스지씨에너지(주),5090,Dec-13,288199000,290031609
에스지씨에너지(주),5090,Dec-14,283829621,297812164
에스지씨에너지(주),5090,Dec-15,296449058,310295324
에스지씨에너지(주),5090,Dec-16,278126586,297458693
에스지씨에너지(주),5090,Dec-17,310927507,319961347
에스지씨에너지(주),5090,Dec-18,335600373,346781204
에스지씨에너지(주),5090,Dec-19,273589905,284244835
에스지씨이테크건설(주),16250,Dec-11,670297194,699059559
에스지씨이테크건설(주),16250,Dec-12,695594773,785541865
에스지씨이테크건설(주),16250,Dec-13,504100742,667502467
에스지씨이테크건설(주),16250,Dec-14,677698634,877234227
에스지씨이테크건설(주),16250,Dec-15,788563315,1100688301
에스지씨이테크건설(주),16250,Dec-16,843579329,1191570073
에스지씨이테크건설(주),16250,Dec-17,841221413,1465750842
에스지씨이테크건설(주),16250,Dec-18,881992820,1487904768
에스지씨이테크건설(주),16250,Dec-19,1242048953,1698474766
에스지에이(주),49470,Dec-11,40661943,40943094
에스지에이(주),49470,Dec-12,32213681,33987255
에스지에이(주),49470,Dec-13,43180692,51076987
에스지에이(주),49470,Dec-14,40940421,58218926
에스지에이(주),49470,Dec-15,43618539,72075046
에스지에이(주),49470,Dec-16,33463478,109262777
에스지에이(주),49470,Dec-17,37759225,98081509
에스지에이(주),49470,Dec-18,44351155,88885999
에스지에이(주),49470,Dec-19,38700581,81471003
에스지에이솔루션즈(주),184230,Jun-14,,
에스지에이솔루션즈(주),184230,Jun-15,19994383,19994383
에스지에이솔루션즈(주),184230,Dec-16,28402273,49543830
에스지에이솔루션즈(주),184230,Dec-17,20466860,55343525
에스지에이솔루션즈(주),184230,Dec-18,17856882,45381803
에스지에이솔루션즈(주),184230,Dec-19,21614762,45088761
에스지이(주),255220,Dec-18,118477483,145839541
에스지이(주),255220,Dec-19,111440249,132776115
에스케이(주),34730,Dec-11,1619101478,1701763922
에스케이(주),34730,Dec-12,1528627922,2241803020
에스케이(주),34730,Dec-13,1805743164,2301754740
에스케이(주),34730,Dec-14,1974143344,2425966528
에스케이(주),34730,Dec-15,2065032000,39569775000
에스케이(주),34730,Dec-16,3113719000,83617494000
에스케이(주),34730,Dec-17,2477840000,93296368000
에스케이(주),34730,Dec-18,2672412000,1.01502E+11
에스케이(주),34730,Dec-19,3245516000,99264574000
에스케이가스(주),18670,Dec-11,5470288720,7222787081
에스케이가스(주),18670,Dec-12,5090631429,7583747014
에스케이가스(주),18670,Dec-13,4196769654,6672246520
에스케이가스(주),18670,Dec-14,4313542450,5943465084
에스케이가스(주),18670,Dec-15,2826941690,4078985548
에스케이가스(주),18670,Dec-16,3366245664,5254738369
에스케이가스(주),18670,Dec-17,4151828216,6689683934
에스케이가스(주),18670,Dec-18,4808642481,6859163776
에스케이가스(주),18670,Dec-19,3973394871,4931073628
에스케이네트웍스(주),1740,Dec-11,26224418960,27535570532
에스케이네트웍스(주),1740,Dec-12,25511199449,27935503372
에스케이네트웍스(주),1740,Dec-13,23739620447,25975361370
에스케이네트웍스(주),1740,Dec-14,20460418440,22408068204
에스케이네트웍스(주),1740,Dec-15,18681721369,20355840898
에스케이네트웍스(주),1740,Dec-16,17333736978,18457381000
에스케이네트웍스(주),1740,Dec-17,13613184000,15202346000
에스케이네트웍스(주),1740,Dec-18,12409359000,13986475000
에스케이네트웍스(주),1740,Dec-19,10574129000,13054240000
에스케이디스커버리(주),6120,Dec-11,1546107695,8864966852
에스케이디스커버리(주),6120,Dec-12,1476191493,9160084618
에스케이디스커버리(주),6120,Dec-13,1484565401,8256550008
에스케이디스커버리(주),6120,Dec-14,1232853528,7283608289
에스케이디스커버리(주),6120,Dec-15,1039863882,5269175685
에스케이디스커버리(주),6120,Dec-16,1146625579,6526064902
에스케이디스커버리(주),6120,Dec-17,16556123,6746687325
에스케이디스커버리(주),6120,Dec-18,15265064,6939172193
에스케이디스커버리(주),6120,Dec-19,24968480,5021067628
에스케이디앤디(주),210980,Dec-15,231300372,231300372
에스케이디앤디(주),210980,Dec-16,277311332,276376332
에스케이디앤디(주),210980,Dec-17,329931250,330812048
에스케이디앤디(주),210980,Dec-18,555534240,562772314
에스케이디앤디(주),210980,Dec-19,356862251,454720099
에스케이렌터카(주),68400,Dec-12,373312720,401375627
에스케이렌터카(주),68400,Dec-13,443528022,475737139
에스케이렌터카(주),68400,Dec-14,492211906,570015231
에스케이렌터카(주),68400,Dec-15,510633263,632145882
에스케이렌터카(주),68400,Dec-16,544644476,647644444
에스케이렌터카(주),68400,Dec-17,591543123,636765266
에스케이렌터카(주),68400,Dec-18,603999912,652521822
에스케이렌터카(주),68400,Dec-19,640883399,640883399
에스케이씨(주),11790,Dec-11,1687461201,2473525635
에스케이씨(주),11790,Dec-12,1760998038,2629170921
에스케이씨(주),11790,Dec-13,1851143652,2641403172
에스케이씨(주),11790,Dec-14,1899152025,2802235022
에스케이씨(주),11790,Dec-15,1616227687,2564762025
에스케이씨(주),11790,Dec-16,1380829846,2359440144
에스케이씨(주),11790,Dec-17,1403473051,2653544415
에스케이씨(주),11790,Dec-18,1415180089,2767834347
에스케이씨(주),11790,Dec-19,1229900590,2539766499
에스케이케미칼(주),285130,Dec-18,1205342468,1367719213
에스케이케미칼(주),285130,Dec-19,1184206016,1427185611
에스케이텔레콤(주),17670,Dec-11,12551255630,15938548860
에스케이텔레콤(주),17670,Dec-12,12332719444,16300479280
에스케이텔레콤(주),17670,Dec-13,12860379475,16602053960
에스케이텔레콤(주),17670,Dec-14,13012644000,17163798000
에스케이텔레콤(주),17670,Dec-15,12556979000,17136734000
에스케이텔레콤(주),17670,Dec-16,12350479000,17091816000
에스케이텔레콤(주),17670,Dec-17,12468035000,17520013000
에스케이텔레콤(주),17670,Dec-18,11705639000,16873960000
에스케이텔레콤(주),17670,Dec-19,11416215000,17743702000
에스케이하이닉스(주),660,Dec-11,10188162000,10395811000
에스케이하이닉스(주),660,Dec-12,10001783000,10162210000
에스케이하이닉스(주),660,Dec-13,13896309000,14165102000
에스케이하이닉스(주),660,Dec-14,16893716000,17125566000
에스케이하이닉스(주),660,Dec-15,18780792000,18797998000
에스케이하이닉스(주),660,Dec-16,16733111000,17197975000
에스케이하이닉스(주),660,Dec-17,29718939000,30109434000
에스케이하이닉스(주),660,Dec-18,40324651000,40445066000
에스케이하이닉스(주),660,Dec-19,25320755000,26990733000
에스텍(주),69510,Dec-11,190214017,223212467
에스텍(주),69510,Dec-12,184144696,210492995
에스텍(주),69510,Dec-13,175654714,222346732
에스텍(주),69510,Dec-14,201921665,274936759
에스텍(주),69510,Dec-15,176000409,270210815
에스텍(주),69510,Dec-16,179847089,290549074
에스텍(주),69510,Dec-17,177710032,300390875
에스텍(주),69510,Dec-18,197107076,306433025
에스텍(주),69510,Dec-19,216795154,337971674
에스트래픽(주),234300,Dec-17,114932721,77300035
에스트래픽(주),234300,Dec-18,41549628,40678386
에스트래픽(주),234300,Dec-19,76244500,79673572
에스티팜(주),237690,Dec-16,200361533,200361533
에스티팜(주),237690,Dec-17,202622882,202800435
에스티팜(주),237690,Dec-18,97299230,97738456
에스티팜(주),237690,Dec-19,92995881,93256825
에스퓨얼셀(주),288620,Dec-18,31491977,
에스퓨얼셀(주),288620,Dec-19,37953636,
에쓰-오일(주),10950,Dec-11,31913863000,31913863000
에쓰-오일(주),10950,Dec-12,34723291000,34723291000
에쓰-오일(주),10950,Dec-13,31158528000,31158528000
에쓰-오일(주),10950,Dec-14,28557562000,28557562000
에쓰-오일(주),10950,Dec-15,17890272000,17890272000
에쓰-오일(주),10950,Dec-16,16321843000,16321843000
에쓰-오일(주),10950,Dec-17,20891340000,20891374000
에쓰-오일(주),10950,Dec-18,25463122000,25463295000
에쓰-오일(주),10950,Dec-19,24393980000,24394173000
에쓰씨엔지니어링(주),23960,Dec-11,96446551,309382937
에쓰씨엔지니어링(주),23960,Dec-12,39220930,318810978
에쓰씨엔지니어링(주),23960,Dec-13,78791216,254339138
에쓰씨엔지니어링(주),23960,Dec-14,50088871,250358394
에쓰씨엔지니어링(주),23960,Dec-15,144148044,410707049
에쓰씨엔지니어링(주),23960,Dec-16,91064415,310315231
에쓰씨엔지니어링(주),23960,Dec-17,96990710,251692538
에쓰씨엔지니어링(주),23960,Dec-18,118564793,250825145
에쓰씨엔지니어링(주),23960,Dec-19,58736694,240133541
에어부산(주),298690,Dec-18,653567219,
에어부산(주),298690,Dec-19,633183493,
에이비엘바이오(주),298380,Dec-18,1257884,
에이비엘바이오(주),298380,Dec-19,3988956,
에이에프더블류(주),312610,Dec-19,25961807,
에이치디씨(주),12630,Dec-11,3101561027,4107921252
에이치디씨(주),12630,Dec-12,2207250948,3334053764
에이치디씨(주),12630,Dec-13,2877143363,4216933755
에이치디씨(주),12630,Dec-14,3152019200,4477376534
에이치디씨(주),12630,Dec-15,3347031663,4602608742
에이치디씨(주),12630,Dec-16,3507253656,4749886366
에이치디씨(주),12630,Dec-17,4125907855,5358684697
에이치디씨(주),12630,Dec-18,49613873,1547840799
에이치디씨(주),12630,Dec-19,50099435,1616692249
에이치디씨랩스(주),39570,Dec-15,173673786,174566214
에이치디씨랩스(주),39570,Dec-16,188861789,188892823
에이치디씨랩스(주),39570,Dec-17,263952128,264001124
에이치디씨랩스(주),39570,Dec-18,271869137,271978422
에이치디씨랩스(주),39570,Dec-19,252314717,252410792
에이치디씨현대산업개발(주),294870,Dec-18,2793597716,2792736856
에이치디씨현대산업개발(주),294870,Dec-19,4211144007,4216489504
에이치디씨현대이피(주),89470,Dec-11,628188134,718632804
에이치디씨현대이피(주),89470,Dec-12,688785527,807113596
에이치디씨현대이피(주),89470,Dec-13,793359521,918199522
에이치디씨현대이피(주),89470,Dec-14,795561560,945020584
에이치디씨현대이피(주),89470,Dec-15,700460337,867748204
에이치디씨현대이피(주),89470,Dec-16,692807092,861159023
에이치디씨현대이피(주),89470,Dec-17,774372188,914353503
에이치디씨현대이피(주),89470,Dec-18,772372911,910809614
에이치디씨현대이피(주),89470,Dec-19,696887363,835108421
에이치에스디엔진(주),82740,Dec-11,2003793073,2005252618
에이치에스디엔진(주),82740,Dec-12,1377618958,1378777833
에이치에스디엔진(주),82740,Dec-13,743104362,743878585
에이치에스디엔진(주),82740,Dec-14,887764720,888825955
에이치에스디엔진(주),82740,Dec-15,692276967,693645086
에이치에스디엔진(주),82740,Dec-16,804680106,802916583
에이치에스디엔진(주),82740,Dec-17,761831507,768870297
에이치에스디엔진(주),82740,Dec-18,509321425,511302114
에이치에스디엔진(주),82740,Dec-19,673324747,674278133
에이치엘비(주),28300,Dec-11,18856657,69517785
에이치엘비(주),28300,Dec-12,17626105,51673997
에이치엘비(주),28300,Dec-13,30615224,31451550
에이치엘비(주),28300,Dec-14,37178698,37185748
에이치엘비(주),28300,Dec-15,38451533,38460684
에이치엘비(주),28300,Dec-16,30089605,30138867
에이치엘비(주),28300,Dec-17,22994053,23006912
에이치엘비(주),28300,Dec-18,27271379,36185983
에이치엘비(주),28300,Dec-19,29775778,38420748
에이치엘비글로벌(주),3580,Dec-11,10046678,23387120
에이치엘비글로벌(주),3580,Dec-12,10812053,21625906
에이치엘비글로벌(주),3580,Dec-13,9905278,19571564
에이치엘비글로벌(주),3580,Dec-14,11993735,22864464
에이치엘비글로벌(주),3580,Dec-15,15301018,
에이치엘비글로벌(주),3580,Dec-16,18255841,
에이치엘비글로벌(주),3580,Dec-17,15686212,
에이치엘비글로벌(주),3580,Dec-18,10347565,13237690
에이치엘비글로벌(주),3580,Dec-19,10988830,35025713
에이치엘비생명과학(주),67630,Dec-11,40953192,
에이치엘비생명과학(주),67630,Dec-12,8997538,12534642
에이치엘비생명과학(주),67630,Dec-13,19955555,19955555
에이치엘비생명과학(주),67630,Dec-14,24230766,36560353
에이치엘비생명과학(주),67630,Dec-15,17930565,27323398
에이치엘비생명과학(주),67630,Dec-16,11585620,42234395
에이치엘비생명과학(주),67630,Dec-17,16697768,106445238
에이치엘비생명과학(주),67630,Dec-18,4270701,102475886
에이치엘비생명과학(주),67630,Dec-19,12431173,114018502
에이치엘비제약(주),47920,Dec-15,17713121,
에이치엘비제약(주),47920,Dec-16,20346370,
에이치엘비제약(주),47920,Dec-17,15557535,
에이치엘비제약(주),47920,Dec-18,20540682,20540682
에이치엘비제약(주),47920,Dec-19,35501259,36099923
에이치엘비테라퓨틱스(주),115450,Dec-11,11294157,15781890
에이치엘비테라퓨틱스(주),115450,Dec-12,5561014,59301145
에이치엘비테라퓨틱스(주),115450,Dec-13,9060237,38538055
에이치엘비테라퓨틱스(주),115450,Dec-14,14367559,17617925
에이치엘비테라퓨틱스(주),115450,Dec-15,13330851,16781578
에이치엘비테라퓨틱스(주),115450,Dec-16,14417168,17710432
에이치엘비테라퓨틱스(주),115450,Dec-17,14496915,17152270
에이치엘비테라퓨틱스(주),115450,Dec-18,43900567,46357029
에이치엘비테라퓨틱스(주),115450,Dec-19,59034986,58966186
에이치엠엠(주),11200,Dec-11,7187858000,7420767000
에이치엠엠(주),11200,Dec-12,7713825000,8046896000
에이치엠엠(주),11200,Dec-13,6908325000,8149334000
에이치엠엠(주),11200,Dec-14,6271630000,6778608000
에이치엠엠(주),11200,Dec-15,5509307000,5768581000
에이치엠엠(주),11200,Dec-16,4348724000,4584810000
에이치엠엠(주),11200,Dec-17,4925843000,5028016000
에이치엠엠(주),11200,Dec-18,5052816000,5222124000
에이치엠엠(주),11200,Dec-19,5333534000,5513089000
에이케이홀딩스(주),6840,Dec-11,851803597,1403847321
에이케이홀딩스(주),6840,Dec-12,2610613,428068164
에이케이홀딩스(주),6840,Dec-13,10592857,2240972021
에이케이홀딩스(주),6840,Dec-14,18896018,2873874157
에이케이홀딩스(주),6840,Dec-15,20353037,2807147867
에이케이홀딩스(주),6840,Dec-16,23291349,2921831064
에이케이홀딩스(주),6840,Dec-17,28130386,3392454611
에이케이홀딩스(주),6840,Dec-18,33692663,3711183103
에이케이홀딩스(주),6840,Dec-19,33947769,3759542063
에이테크솔루션(주),71670,Dec-11,169004589,195329177
에이테크솔루션(주),71670,Dec-12,170620454,200144659
에이테크솔루션(주),71670,Dec-13,182270708,203827570
에이테크솔루션(주),71670,Dec-14,198511682,217286673
에이테크솔루션(주),71670,Dec-15,161495254,179934202
에이테크솔루션(주),71670,Dec-16,201247464,229079838
에이테크솔루션(주),71670,Dec-17,163293921,212932770
에이테크솔루션(주),71670,Dec-18,156240495,193979393
에이테크솔루션(주),71670,Dec-19,184674928,228200653
에이프로젠제약(주),3060,Dec-11,43352077,50122955
에이프로젠제약(주),3060,Dec-12,26218720,33769678
에이프로젠제약(주),3060,Dec-13,23418405,29543262
에이프로젠제약(주),3060,Dec-14,23797814,33092222
에이프로젠제약(주),3060,Dec-15,29825176,40324275
에이프로젠제약(주),3060,Dec-16,29443668,44122493
에이프로젠제약(주),3060,Dec-17,30859683,46100952
에이프로젠제약(주),3060,Dec-18,30961038,45395389
에이프로젠제약(주),3060,Dec-19,33609132,50903821
에이피시스템(주),265520,Dec-17,962422667,962422667
에이피시스템(주),265520,Dec-18,714057287,714239793
에이피시스템(주),265520,Dec-19,460248240,462077779
에이피에스홀딩스(주),54620,Dec-11,222443967,224720261
에이피에스홀딩스(주),54620,Dec-12,213990128,217495659
에이피에스홀딩스(주),54620,Dec-13,247692912,254086979
에이피에스홀딩스(주),54620,Dec-14,168935685,175386050
에이피에스홀딩스(주),54620,Dec-15,276679529,293175235
에이피에스홀딩스(주),54620,Dec-16,512046195,554987947
에이피에스홀딩스(주),54620,Dec-17,3634412,87934027
에이피에스홀딩스(주),54620,Dec-18,3239249,28416310
에이피에스홀딩스(주),54620,Dec-19,3396432,23151386
에이피위성(주),211270,Dec-16,24891104,
에이피위성(주),211270,Dec-17,30047518,
에이피위성(주),211270,Dec-18,42843708,
에이피위성(주),211270,Dec-19,45653106,
에이피티씨(주),89970,Dec-18,61038365,
에이피티씨(주),89970,Dec-19,59326131,59326131
에코바이오홀딩스(주),38870,Dec-11,6870025,42197853
에코바이오홀딩스(주),38870,Dec-12,12807454,56466457
에코바이오홀딩스(주),38870,Dec-13,13854089,42903260
에코바이오홀딩스(주),38870,Dec-14,16979677,29121265
에코바이오홀딩스(주),38870,Dec-15,32353578,38256653
에코바이오홀딩스(주),38870,Dec-16,14157121,18971810
에코바이오홀딩스(주),38870,Dec-17,32528833,31671940
에코바이오홀딩스(주),38870,Dec-18,18372405,21982008
에코바이오홀딩스(주),38870,Dec-19,14052288,17268700
에코캡(주),128540,Dec-18,74044941,76493497
에코캡(주),128540,Dec-19,66785476,66939883
에코플라스틱(주),38110,Dec-11,530070481,724150067
에코플라스틱(주),38110,Dec-12,527045606,832053560
에코플라스틱(주),38110,Dec-13,539265555,968193889
에코플라스틱(주),38110,Dec-14,613904423,1075933447
에코플라스틱(주),38110,Dec-15,681594557,1140340644
에코플라스틱(주),38110,Dec-16,669385704,1093090039
에코플라스틱(주),38110,Dec-17,645605097,1042561059
에코플라스틱(주),38110,Dec-18,642052365,1084278617
에코플라스틱(주),38110,Dec-19,704806691,1216291299
에프엔에스테크(주),83500,Dec-17,69420189,
에프엔에스테크(주),83500,Dec-18,46350228,
에프엔에스테크(주),83500,Dec-19,34096408,
엑스큐어(주),70300,Dec-11,26018306,
엑스큐어(주),70300,Dec-12,13024261,
엑스큐어(주),70300,Dec-13,18868190,
엑스큐어(주),70300,Dec-14,10563888,
엑스큐어(주),70300,Dec-15,16393500,
엑스큐어(주),70300,Dec-16,16337872,
엑스큐어(주),70300,Dec-17,15108650,
엑스큐어(주),70300,Dec-18,13424149,
엑스큐어(주),70300,Dec-19,13258734,
엔브이에이치코리아(주),67570,Dec-13,301784799,486361336
엔브이에이치코리아(주),67570,Dec-14,320370412,506340253
엔브이에이치코리아(주),67570,Dec-15,353973069,532518739
엔브이에이치코리아(주),67570,Dec-16,368402673,569698032
엔브이에이치코리아(주),67570,Dec-17,374055527,551664722
엔브이에이치코리아(주),67570,Dec-18,366064432,621979857
엔브이에이치코리아(주),67570,Dec-19,350374902,826287783
엔시트론(주),101400,Dec-11,47354408,47626709
엔시트론(주),101400,Dec-12,49043031,49337989
엔시트론(주),101400,Dec-13,34960881,40043605
엔시트론(주),101400,Dec-14,52375733,63153576
엔시트론(주),101400,Dec-15,48744687,56500755
엔시트론(주),101400,Dec-16,37207922,41788369
엔시트론(주),101400,Dec-17,23273768,26252729
엔시트론(주),101400,Dec-18,14987897,16271102
엔시트론(주),101400,Dec-19,9927737,10936917
엔에이치엔(주),181710,Dec-13,181324489,265348549
엔에이치엔(주),181710,Dec-14,242804307,556862537
엔에이치엔(주),181710,Dec-15,187515714,644602503
엔에이치엔(주),181710,Dec-16,218567267,856420458
엔에이치엔(주),181710,Dec-17,257836571,909115708
엔에이치엔(주),181710,Dec-18,240470541,1264567758
엔에이치엔(주),181710,Dec-19,261084412,1488596661
엔에이치엔한국사이버결제(주),60250,Dec-11,113604688,113581461
엔에이치엔한국사이버결제(주),60250,Dec-12,132772648,132753702
엔에이치엔한국사이버결제(주),60250,Dec-13,137230422,137142845
엔에이치엔한국사이버결제(주),60250,Dec-14,153380890,153968266
엔에이치엔한국사이버결제(주),60250,Dec-15,194516256,195466233
엔에이치엔한국사이버결제(주),60250,Dec-16,270472774,272132528
엔에이치엔한국사이버결제(주),60250,Dec-17,338758488,351989348
엔에이치엔한국사이버결제(주),60250,Dec-18,424544561,432658309
엔에이치엔한국사이버결제(주),60250,Dec-19,464507320,469897622
엔피씨(주),4250,Dec-11,247174854,271003561
엔피씨(주),4250,Dec-12,258785158,280164147
엔피씨(주),4250,Dec-13,279025182,323743045
엔피씨(주),4250,Dec-14,299163034,337771474
엔피씨(주),4250,Dec-15,326901452,376543632
엔피씨(주),4250,Dec-16,316069627,377902987
엔피씨(주),4250,Dec-17,324460029,386317373
엔피씨(주),4250,Dec-18,346721351,414890304
엔피씨(주),4250,Dec-19,347437490,454467519
엘브이엠씨홀딩스(주),900140,Dec-11,,193264742
엘브이엠씨홀딩스(주),900140,Dec-12,,275939920
엘브이엠씨홀딩스(주),900140,Dec-13,,334456687
엘브이엠씨홀딩스(주),900140,Dec-14,,379952186
엘브이엠씨홀딩스(주),900140,Dec-15,,444547386
엘브이엠씨홀딩스(주),900140,Dec-16,,392328512
엘브이엠씨홀딩스(주),900140,Dec-17,,333249864
엘브이엠씨홀딩스(주),900140,Dec-18,,294026499
엘브이엠씨홀딩스(주),900140,Dec-19,,363748596
엘비세미콘(주),61970,Dec-11,87535236,
엘비세미콘(주),61970,Dec-12,133894976,
엘비세미콘(주),61970,Dec-13,112440852,
엘비세미콘(주),61970,Dec-14,100260719,
엘비세미콘(주),61970,Dec-15,106907158,
엘비세미콘(주),61970,Dec-16,135669072,
엘비세미콘(주),61970,Dec-17,131823200,
엘비세미콘(주),61970,Dec-18,157123370,275662171
엘비세미콘(주),61970,Dec-19,222933247,390435695
엘아이지넥스원(주),79550,Dec-15,1903224119,1903704148
엘아이지넥스원(주),79550,Dec-16,1859889725,1860784770
엘아이지넥스원(주),79550,Dec-17,1760325842,1761316227
엘아이지넥스원(주),79550,Dec-18,1477507585,
엘아이지넥스원(주),79550,Dec-19,1451894505,1452651352
엘에스전선아시아(주),229640,Dec-16,7278678,345137250
엘에스전선아시아(주),229640,Dec-17,7492073,403742016
엘에스전선아시아(주),229640,Dec-18,7544641,441272165
엘에스전선아시아(주),229640,Dec-19,8657607,520302893
엘지디스플레이(주),34220,Dec-11,23471309000,24291289000
엘지디스플레이(주),34220,Dec-12,28672355000,29429668000
엘지디스플레이(주),34220,Dec-13,25854183000,27033035000
엘지디스플레이(주),34220,Dec-14,25383670000,26455529000
엘지디스플레이(주),34220,Dec-15,25856426000,28383884000
엘지디스플레이(주),34220,Dec-16,24419295000,26504074000
엘지디스플레이(주),34220,Dec-17,25591082000,27790216000
엘지디스플레이(주),34220,Dec-18,22371687000,24336571000
엘지디스플레이(주),34220,Dec-19,21658329000,23475567000
엘지전자(주),66570,Dec-11,28097139000,54256585000
엘지전자(주),66570,Dec-12,25427205000,50959978000
엘지전자(주),66570,Dec-13,28078895000,58140376000
엘지전자(주),66570,Dec-14,29556368000,59040767000
엘지전자(주),66570,Dec-15,28368428000,56509008000
엘지전자(주),66570,Dec-16,28743246000,55367033000
엘지전자(주),66570,Dec-17,31966513000,61396284000
엘지전자(주),66570,Dec-18,29982010000,61341664000
엘지전자(주),66570,Dec-19,28654467000,62306175000
엘컴텍(주),37950,Dec-11,134130345,164088488
엘컴텍(주),37950,Dec-12,87204188,122177907
엘컴텍(주),37950,Dec-13,36541140,48099294
엘컴텍(주),37950,Dec-14,29266966,32513267
엘컴텍(주),37950,Dec-15,57327758,62306127
엘컴텍(주),37950,Dec-16,64586304,65552872
엘컴텍(주),37950,Dec-17,49915378,50288126
엘컴텍(주),37950,Dec-18,38790817,40154183
엘컴텍(주),37950,Dec-19,43823575,46157406
엘티씨(주),170920,Dec-13,98820279,
엘티씨(주),170920,Dec-14,82213518,83087263
엘티씨(주),170920,Dec-15,71987011,76418861
엘티씨(주),170920,Dec-16,61861387,71007818
엘티씨(주),170920,Dec-17,56190679,65740789
엘티씨(주),170920,Dec-18,57444754,96773496
엘티씨(주),170920,Dec-19,56853812,92053188
엠에프엠코리아(주),323230,Dec-19,,
엠케이전자(주),33160,Dec-11,702864863,752179425
엠케이전자(주),33160,Dec-12,626301670,706188976
엠케이전자(주),33160,Dec-13,471122948,568127674
엠케이전자(주),33160,Dec-14,381237051,469589641
엠케이전자(주),33160,Dec-15,323894205,453105966
엠케이전자(주),33160,Dec-16,337653256,619601003
엠케이전자(주),33160,Dec-17,338303574,686150840
엠케이전자(주),33160,Dec-18,335998710,706474289
엠케이전자(주),33160,Dec-19,350049856,731615145
영보화학(주),14440,Dec-11,103014667,130734860
영보화학(주),14440,Dec-12,109235083,137821635
영보화학(주),14440,Dec-13,129448289,163838811
영보화학(주),14440,Dec-14,110199081,157432128
영보화학(주),14440,Dec-15,96828355,157352294
영보화학(주),14440,Dec-16,87909175,157803797
영보화학(주),14440,Dec-17,126525364,164618163
영보화학(주),14440,Dec-18,119567677,143915371
영보화학(주),14440,Dec-19,115674835,131196068
영신금속공업(주),7530,Dec-11,103626273,
영신금속공업(주),7530,Dec-12,110958664,
영신금속공업(주),7530,Dec-13,110969702,110883218
영신금속공업(주),7530,Dec-14,109737349,109865717
영신금속공업(주),7530,Dec-15,111426242,111476755
영신금속공업(주),7530,Dec-16,116963469,117251228
영신금속공업(주),7530,Dec-17,116841451,117773188
영신금속공업(주),7530,Dec-18,116182394,117473879
영신금속공업(주),7530,Dec-19,117367323,119777966
영진약품(주),3520,Dec-11,112105475,
영진약품(주),3520,Dec-12,137688400,
영진약품(주),3520,Dec-13,156622683,
영진약품(주),3520,Dec-14,167569401,
영진약품(주),3520,Dec-15,170203311,
영진약품(주),3520,Dec-16,193133853,
영진약품(주),3520,Dec-17,195008847,
영진약품(주),3520,Dec-18,186408689,
영진약품(주),3520,Dec-19,220516292,
영풍정밀(주),36560,Dec-11,118400952,
영풍정밀(주),36560,Dec-12,119878449,
영풍정밀(주),36560,Dec-13,98858739,
영풍정밀(주),36560,Dec-14,85389909,
영풍정밀(주),36560,Dec-15,72741485,
영풍정밀(주),36560,Dec-16,60606220,
영풍정밀(주),36560,Dec-17,65865905,
영풍정밀(주),36560,Dec-18,65911373,
영풍정밀(주),36560,Dec-19,74989867,
영풍제지(주),6740,Dec-11,115654184,
영풍제지(주),6740,Dec-12,113423993,
영풍제지(주),6740,Dec-13,94359723,
영풍제지(주),6740,Dec-14,83113928,
영풍제지(주),6740,Dec-15,76793940,
영풍제지(주),6740,Dec-16,87503535,
영풍제지(주),6740,Dec-17,105060839,
영풍제지(주),6740,Dec-18,111220365,
영풍제지(주),6740,Dec-19,99673570,99673570
영화금속(주),12280,Dec-11,124490104,179068372
영화금속(주),12280,Dec-12,120094499,172058734
영화금속(주),12280,Dec-13,115013557,165535387
영화금속(주),12280,Dec-14,160281647,
영화금속(주),12280,Dec-15,166697453,
영화금속(주),12280,Dec-16,156388198,
영화금속(주),12280,Dec-17,180459047,
영화금속(주),12280,Dec-18,226746202,
영화금속(주),12280,Dec-19,232624501,
영화테크(주),265560,Dec-17,50786246,59152552
영화테크(주),265560,Dec-18,44578466,53485071
영화테크(주),265560,Dec-19,39803361,44565403
예스이십사(주),53280,Dec-11,355286644,355286644
예스이십사(주),53280,Dec-12,340054896,
예스이십사(주),53280,Dec-13,330426247,
예스이십사(주),53280,Dec-14,353651555,416000373
예스이십사(주),53280,Dec-15,358638263,363119945
예스이십사(주),53280,Dec-16,408526061,420980026
예스이십사(주),53280,Dec-17,439734666,456800693
예스이십사(주),53280,Dec-18,485629062,506443290
