회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율
(주)씨티씨바이오,60590,13-Dec,1.48,1.49,1.49
(주)씨티씨바이오,60590,14-Dec,0.63,0.12,0.12
(주)씨티씨바이오,60590,15-Dec,1.56,1.83,1.83
(주)씨티씨바이오,60590,16-Dec,-1.81,-1.25,-1.25
(주)씨티씨바이오,60590,17-Dec,-5.38,-4.7,-4.7
(주)씨티씨바이오,60590,18-Dec,-1.47,-1.54,-1.54
(주)씨티씨바이오,60590,19-Dec,0.8,-0.79,-0.79
(주)아가방앤컴퍼니,13990,11-Dec,33.61,28.43,28.43
(주)아가방앤컴퍼니,13990,12-Dec,13.52,13.09,13.09
(주)아가방앤컴퍼니,13990,13-Dec,11.49,9.64,9.64
(주)아가방앤컴퍼니,13990,14-Dec,-31.35,-28.74,-28.74
(주)아가방앤컴퍼니,13990,15-Dec,11.46,0.58,0.58
(주)아가방앤컴퍼니,13990,16-Dec,18.46,7.05,7.05
(주)아가방앤컴퍼니,13990,17-Dec,-10.57,-16.64,-16.64
(주)아가방앤컴퍼니,13990,18-Dec,-120.2,-106.56,-106.56
(주)아가방앤컴퍼니,13990,19-Dec,1.39,-10.89,-10.89
(주)아난티,25980,11-Dec,-6.29,-6.29,-6.29
(주)아난티,25980,12-Dec,-0.52,-0.54,-0.54
(주)아난티,25980,13-Dec,-0.63,-0.66,-0.66
(주)아난티,25980,14-Dec,5.01,3.82,3.82
(주)아난티,25980,15-Dec,13.76,22.01,22.01
(주)아난티,25980,16-Dec,-5.44,19.01,19.01
(주)아난티,25980,17-Dec,-2.15,1.28,1.28
(주)아난티,25980,18-Dec,3.08,1.08,1.08
(주)아난티,25980,19-Dec,1.58,0.31,0.31
(주)아리온테크놀로지,58220,11-Dec,21.5,21.5,21.5
(주)아리온테크놀로지,58220,12-Dec,41.73,41.73,41.73
(주)아리온테크놀로지,58220,13-Dec,9.32,9.32,9.32
(주)아리온테크놀로지,58220,14-Dec,4.36,4.36,4.36
(주)아리온테크놀로지,58220,15-Dec,10.65,10.65,10.65
(주)아리온테크놀로지,58220,16-Dec,-22.21,-20.97,-20.97
(주)아리온테크놀로지,58220,17-Dec,-8.76,-7.79,-7.79
(주)아리온테크놀로지,58220,18-Dec,-1.6,-1.41,-1.41
(주)아리온테크놀로지,58220,19-Dec,0.24,0.36,0.36
(주)아미노로직스,74430,11-Dec,0.73,-10.38,-10.38
(주)아미노로직스,74430,12-Dec,-5.96,-7.14,-7.14
(주)아미노로직스,74430,13-Dec,-9.35,-9.36,-9.36
(주)아미노로직스,74430,14-Dec,-27.39,-27.93,-27.93
(주)아미노로직스,74430,15-Dec,20.33,20.33,20.33
(주)아미노로직스,74430,16-Dec,45.77,45.77,45.77
(주)아미노로직스,74430,17-Dec,63.25,63.25,63.25
(주)아미노로직스,74430,18-Dec,245.9,245.9,245.9
(주)아미노로직스,74430,19-Dec,-19.35,-19.35,-19.35
(주)아센디오,12170,11-Dec,13.19,13.19,13.19
(주)아센디오,12170,12-Dec,-0.88,-1.32,-1.32
(주)아센디오,12170,13-Dec,-4.1,-4.15,-4.15
(주)아센디오,12170,14-Dec,-3.38,-3.38,-3.38
(주)아센디오,12170,15-Dec,-1.05,-1.05,-1.05
(주)아센디오,12170,16-Dec,-3.15,-3.15,-3.15
(주)아센디오,12170,17-Dec,-0.74,-1.15,-1.15
(주)아센디오,12170,18-Dec,-4.09,-3.29,-3.29
(주)아센디오,12170,19-Dec,-2.99,-1.93,-1.93
(주)아스타,246720,17-Dec,-26.21,-47.72,-47.72
(주)아스타,246720,18-Dec,-22.95,-22.95,-22.95
(주)아스타,246720,19-Dec,-124.95,-20.34,-20.34
(주)아이앤씨테크놀로지,52860,11-Dec,77777777.77,77777777.77,11111111.11
(주)아이앤씨테크놀로지,52860,12-Dec,77777777.77,77777777.77,11111111.11
(주)아이앤씨테크놀로지,52860,13-Dec,-31.62,-47.48,-47.48
(주)아이앤씨테크놀로지,52860,14-Dec,-37.65,-45.07,-45.07
(주)아이앤씨테크놀로지,52860,15-Dec,-45.85,-24.48,-24.48
(주)아이앤씨테크놀로지,52860,16-Dec,4.3,1.35,1.35
(주)아이앤씨테크놀로지,52860,17-Dec,32.13,17.55,17.55
(주)아이앤씨테크놀로지,52860,18-Dec,6.08,3.26,3.26
(주)아이앤씨테크놀로지,52860,19-Dec,13.33,11.48,11.48
(주)아이에스이커머스,69920,11-Dec,-2.5,0,0.0
(주)아이에스이커머스,69920,12-Dec,-4.24,-6.45,-6.45
(주)아이에스이커머스,69920,13-Dec,-2.41,-3.27,-3.27
(주)아이에스이커머스,69920,14-Dec,1.1,0.23,0.23
(주)아이에스이커머스,69920,15-Dec,-3.26,-6.36,-6.36
(주)아이에스이커머스,69920,16-Dec,1.52,-0.57,-0.57
(주)아이에스이커머스,69920,17-Dec,-7.34,-7.34,-7.34
(주)아이에스이커머스,69920,18-Dec,-9.41,-9.41,-9.41
(주)아이에스이커머스,69920,19-Dec,-2.4,-3.2,-3.2
(주)아이에이,38880,11-Dec,-9.2,-9.2,-9.2
(주)아이에이,38880,12-Dec,-3.5,-3.4,-3.4
(주)아이에이,38880,13-Dec,-0.28,-0.29,-0.29
(주)아이에이,38880,14-Dec,0.92,1.26,1.26
(주)아이에이,38880,15-Dec,3.34,3.51,3.51
(주)아이에이,38880,16-Dec,2.08,1.75,1.75
(주)아이에이,38880,17-Dec,-0.22,-2.85,-2.85
(주)아이에이,38880,18-Dec,-2.28,-0.53,-0.53
(주)아이에이,38880,19-Dec,2.55,1.51,1.51
(주)아이엠,101390,11-Dec,152.1,4.97,4.97
(주)아이엠,101390,12-Dec,-34.54,-0.04,-0.04
(주)아이엠,101390,13-Dec,2.06,2.32,2.32
(주)아이엠,101390,14-Dec,-2.04,-3,-3.0
(주)아이엠,101390,15-Dec,6.47,3.78,3.78
(주)아이엠,101390,16-Dec,-6.9,-6.9,-6.9
(주)아이엠,101390,17-Dec,0.77,0.77,0.77
(주)아이엠,101390,18-Dec,-1.76,-1.76,-1.76
(주)아이엠,101390,19-Dec,-1.85,-3.57,-3.57
(주)아이오케이컴퍼니,78860,11-Dec,2.71,2.71,2.71
(주)아이오케이컴퍼니,78860,12-Dec,5.26,5.26,5.26
(주)아이오케이컴퍼니,78860,13-Dec,-1.01,-1.21,-1.21
(주)아이오케이컴퍼니,78860,14-Dec,-26.66,-32.25,-32.25
(주)아이오케이컴퍼니,78860,15-Dec,2.27,2.27,2.27
(주)아이오케이컴퍼니,78860,16-Dec,-2.08,-2.08,-2.08
(주)아이오케이컴퍼니,78860,17-Dec,0.39,-0.45,-0.45
(주)아이오케이컴퍼니,78860,18-Dec,-0.8,-1.13,-1.13
(주)아이오케이컴퍼니,78860,19-Dec,0.1,0.07,0.07
(주)아이윈플러스,123010,16-Dec,0.06,0.06,0.06
(주)아이윈플러스,123010,17-Dec,-7.82,-7.82,-7.82
(주)아이윈플러스,123010,18-Dec,-10.03,-10.03,-10.03
(주)아이윈플러스,123010,19-Dec,-7.64,-7.64,-7.64
(주)아이컴포넌트,59100,11-Dec,1.11,1.11,1.11
(주)아이컴포넌트,59100,12-Dec,-1.14,-1.14,-1.14
(주)아이컴포넌트,59100,13-Dec,-1,-1,-1.0
(주)아이컴포넌트,59100,14-Dec,-0.64,-0.64,-0.64
(주)아이컴포넌트,59100,15-Dec,5.32,5.32,5.32
(주)아이컴포넌트,59100,16-Dec,5.13,5.13,5.13
(주)아이컴포넌트,59100,17-Dec,-6.08,-6.08,-6.08
(주)아이컴포넌트,59100,18-Dec,-5.44,-5.44,-5.44
(주)아이컴포넌트,59100,19-Dec,-2.43,-2.43,-2.43
(주)아이톡시,52770,11-Dec,-4.31,-4.31,-4.31
(주)아이톡시,52770,12-Dec,0.07,0.27,0.27
(주)아이톡시,52770,13-Dec,8.95,9.03,9.03
(주)아이톡시,52770,14-Dec,-6.07,-6.56,-6.56
(주)아이톡시,52770,15-Dec,7.41,7.41,7.41
(주)아이톡시,52770,16-Dec,-1.76,-1.76,-1.76
(주)아이톡시,52770,17-Dec,-19.36,-19.36,-19.36
(주)아이톡시,52770,18-Dec,-23.01,-21.12,-21.12
(주)아이톡시,52770,19-Dec,-15.63,-15.73,-15.73
(주)아이티엑스에이아이,99520,11-Dec,-0.6,-0.6,-0.6
(주)아이티엑스에이아이,99520,12-Dec,1.09,1.09,1.09
(주)아이티엑스에이아이,99520,13-Dec,3.64,3.64,3.64
(주)아이티엑스에이아이,99520,14-Dec,-4.69,-4.69,-4.69
(주)아이티엑스에이아이,99520,15-Dec,-22.96,-22.96,-22.96
(주)아이티엑스에이아이,99520,16-Dec,-8.77,-8.77,-8.77
(주)아이티엑스에이아이,99520,17-Dec,1.01,1.01,1.01
(주)아이티엑스에이아이,99520,18-Dec,-11.62,-11.62,-11.62
(주)아이티엑스에이아이,99520,19-Dec,-7.96,-7.82,-7.82
(주)알로이스,297570,18-Dec,-1.6,-1.6,-1.6
(주)알로이스,297570,19-Dec,42.24,42.24,42.24
(주)알에프세미,96610,11-Dec,19.66,20.01,20.01
(주)알에프세미,96610,12-Dec,9.09,9.77,9.77
(주)알에프세미,96610,13-Dec,11.76,12.21,12.21
(주)알에프세미,96610,14-Dec,4,5.23,5.23
(주)알에프세미,96610,15-Dec,4.02,4.01,4.01
(주)알에프세미,96610,16-Dec,4.77,4.06,4.06
(주)알에프세미,96610,17-Dec,1.19,0.3,0.3
(주)알에프세미,96610,18-Dec,0.49,0.52,0.52
(주)알에프세미,96610,19-Dec,-0.4,-0.47,-0.47
(주)알테오젠,196170,14-Dec,6.28,7.41,7.41
(주)알테오젠,196170,15-Dec,12.38,18.32,18.32
(주)알테오젠,196170,16-Dec,-10788.51,-10788.51,-10788.51
(주)알테오젠,196170,17-Dec,-3313.32,-3313.32,-3313.32
(주)알테오젠,196170,18-Dec,-311.55,-311.55,-311.55
(주)알테오젠,196170,19-Dec,201.12,-11.88,-11.88
(주)알톤스포츠,123750,11-Dec,2.16,2.54,2.54
(주)알톤스포츠,123750,12-Dec,3.63,3.71,3.71
(주)알톤스포츠,123750,13-Dec,4.39,5.07,5.07
(주)알톤스포츠,123750,14-Dec,16.16,20.38,20.38
(주)알톤스포츠,123750,15-Dec,-15,-10.37,-10.37
(주)알톤스포츠,123750,16-Dec,-13.54,-9.65,-9.65
(주)알톤스포츠,123750,17-Dec,-18.24,-14.42,-14.42
(주)알톤스포츠,123750,18-Dec,-1.19,-1.12,-1.12
(주)알톤스포츠,123750,19-Dec,-12.59,-10.78,-10.78
(주)알파홀딩스,117670,11-Dec,25.8,25.8,25.8
(주)알파홀딩스,117670,12-Dec,13.79,13.51,13.51
(주)알파홀딩스,117670,13-Dec,56.69,56.69,56.69
(주)알파홀딩스,117670,14-Dec,4.65,3.23,3.23
(주)알파홀딩스,117670,15-Dec,1.16,1.16,1.16
(주)알파홀딩스,117670,16-Dec,-0.09,-1.5,-1.5
(주)알파홀딩스,117670,17-Dec,-1.92,-8.6,-8.6
(주)알파홀딩스,117670,18-Dec,0.75,-3.07,-3.07
(주)알파홀딩스,117670,19-Dec,0.45,-1.1,-1.1
(주)앤씨앤,92600,11-Dec,48.17,48.17,48.17
(주)앤씨앤,92600,12-Dec,0.49,0.49,0.49
(주)앤씨앤,92600,13-Dec,-111.75,-111.75,-111.75
(주)앤씨앤,92600,14-Dec,-42.31,-42.31,-42.31
(주)앤씨앤,92600,15-Dec,148.24,140.63,140.63
(주)앤씨앤,92600,16-Dec,-2.15,-12.42,-12.42
(주)앤씨앤,92600,17-Dec,-256.05,-85.98,-85.98
(주)앤씨앤,92600,18-Dec,-1763.51,-93.14,-93.14
(주)앤씨앤,92600,19-Dec,95.72,-39.26,-39.26
(주)에스디시스템,121890,11-Dec,77777777.77,77777777.77,11111111.11
(주)에스디시스템,121890,12-Dec,77777777.77,77777777.77,11111111.11
(주)에스디시스템,121890,13-Dec,77777777.77,77777777.77,11111111.11
(주)에스디시스템,121890,14-Dec,370.77,370.77,370.77
(주)에스디시스템,121890,15-Dec,175.14,175.14,175.14
(주)에스디시스템,121890,16-Dec,-122.18,-122.18,-122.18
(주)에스디시스템,121890,17-Dec,-62.23,-62.23,-62.23
(주)에스디시스템,121890,18-Dec,-16.49,-16.49,-16.49
(주)에스디시스템,121890,19-Dec,-15.6,-15.6,-15.6
(주)에스앤더블류,103230,11-Dec,0.91,0.91,0.91
(주)에스앤더블류,103230,12-Dec,0.44,0.44,0.44
(주)에스앤더블류,103230,13-Dec,-1.62,-1.62,-1.62
(주)에스앤더블류,103230,14-Dec,0.83,0.83,0.83
(주)에스앤더블류,103230,15-Dec,2.42,2.42,2.42
(주)에스앤더블류,103230,16-Dec,77777777.77,77777777.77,11111111.11
(주)에스앤더블류,103230,17-Dec,77777777.77,77777777.77,11111111.11
(주)에스앤더블류,103230,18-Dec,77777777.77,77777777.77,11111111.11
(주)에스앤더블류,103230,19-Dec,-114.5,-114.5,-114.5
(주)에스엘바이오닉스,214310,15-Dec,25.57,25.56,25.56
(주)에스엘바이오닉스,214310,16-Dec,-12.41,-12.56,-12.56
(주)에스엘바이오닉스,214310,17-Dec,0.22,-0.02,-0.02
(주)에스엘바이오닉스,214310,18-Dec,-1.39,-1.5,-1.5
(주)에스엘바이오닉스,214310,19-Dec,-1.32,-1.32,-1.32
(주)에스엠라이프디자인그룹,63440,11-Dec,5.68,5.68,5.68
(주)에스엠라이프디자인그룹,63440,12-Dec,-11.02,-11.02,-11.02
(주)에스엠라이프디자인그룹,63440,13-Dec,-2.84,-5.41,-5.41
(주)에스엠라이프디자인그룹,63440,14-Dec,0.45,-6.31,-6.31
(주)에스엠라이프디자인그룹,63440,15-Dec,-8.14,-26.08,-26.08
(주)에스엠라이프디자인그룹,63440,16-Dec,-23.13,-23.13,-23.13
(주)에스엠라이프디자인그룹,63440,17-Dec,791.46,292.41,292.41
(주)에스엠라이프디자인그룹,63440,18-Dec,-275.32,-450.58,-450.58
(주)에스엠라이프디자인그룹,63440,19-Dec,153.77,2.94,2.94
(주)에스엠벡셀,10580,11-Dec,-0.11,-0.11,-0.11
(주)에스엠벡셀,10580,12-Dec,-4.4,-4.4,-4.4
(주)에스엠벡셀,10580,13-Dec,-1.72,-1.72,-1.72
(주)에스엠벡셀,10580,14-Dec,-0.54,-0.54,-0.54
(주)에스엠벡셀,10580,15-Dec,0.06,0.06,0.06
(주)에스엠벡셀,10580,16-Dec,-3.07,-3.07,-3.07
(주)에스엠벡셀,10580,17-Dec,-1.54,-1.54,-1.54
(주)에스엠벡셀,10580,18-Dec,3.24,3.24,3.24
(주)에스엠벡셀,10580,19-Dec,-5.81,-5.81,-5.81
(주)에스엠컬처앤콘텐츠,48550,11-Dec,7.88,2.4,2.4
(주)에스엠컬처앤콘텐츠,48550,12-Dec,-8.27,-23.05,-23.05
(주)에스엠컬처앤콘텐츠,48550,13-Dec,15.06,-1.38,-1.38
(주)에스엠컬처앤콘텐츠,48550,14-Dec,-10.32,-12.2,-12.2
(주)에스엠컬처앤콘텐츠,48550,15-Dec,-14.41,-16.19,-16.19
(주)에스엠컬처앤콘텐츠,48550,16-Dec,12.52,17.55,17.55
(주)에스엠컬처앤콘텐츠,48550,17-Dec,-118.05,-96.92,-96.92
(주)에스엠컬처앤콘텐츠,48550,18-Dec,-3.58,-3.25,-3.25
(주)에스엠컬처앤콘텐츠,48550,19-Dec,3.27,3.88,3.88
(주)에스지세계물산,4060,11-Dec,7.15,4.4,4.4
(주)에스지세계물산,4060,12-Dec,4.07,0.29,0.29
(주)에스지세계물산,4060,13-Dec,-1.52,-5.63,-5.63
(주)에스지세계물산,4060,14-Dec,-9.67,-14.52,-14.52
(주)에스지세계물산,4060,15-Dec,10.04,7.18,7.18
(주)에스지세계물산,4060,16-Dec,1.55,1.83,1.83
(주)에스지세계물산,4060,17-Dec,-1.67,-4.57,-4.57
(주)에스지세계물산,4060,18-Dec,2.37,1.26,1.26
(주)에스지세계물산,4060,19-Dec,2.89,0.22,0.22
(주)에스티큐브,52020,11-Dec,-141.6,-116.44,-116.44
(주)에스티큐브,52020,12-Dec,2.89,-2.17,-2.17
(주)에스티큐브,52020,13-Dec,-3.75,-4.41,-4.41
(주)에스티큐브,52020,14-Dec,-5.13,-6.29,-6.29
(주)에스티큐브,52020,15-Dec,-16.98,-20.23,-20.23
(주)에스티큐브,52020,16-Dec,3.86,0.53,0.53
(주)에스티큐브,52020,17-Dec,-20.84,-34.76,-34.76
(주)에스티큐브,52020,18-Dec,-2.8,-7.31,-7.31
(주)에스티큐브,52020,19-Dec,1.25,-1.09,-1.09
(주)에이디칩스,54630,11-Dec,43.56,40,40.0
(주)에이디칩스,54630,12-Dec,-11.83,-9.42,-9.42
(주)에이디칩스,54630,13-Dec,-11.65,-10.77,-10.77
(주)에이디칩스,54630,14-Dec,-14.77,-13.91,-13.91
(주)에이디칩스,54630,15-Dec,-8.55,-8.72,-8.72
(주)에이디칩스,54630,16-Dec,5.86,6.28,6.28
(주)에이디칩스,54630,17-Dec,5.9,5.9,5.9
(주)에이디칩스,54630,18-Dec,-8.86,-8.86,-8.86
(주)에이디칩스,54630,19-Dec,-4.34,-4.34,-4.34
(주)에이루트,96690,11-Dec,73.37,73.37,73.37
(주)에이루트,96690,12-Dec,39.45,25.81,25.81
(주)에이루트,96690,13-Dec,97.77,61.97,61.97
(주)에이루트,96690,14-Dec,49.26,49.26,49.26
(주)에이루트,96690,15-Dec,196.34,196.34,196.34
(주)에이루트,96690,16-Dec,-12.55,-132.44,-132.44
(주)에이루트,96690,17-Dec,-0.24,-2.33,-2.33
(주)에이루트,96690,18-Dec,-39.59,-53.66,-53.66
(주)에이루트,96690,19-Dec,0.34,-0.38,-0.38
(주)에이비프로바이오,195990,15-Dec,24.32,19.81,19.81
(주)에이비프로바이오,195990,16-Dec,3.77,1.06,1.06
(주)에이비프로바이오,195990,17-Dec,-4.67,-3.94,-3.94
(주)에이비프로바이오,195990,18-Dec,-2.59,-1.31,-1.31
(주)에이비프로바이오,195990,19-Dec,-6.4,-7.09,-7.09
(주)에이엔피,15260,11-Dec,-1.52,0.92,0.92
(주)에이엔피,15260,12-Dec,2.26,2.46,2.46
(주)에이엔피,15260,13-Dec,1.78,2.07,2.07
(주)에이엔피,15260,14-Dec,1.98,2.14,2.14
(주)에이엔피,15260,15-Dec,0.1,1.93,1.93
(주)에이엔피,15260,16-Dec,1.03,0.78,0.78
(주)에이엔피,15260,17-Dec,-3.96,-3.92,-3.92
(주)에이엔피,15260,18-Dec,-3.12,-1.92,-1.92
(주)에이엔피,15260,19-Dec,-2.58,-2.66,-2.66
(주)에이트원,230980,16-Dec,77777777.77,77777777.77,11111111.11
(주)에이트원,230980,17-Dec,-1.68,-1.68,-1.68
(주)에이트원,230980,18-Dec,-0.23,-0.14,-0.14
(주)에이트원,230980,19-Dec,-0.85,-1.38,-1.38
(주)에이프로젠헬스케어앤게임즈,109960,11-Dec,-21.05,-21.05,-21.05
(주)에이프로젠헬스케어앤게임즈,109960,12-Dec,-3.23,-3.23,-3.23
(주)에이프로젠헬스케어앤게임즈,109960,13-Dec,-11.17,-10.42,-10.42
(주)에이프로젠헬스케어앤게임즈,109960,14-Dec,2.01,2.01,2.01
(주)에이프로젠헬스케어앤게임즈,109960,15-Dec,-4.01,-4.01,-4.01
(주)에이프로젠헬스케어앤게임즈,109960,16-Dec,-6.23,-6.37,-6.37
(주)에이프로젠헬스케어앤게임즈,109960,17-Dec,-0.58,-1.04,-1.04
(주)에이프로젠헬스케어앤게임즈,109960,18-Dec,0.89,-0.12,-0.12
(주)에이프로젠헬스케어앤게임즈,109960,19-Dec,3.91,-3.55,-3.55
(주)에프알텍,73540,11-Dec,77777777.77,77777777.77,11111111.11
(주)에프알텍,73540,12-Dec,77777777.77,77777777.77,11111111.11
(주)에프알텍,73540,13-Dec,1895.07,1895.07,1895.07
(주)에프알텍,73540,14-Dec,103.02,84.13,84.13
(주)에프알텍,73540,15-Dec,28.69,-29.03,-29.03
(주)에프알텍,73540,16-Dec,-62.02,-77.83,-77.83
(주)에프알텍,73540,17-Dec,-14.1,-18.89,-18.89
(주)에프알텍,73540,18-Dec,-3.34,-7.01,-7.01
(주)에프알텍,73540,19-Dec,2.11,-2.4,-2.4
(주)에프앤리퍼블릭,64090,11-Dec,-0.56,-1.37,-1.37
(주)에프앤리퍼블릭,64090,12-Dec,-1.71,-1.51,-1.51
(주)에프앤리퍼블릭,64090,13-Dec,-0.85,-0.69,-0.69
(주)에프앤리퍼블릭,64090,14-Dec,1.43,1.43,1.43
(주)에프앤리퍼블릭,64090,15-Dec,-13.42,-14.67,-14.67
(주)에프앤리퍼블릭,64090,16-Dec,-8.13,-8.3,-8.3
(주)에프앤리퍼블릭,64090,17-Dec,5.14,4.77,4.77
(주)에프앤리퍼블릭,64090,18-Dec,3.43,3.34,3.34
(주)에프앤리퍼블릭,64090,19-Dec,-17.52,-18.2,-18.2
(주)엑세스바이오인코퍼레이션,950130,13-Dec,210.67,201.97,201.97
(주)엑세스바이오인코퍼레이션,950130,14-Dec,72.3,41.72,41.72
(주)엑세스바이오인코퍼레이션,950130,15-Dec,61.01,0.19,0.19
(주)엑세스바이오인코퍼레이션,950130,16-Dec,3.45,-1.37,-1.37
(주)엑세스바이오인코퍼레이션,950130,17-Dec,0.09,-4,-4.0
(주)엑세스바이오인코퍼레이션,950130,18-Dec,0.79,-2.42,-2.42
(주)엑세스바이오인코퍼레이션,950130,19-Dec,-2.2,-3.67,-3.67
(주)엔에스엔,31860,11-Dec,-3.23,-0.99,-0.99
(주)엔에스엔,31860,12-Dec,-4.18,1.29,1.29
(주)엔에스엔,31860,13-Dec,-3.56,-3.95,-3.95
(주)엔에스엔,31860,14-Dec,0.97,0.73,0.73
(주)엔에스엔,31860,15-Dec,-8.86,-8.97,-8.97
(주)엔에스엔,31860,16-Dec,-9.15,-10.53,-10.53
(주)엔에스엔,31860,17-Dec,-9.75,-7.61,-7.61
(주)엔에스엔,31860,18-Dec,0.45,-3.84,-3.84
(주)엔에스엔,31860,19-Dec,-0.73,-3.77,-3.77
(주)엔지스테크널러지,208860,16-Dec,17.8,17.8,17.8
(주)엔지스테크널러지,208860,17-Dec,0.37,0.37,0.37
(주)엔지스테크널러지,208860,18-Dec,-0.83,-0.83,-0.83
(주)엔지스테크널러지,208860,19-Dec,-1.11,-0.99,-0.99
(주)엔케이,85310,11-Dec,1.29,1,1.0
(주)엔케이,85310,12-Dec,-0.52,0.13,0.13
(주)엔케이,85310,13-Dec,-1.88,-2.19,-2.19
(주)엔케이,85310,14-Dec,1.52,1.84,1.84
(주)엔케이,85310,15-Dec,0.32,-1.01,-1.01
(주)엔케이,85310,16-Dec,-7.78,-7.18,-7.18
(주)엔케이,85310,17-Dec,-1.05,-2.96,-2.96
(주)엔케이,85310,18-Dec,-10.32,-8.21,-8.21
(주)엔케이,85310,19-Dec,-4.32,-2.67,-2.67
(주)엔피,291230,18-Dec,-1.36,-1.36,-1.36
(주)엔피,291230,19-Dec,-1.06,-1.06,-1.06
(주)엘아이에스,138690,11-Dec,23.37,23.37,23.37
(주)엘아이에스,138690,12-Dec,-38.52,-38.81,-38.81
(주)엘아이에스,138690,13-Dec,-4.04,-4.49,-4.49
(주)엘아이에스,138690,14-Dec,-11.98,-12.24,-12.24
(주)엘아이에스,138690,15-Dec,12.39,10.02,10.02
(주)엘아이에스,138690,16-Dec,-6.21,-6.55,-6.55
(주)엘아이에스,138690,17-Dec,0.18,-1.97,-1.97
(주)엘아이에스,138690,18-Dec,3.64,3.92,3.92
(주)엘아이에스,138690,19-Dec,2.01,2.49,2.49
(주)엘앤에프,66970,11-Dec,1.63,1.88,1.88
(주)엘앤에프,66970,12-Dec,0.96,0.84,0.84
(주)엘앤에프,66970,13-Dec,-1.1,-0.88,-0.88
(주)엘앤에프,66970,14-Dec,1.13,0.27,0.27
(주)엘앤에프,66970,15-Dec,-0.36,-0.6,-0.6
(주)엘앤에프,66970,16-Dec,7.63,4.31,4.31
(주)엘앤에프,66970,17-Dec,8.27,6.56,6.56
(주)엘앤에프,66970,18-Dec,9,7.4,7.4
(주)엘앤에프,66970,19-Dec,-2.62,-1.8,-1.8
(주)엘앤케이바이오메드,156100,16-Dec,6.91,3.27,3.27
(주)엘앤케이바이오메드,156100,17-Dec,-8.28,-5.82,-5.82
(주)엘앤케이바이오메드,156100,18-Dec,-4.77,-4.4,-4.4
(주)엘앤케이바이오메드,156100,19-Dec,-3.62,-4.75,-4.75
(주)엘에스네트웍스,680,11-Dec,0.78,0.37,0.37
(주)엘에스네트웍스,680,12-Dec,0.74,0.46,0.46
(주)엘에스네트웍스,680,13-Dec,0.19,-0.24,-0.24
(주)엘에스네트웍스,680,14-Dec,0.62,0.14,0.14
(주)엘에스네트웍스,680,15-Dec,-3.63,-3.68,-3.68
(주)엘에스네트웍스,680,16-Dec,-2.94,-3.28,-3.28
(주)엘에스네트웍스,680,17-Dec,0.53,0.15,0.15
(주)엘에스네트웍스,680,18-Dec,0.17,0.21,0.21
(주)엘에스네트웍스,680,19-Dec,-0.76,-0.98,-0.98
(주)엠게임,58630,11-Dec,2.06,-0.15,-0.15
(주)엠게임,58630,12-Dec,1.85,0.19,0.19
(주)엠게임,58630,13-Dec,-7.48,-7.06,-7.06
(주)엠게임,58630,14-Dec,1.33,1.2,1.2
(주)엠게임,58630,15-Dec,15.38,15.38,15.38
(주)엠게임,58630,16-Dec,14.05,14.05,14.05
(주)엠게임,58630,17-Dec,28.25,28.25,28.25
(주)엠게임,58630,18-Dec,51.32,43.06,43.06
(주)엠게임,58630,19-Dec,127.53,119.19,119.19
(주)엠피대산,65150,11-Dec,6.34,5.01,5.01
(주)엠피대산,65150,12-Dec,12.6,11.37,11.37
(주)엠피대산,65150,13-Dec,61.63,39.43,39.43
(주)엠피대산,65150,14-Dec,50.1,38.85,38.85
(주)엠피대산,65150,15-Dec,-25.02,-16.5,-16.5
(주)엠피대산,65150,16-Dec,-8.01,0.45,0.45
(주)엠피대산,65150,17-Dec,-2.47,-0.09,-0.09
(주)엠피대산,65150,18-Dec,-5.75,-0.47,-0.47
(주)엠피대산,65150,19-Dec,-0.22,-1.9,-1.9
(주)영풍,670,11-Dec,24.01,22.44,22.44
(주)영풍,670,12-Dec,26.13,30.6,30.6
(주)영풍,670,13-Dec,30.47,10.2,10.2
(주)영풍,670,14-Dec,10.91,-2.84,-2.84
(주)영풍,670,15-Dec,23.71,-0.66,-0.66
(주)영풍,670,16-Dec,38.13,-0.56,-0.56
(주)영풍,670,17-Dec,16.36,17.21,17.21
(주)영풍,670,18-Dec,-12.58,-9.39,-9.39
(주)영풍,670,19-Dec,25.68,6.54,6.54
(주)영흥,12160,11-Dec,34.64,36.67,36.67
(주)영흥,12160,12-Dec,-2.02,6.94,6.94
(주)영흥,12160,13-Dec,7.08,5.21,5.21
(주)영흥,12160,14-Dec,1.8,2.38,2.38
(주)영흥,12160,15-Dec,1.47,1.51,1.51
(주)영흥,12160,16-Dec,0.33,0.28,0.28
(주)영흥,12160,17-Dec,0.13,0.56,0.56
(주)영흥,12160,18-Dec,-1.93,-0.71,-0.71
(주)영흥,12160,19-Dec,1.39,1.26,1.26
(주)예선테크,250930,16-Dec,-3.62,-3.62,-3.62
(주)예선테크,250930,17-Dec,-2.42,-2.42,-2.42
(주)예선테크,250930,18-Dec,-2.26,-2.26,-2.26
(주)예선테크,250930,19-Dec,11.33,15.15,15.15
(주)오리엔탈정공,14940,11-Dec,-3.65,-3.54,-3.54
(주)오리엔탈정공,14940,12-Dec,-5.01,-3.42,-3.42
(주)오리엔탈정공,14940,13-Dec,0.26,0.32,0.32
